#{"t_start": 1543465128.7019203, "env_id": "CartPole-v1"}
r,l,t
12.0,12,1.597591
38.0,38,1.620402
10.0,10,1.626871
13.0,13,1.636666
11.0,11,1.643987
39.0,39,1.668733
19.0,19,1.681029
33.0,33,1.701758
25.0,25,1.717472
13.0,13,1.725671
28.0,28,1.744934
23.0,23,1.75967
9.0,9,1.765074
17.0,17,1.776259
17.0,17,1.787194
45.0,45,1.815418
13.0,13,1.823527
27.0,27,1.840054
10.0,10,1.845864
39.0,39,1.869387
36.0,36,1.890007
21.0,21,1.901814
20.0,20,1.913176
25.0,25,1.927251
34.0,34,1.946969
15.0,15,1.957118
10.0,10,1.963565
13.0,13,1.971126
13.0,13,1.978622
52.0,52,2.009748
27.0,27,2.03924
52.0,52,2.079226
28.0,28,2.09531
16.0,16,2.104392
15.0,15,2.112456
34.0,34,2.139572
20.0,20,2.150707
20.0,20,2.161324
18.0,18,2.170823
15.0,15,2.178911
11.0,11,2.184897
24.0,24,2.197752
24.0,24,2.210824
10.0,10,2.215974
20.0,20,2.956044
84.0,84,3.273408
49.0,49,3.459332
35.0,35,3.59457
20.0,20,3.668978
15.0,15,3.7297
9.0,9,3.768535
14.0,14,3.824239
21.0,21,3.906363
15.0,15,3.969164
12.0,12,4.017667
15.0,15,4.077996
19.0,19,4.14588
24.0,24,4.227397
10.0,10,4.255795
15.0,15,4.298181
17.0,17,4.344276
47.0,47,4.475597
25.0,25,4.553955
46.0,46,4.690286
18.0,18,4.756298
20.0,20,4.838218
16.0,16,4.904849
11.0,11,4.954355
12.0,12,5.006368
19.0,19,5.087268
9.0,9,5.125117
10.0,10,5.167874
9.0,9,5.206355
15.0,15,5.27246
11.0,11,5.316912
43.0,43,5.50002
33.0,33,5.641096
50.0,50,5.861563
18.0,18,5.945416
30.0,30,6.074035
11.0,11,6.120554
15.0,15,6.180709
18.0,18,6.256709
20.0,20,6.33917
18.0,18,6.419143
11.0,11,6.460468
12.0,12,6.510898
19.0,19,6.592175
27.0,27,6.703794
11.0,11,6.751359
13.0,13,6.80668
27.0,27,6.909648
28.0,28,7.01898
12.0,12,7.066079
11.0,11,7.10917
10.0,10,7.145855
14.0,14,7.198902
9.0,9,7.234044
10.0,10,7.27991
36.0,36,7.427487
16.0,16,7.495215
18.0,18,7.571847
33.0,33,7.706149
47.0,47,7.90431
21.0,21,7.987698
84.0,84,8.387246
11.0,11,8.43952
18.0,18,8.537158
14.0,14,8.596956
14.0,14,8.656156
21.0,21,8.752801
10.0,10,8.805491
32.0,32,8.954918
27.0,27,9.081026
16.0,16,9.149404
47.0,47,9.341715
13.0,13,9.393421
28.0,28,9.499266
10.0,10,9.539496
12.0,12,9.590562
17.0,17,9.658765
15.0,15,9.720409
29.0,29,9.839037
22.0,22,9.940322
25.0,25,10.053652
12.0,12,10.10165
36.0,36,10.262246
36.0,36,10.405927
27.0,27,10.513529
24.0,24,10.622214
19.0,19,10.695471
12.0,12,10.74677
10.0,10,10.791675
39.0,39,10.950272
37.0,37,11.095344
18.0,18,11.167262
57.0,57,11.398666
22.0,22,11.491976
50.0,50,11.722445
40.0,40,11.903821
117.0,117,12.404775
21.0,21,12.490211
11.0,11,12.534875
41.0,41,12.698517
25.0,25,12.800501
20.0,20,12.884602
17.0,17,12.95296
12.0,12,12.999825
59.0,59,13.262069
22.0,22,13.358312
35.0,35,13.512139
49.0,49,13.721962
71.0,71,14.02785
19.0,19,14.108626
59.0,59,14.350986
36.0,36,14.497956
82.0,82,14.832755
30.0,30,14.947148
48.0,48,15.14465
33.0,33,15.285671
67.0,67,15.57249
55.0,55,15.803905
194.0,194,16.678046
125.0,125,17.245612
67.0,67,17.512894
13.0,13,17.566287
145.0,145,18.157565
42.0,42,18.352739
22.0,22,18.445471
78.0,78,18.791634
222.0,222,19.768987
30.0,30,19.890758
247.0,247,20.977146
83.0,83,21.330057
158.0,158,22.030528
124.0,124,22.524456
110.0,110,22.967857
20.0,20,23.054283
87.0,87,23.468393
17.0,17,23.538187
96.0,96,23.958107
144.0,144,24.583482
94.0,94,24.992472
24.0,24,25.103594
19.0,19,25.186907
107.0,107,25.639426
73.0,73,25.99728
107.0,107,26.486339
26.0,26,26.606771
146.0,146,27.185613
101.0,101,27.573391
50.0,50,27.799
25.0,25,27.899832
14.0,14,27.958544
95.0,95,28.374682
171.0,171,29.09969
72.0,72,29.407232
34.0,34,29.559497
123.0,123,30.136146
87.0,87,30.538914
21.0,21,30.624999
38.0,38,30.787978
92.0,92,31.211489
101.0,101,31.652949
105.0,105,32.111368
56.0,56,32.386504
18.0,18,32.459722
86.0,86,32.81706
102.0,102,33.270126
12.0,12,33.320214
86.0,86,33.685376
118.0,118,34.226014
94.0,94,34.622113
9.0,9,34.653043
110.0,110,35.099727
93.0,93,35.522015
107.0,107,36.008272
146.0,146,36.633747
32.0,32,36.761461
48.0,48,36.967113
132.0,132,37.563514
173.0,173,38.30194
64.0,64,38.572859
100.0,100,38.976053
146.0,146,39.617365
104.0,104,40.05366
103.0,103,40.504457
99.0,99,40.941569
106.0,106,41.407954
137.0,137,42.02205
107.0,107,42.505342
120.0,120,42.992612
112.0,112,43.478092
115.0,115,43.963756
110.0,110,44.468593
105.0,105,44.932455
118.0,118,45.447663
117.0,117,45.95179
116.0,116,46.46075
125.0,125,46.977163
123.0,123,47.537783
115.0,115,48.055841
121.0,121,48.669323
121.0,121,49.208975
124.0,124,49.75232
118.0,118,50.269637
143.0,143,50.872463
140.0,140,51.474233
139.0,139,52.059661
127.0,127,52.627921
214.0,214,53.594972
130.0,130,54.191949
143.0,143,54.829636
152.0,152,55.509228
132.0,132,56.062531
116.0,116,56.634047
119.0,119,57.204107
10.0,10,57.251473
134.0,134,57.85083
126.0,126,58.428877
143.0,143,59.053413
118.0,118,59.562819
105.0,105,60.044419
120.0,120,60.555077
118.0,118,61.071812
102.0,102,61.550403
77.0,77,61.878611
134.0,134,62.472413
113.0,113,62.954986
122.0,122,63.49907
133.0,133,64.128242
117.0,117,64.663527
137.0,137,65.259777
264.0,264,66.380323
120.0,120,66.907899
119.0,119,67.419914
120.0,120,67.918067
114.0,114,68.377434
102.0,102,68.801363
119.0,119,69.309608
121.0,121,69.835292
135.0,135,70.399766
119.0,119,70.923341
156.0,156,71.596866
112.0,112,72.112769
141.0,141,72.717246
198.0,198,73.580989
313.0,313,74.865172
142.0,142,75.475245
172.0,172,76.209326
125.0,125,76.762304
136.0,136,77.283494
154.0,154,77.906085
152.0,152,78.511352
161.0,161,79.188171
133.0,133,79.781834
171.0,171,80.482324
119.0,119,80.972802
77.0,77,81.309448
149.0,149,81.945484
79.0,79,82.382853
263.0,263,83.527612
39.0,39,83.702924
129.0,129,84.230968
121.0,121,84.785303
144.0,144,85.411027
108.0,108,85.864457
223.0,223,86.730949
205.0,205,87.584818
147.0,147,88.204974
192.0,192,88.987604
163.0,163,89.631039
139.0,139,90.229909
99.0,99,90.589787
16.0,16,90.646605
129.0,129,91.129143
110.0,110,91.577281
101.0,101,92.002432
124.0,124,92.550023
100.0,100,93.017334
107.0,107,93.449424
81.0,81,93.801285
91.0,91,94.19779
95.0,95,94.593984
17.0,17,94.658679
93.0,93,95.059628
18.0,18,95.141854
22.0,22,95.239911
13.0,13,95.310387
30.0,30,95.437914
144.0,144,96.045915
155.0,155,96.660104
124.0,124,97.152474
132.0,132,97.711535
101.0,101,98.124542
118.0,118,98.608517
101.0,101,99.046041
102.0,102,99.468298
111.0,111,99.898071
101.0,101,100.330841
78.0,78,100.641094
102.0,102,101.042458
110.0,110,101.513653
151.0,151,102.153839
120.0,120,102.700219
141.0,141,103.247209
99.0,99,103.645861
19.0,19,103.730763
114.0,114,104.188049
188.0,188,104.939654
143.0,143,105.523872
24.0,24,105.624811
20.0,20,105.712958
23.0,23,105.823812
11.0,11,105.87362
15.0,15,105.957227
122.0,122,106.450983
38.0,38,106.591758
15.0,15,106.649876
15.0,15,106.703876
41.0,41,106.908442
16.0,16,106.969615
15.0,15,107.029034
15.0,15,107.085841
12.0,12,107.133054
15.0,15,107.191548
104.0,104,107.631123
20.0,20,107.712359
155.0,155,108.313984
37.0,37,108.556285
124.0,124,109.042238
59.0,59,109.276108
227.0,227,110.229892
151.0,151,110.844119
12.0,12,110.886726
62.0,62,111.121433
113.0,113,111.607219
73.0,73,111.900218
58.0,58,112.123634
13.0,13,112.177661
15.0,15,112.234345
98.0,98,112.606125
92.0,92,112.967773
17.0,17,113.033754
15.0,15,113.093315
14.0,14,113.147986
9.0,9,113.182134
54.0,54,113.41544
22.0,22,113.510963
16.0,16,113.578451
13.0,13,113.635704
14.0,14,113.690605
17.0,17,113.758994
14.0,14,113.814071
38.0,38,113.977278
15.0,15,114.038568
15.0,15,114.109736
11.0,11,114.172014
17.0,17,114.243615
13.0,13,114.294792
15.0,15,114.364215
93.0,93,114.767795
13.0,13,114.818863
15.0,15,114.875898
17.0,17,114.941152
14.0,14,114.996747
90.0,90,115.378357
14.0,14,115.431125
17.0,17,115.496416
16.0,16,115.560372
41.0,41,115.722972
13.0,13,115.778859
135.0,135,116.324058
14.0,14,116.378284
11.0,11,116.421068
12.0,12,116.466452
127.0,127,116.971741
49.0,49,117.194953
220.0,220,118.101496
15.0,15,118.164689
115.0,115,118.609149
127.0,127,119.090354
119.0,119,119.572453
169.0,169,120.302135
110.0,110,120.728585
118.0,118,121.215129
136.0,136,121.75896
102.0,102,122.180604
27.0,27,122.369678
14.0,14,122.423116
12.0,12,122.466598
55.0,55,122.681761
31.0,31,122.802967
10.0,10,122.841681
14.0,14,122.891339
19.0,19,122.972962
12.0,12,123.024548
20.0,20,123.104047
22.0,22,123.188619
10.0,10,123.230758
26.0,26,123.337844
13.0,13,123.389072
16.0,16,123.460156
13.0,13,123.51472
24.0,24,123.608826
31.0,31,123.729078
53.0,53,123.93789
12.0,12,123.989361
21.0,21,124.086718
61.0,61,124.326977
137.0,137,124.89772
168.0,168,125.565464
168.0,168,126.233942
142.0,142,126.776848
166.0,166,127.442799
46.0,46,127.627382
206.0,206,128.490482
172.0,172,129.189179
193.0,193,129.955281
159.0,159,130.587414
158.0,158,131.234807
129.0,129,131.747635
125.0,125,132.257546
201.0,201,133.185895
266.0,266,134.275103
128.0,128,134.75965
119.0,119,135.246585
110.0,110,135.684209
111.0,111,136.158631
70.0,70,136.431881
47.0,47,136.627296
49.0,49,136.818885
26.0,26,136.921779
138.0,138,137.449926
16.0,16,137.514661
137.0,137,138.074348
33.0,33,138.197945
38.0,38,138.34203
104.0,104,138.751973
16.0,16,138.813626
188.0,188,139.577437
158.0,158,140.19233
162.0,162,140.802984
183.0,183,141.553245
153.0,153,142.160879
136.0,136,142.673359
214.0,214,143.563174
145.0,145,144.144734
65.0,65,144.409157
119.0,119,144.918124
89.0,89,145.2617
112.0,112,145.718433
65.0,65,145.975981
207.0,207,146.765802
31.0,31,146.885007
