#{"t_start": 1543453200.0632832, "env_id": "SpaceInvaders-ramNoFrameskip-v4"}
r,l,t
180.0,612,8.406594
180.0,607,17.302467
0.0,694,31.29563
180.0,610,45.04738
235.0,924,67.272525
5.0,736,84.216439
0.0,458,94.911153
180.0,610,108.526875
180.0,609,122.167666
365.0,698,137.449117
105.0,489,148.017477
390.0,1086,170.937211
180.0,614,183.764832
180.0,613,197.099792
180.0,608,210.940813
180.0,613,224.31242
210.0,633,238.423205
0.0,503,249.032198
15.0,293,255.54866
590.0,1097,278.479415
10.0,302,285.535721
180.0,610,298.682483
420.0,839,317.70096
180.0,609,331.353632
180.0,612,344.406965
180.0,613,357.310429
180.0,609,370.691355
180.0,614,383.909569
180.0,614,396.266271
180.0,601,409.335287
55.0,391,417.576509
180.0,607,431.044092
180.0,614,443.617684
355.0,658,457.359216
0.0,504,467.826274
180.0,604,481.019521
0.0,453,491.007728
180.0,568,502.621738
210.0,615,515.789928
180.0,609,529.077929
135.0,482,539.390435
180.0,609,552.33206
180.0,950,572.22207
155.0,599,585.278482
110.0,482,595.687541
335.0,825,612.441832
380.0,995,633.388844
265.0,759,649.554371
235.0,859,667.655183
210.0,593,680.601307
185.0,625,693.798985
180.0,609,706.921252
75.0,377,715.193987
205.0,500,725.978889
200.0,665,740.876374
210.0,609,754.221863
240.0,924,774.73737
360.0,789,790.836355
180.0,611,804.498204
50.0,693,820.175991
390.0,1058,842.663488
90.0,707,858.393268
210.0,613,871.776947
260.0,730,886.689498
210.0,656,901.482986
180.0,607,915.514946
180.0,612,928.927316
180.0,611,942.165582
235.0,945,963.052997
180.0,614,976.564931
130.0,579,988.626028
120.0,409,997.190048
315.0,959,1017.543432
210.0,623,1031.479047
180.0,613,1044.856192
180.0,611,1057.79826
210.0,621,1071.144306
180.0,610,1084.51057
180.0,605,1096.772026
105.0,472,1107.315983
180.0,609,1120.508363
180.0,609,1132.924484
180.0,610,1145.697526
180.0,642,1158.825907
210.0,612,1171.583666
80.0,698,1185.298909
235.0,643,1198.164549
40.0,486,1207.669378
465.0,884,1224.62389
180.0,612,1236.78507
80.0,498,1246.848969
135.0,503,1256.527119
260.0,509,1266.558333
210.0,612,1278.806082
210.0,642,1291.554053
310.0,852,1308.038203
165.0,693,1321.649167
310.0,951,1340.20802
150.0,375,1347.737138
290.0,635,1359.933885
180.0,612,1371.18168
200.0,871,1387.929781
295.0,539,1398.041085
305.0,723,1411.529842
180.0,608,1422.862612
105.0,480,1431.584118
180.0,613,1443.034027
210.0,601,1454.279196
180.0,610,1465.496583
110.0,723,1479.018209
630.0,853,1494.49236
280.0,602,1505.794223
135.0,604,1517.161177
105.0,308,1523.304434
150.0,487,1532.447249
75.0,467,1541.258432
205.0,826,1557.414242
195.0,565,1568.089833
155.0,532,1578.171205
210.0,613,1589.372378
105.0,472,1598.039334
195.0,469,1605.376803
5.0,289,1610.261918
30.0,483,1617.715616
40.0,295,1622.161698
110.0,493,1629.23934
275.0,595,1636.130486
75.0,491,1642.136995
310.0,738,1650.404469
120.0,513,1655.37448
45.0,491,1660.009671
155.0,465,1664.466422
180.0,604,1670.081703
110.0,408,1673.641788
505.0,819,1680.128684
70.0,477,1683.778868
180.0,609,1688.269416
135.0,509,1691.860736
90.0,460,1695.030438
285.0,932,1700.795318
125.0,532,1704.075517
105.0,496,1707.104763
210.0,730,1711.402898
295.0,907,1716.653211
75.0,384,1718.866751
50.0,497,1721.696861
265.0,623,1725.14917
210.0,604,1728.462511
105.0,491,1730.939978
105.0,381,1732.842511
50.0,1206,1738.657901
80.0,699,1741.991508
445.0,825,1745.983011
260.0,740,1749.584347
180.0,610,1752.30771
105.0,520,1754.566196
135.0,607,1757.099036
75.0,366,1758.543218
180.0,609,1760.941823
225.0,622,1763.307599
