#{"t_start": 1543453200.2171042, "env_id": "SpaceInvaders-ramNoFrameskip-v4"}
r,l,t
5.0,475,6.407118
210.0,579,13.117847
15.0,481,23.059896
0.0,504,33.794965
0.0,510,44.700158
135.0,636,58.514925
0.0,503,69.827319
120.0,481,79.724001
155.0,603,92.663717
0.0,474,102.279001
105.0,480,111.957918
180.0,610,124.880716
300.0,662,138.42861
235.0,870,156.977446
220.0,1027,178.934787
595.0,851,196.591228
180.0,607,209.54575
235.0,873,227.968091
180.0,609,241.112198
110.0,444,250.159772
0.0,505,261.071672
125.0,513,271.848633
0.0,510,282.269007
180.0,614,295.208032
0.0,455,304.862187
180.0,614,317.766489
270.0,587,329.94797
180.0,608,342.31285
235.0,873,360.73378
110.0,576,372.695382
235.0,871,390.608351
235.0,868,408.657475
0.0,506,418.580438
180.0,612,431.034584
210.0,619,444.313065
235.0,872,462.885811
180.0,609,475.2999
20.0,472,485.357152
465.0,740,501.504439
105.0,490,511.024544
35.0,941,530.677571
210.0,617,543.636997
245.0,451,552.756506
105.0,379,560.077584
0.0,509,571.044072
180.0,611,583.525512
500.0,826,601.00399
180.0,500,610.837986
180.0,610,623.977785
180.0,612,636.493772
135.0,648,650.021366
180.0,613,662.67838
105.0,488,672.704771
50.0,294,679.3355
180.0,608,692.309562
210.0,617,704.597724
205.0,542,716.124055
155.0,624,728.599707
105.0,489,739.20468
180.0,613,751.642787
305.0,585,763.43204
335.0,596,775.394874
95.0,537,785.582645
180.0,608,798.072055
0.0,506,808.19797
260.0,689,822.065526
180.0,614,835.532172
180.0,613,848.479752
255.0,600,860.721612
180.0,612,872.589784
150.0,643,884.701412
70.0,476,894.983348
50.0,488,905.21605
155.0,599,917.885901
210.0,639,931.577768
425.0,879,950.001847
210.0,668,963.545908
90.0,726,978.716666
180.0,610,991.862942
45.0,709,1006.377691
180.0,613,1019.318741
280.0,815,1036.373431
105.0,492,1047.171576
425.0,744,1062.103832
165.0,598,1075.291829
75.0,528,1086.76435
180.0,613,1099.202707
180.0,609,1112.137243
220.0,669,1125.602253
105.0,410,1134.126866
180.0,613,1146.263803
180.0,607,1158.851794
155.0,480,1168.632017
180.0,612,1181.152002
75.0,454,1189.815205
155.0,592,1201.790196
145.0,501,1210.663228
180.0,608,1221.556163
155.0,959,1239.49367
305.0,813,1255.31844
50.0,490,1264.417172
295.0,689,1277.829669
165.0,589,1289.624017
125.0,450,1298.128008
40.0,466,1307.215812
210.0,627,1319.57551
105.0,495,1329.221939
180.0,609,1340.845582
235.0,719,1355.001671
210.0,612,1365.757933
180.0,607,1377.302208
180.0,615,1389.063337
180.0,608,1400.790754
180.0,445,1409.30227
180.0,609,1420.671785
80.0,334,1427.141602
105.0,492,1436.984689
415.0,912,1453.845574
0.0,469,1462.470517
330.0,621,1474.426634
340.0,720,1487.904517
50.0,488,1497.636082
180.0,608,1508.14696
700.0,827,1523.277434
230.0,681,1535.997823
190.0,596,1546.674014
180.0,612,1558.089471
180.0,654,1569.633129
480.0,728,1583.740289
180.0,610,1594.917054
265.0,748,1606.995209
985.0,1331,1627.840025
260.0,883,1638.937129
25.0,509,1644.880954
170.0,1149,1657.031725
225.0,519,1662.060027
195.0,707,1668.658884
180.0,611,1673.912336
70.0,494,1678.019121
210.0,596,1682.81611
300.0,808,1688.823194
210.0,625,1693.030579
240.0,740,1697.97469
5.0,286,1699.751726
210.0,608,1703.391851
135.0,605,1707.089833
140.0,701,1711.22507
105.0,493,1714.055931
210.0,639,1717.740751
180.0,610,1721.226706
210.0,587,1724.47247
5.0,292,1726.028347
70.0,412,1728.311702
180.0,612,1731.43324
120.0,483,1733.903092
105.0,487,1736.238608
0.0,508,1738.688185
115.0,517,1741.241619
80.0,378,1743.077497
30.0,275,1744.457128
105.0,299,1745.933952
180.0,607,1748.849969
180.0,457,1751.037713
180.0,616,1753.829747
180.0,612,1756.439769
