#{"t_start": 1543280768.7576172, "env_id": "BipedalWalker-v2"}
r,l,t
-108.138746,56,1.148771
-123.964833,239,2.053067
-142.75355,1600,7.03373
-167.390695,1600,11.184557
-178.354256,1600,14.645241
-175.08513,1600,18.667833
-175.883614,1600,22.613555
-177.694853,1600,26.239603
-160.425718,1600,29.95346
-106.747601,46,30.149104
-106.899825,45,30.184994
-103.430087,61,30.387202
-101.203261,78,30.594033
-102.567851,70,30.646212
-101.985261,66,30.851382
-106.800729,45,31.051669
-106.8943,45,31.090194
-106.989465,45,31.131011
-176.85566,1600,34.974576
-106.31217,46,35.169058
-134.17105,1600,38.871011
-150.261346,1600,42.756848
-144.75105,1600,46.309077
-106.5739,46,46.345213
-158.067539,1600,50.072863
-138.846243,1600,53.812929
-178.19191,1600,57.587044
-116.018301,133,58.006711
-173.468423,1600,61.895257
-173.920084,1600,65.687449
-132.850252,132,65.967777
-176.9219,1600,69.955014
-169.220101,1600,73.666915
-171.037244,1600,77.351868
-169.411503,1600,81.125206
-171.961537,1600,84.735156
-103.899963,59,84.942423
-175.317366,1600,88.885938
-176.362774,1600,92.842175
-173.125809,1600,96.449218
-126.031036,44,96.481224
-127.195293,45,96.668247
-126.354901,45,96.70155
-127.646791,45,96.733705
-126.416155,44,96.914865
-127.484085,45,96.949713
-126.877384,46,97.142647
-127.654278,44,97.178697
-127.412786,44,97.418905
-127.491906,43,97.450343
-125.976038,43,97.481932
-125.999791,44,97.664905
-127.198017,42,97.697537
-122.519681,44,97.873029
-115.583028,128,98.105135
-122.219332,44,98.277851
-124.738759,42,98.310482
-121.433101,43,98.344909
-123.532849,42,98.521187
-124.520886,42,98.552352
-118.862921,195,98.992516
-123.412822,41,99.187764
-124.91928,42,99.220899
-103.349505,46,99.256863
-113.245189,40,99.451332
-115.960129,133,99.698993
-123.187553,42,99.89506
-123.230796,42,99.927893
-123.565347,42,99.960929
-124.653066,42,100.157157
-123.408447,42,100.193183
-124.504415,41,100.400449
-122.596986,42,100.433803
-123.383185,42,100.620246
-126.311514,42,100.655514
-122.129724,44,100.688123
-124.436248,42,100.891423
-124.462483,41,100.931492
-124.356404,41,101.15239
-125.846134,41,101.194464
-124.741035,41,101.235097
-127.069389,42,101.45207
-124.631709,42,101.493226
-124.092875,41,101.715888
-123.082666,41,101.756353
-114.932417,133,102.055151
-114.717729,122,102.523356
-123.275221,41,102.559255
-124.849478,42,102.595211
-124.713352,42,102.773968
-116.056944,156,103.023301
-123.391952,41,103.210848
-124.539954,41,103.247152
-124.29362,41,103.424339
-116.032063,132,103.681851
-115.479764,129,103.931996
-123.310392,42,104.115673
-123.449869,42,104.147589
-124.83128,41,104.330174
-123.329953,41,104.360972
-123.176677,41,104.391967
-123.201865,42,104.578743
-124.019865,41,104.61456
-123.210535,42,104.792828
-123.592389,42,104.824003
-124.651185,42,104.854151
-123.618277,41,105.031585
-123.676469,41,105.066835
-124.377235,41,105.255085
-124.363007,41,105.287969
-123.298382,41,105.470107
-124.112333,42,105.501505
-112.830754,99,105.729199
-114.683841,124,105.986076
-115.358798,127,106.242605
-120.314136,41,106.435433
-116.646798,144,106.703428
-115.590844,128,107.102335
-116.159402,133,107.341933
-124.02222,41,107.374094
-115.736612,129,107.771216
-119.81681,42,107.806873
-122.278682,42,107.840982
-124.332931,41,108.034669
-125.321036,42,108.064633
-115.62211,133,108.456333
-122.826832,42,108.48852
-112.817161,90,108.706816
-115.586861,129,108.96432
-114.970498,128,109.22078
-117.013137,38,109.403057
-115.728558,131,109.654063
-168.453091,1600,113.272913
-115.054232,128,113.555175
-125.037524,41,113.768167
-125.857419,42,113.808515
-118.194528,37,114.020317
-115.147024,135,114.320374
-115.949845,131,114.606462
-115.457844,131,115.067979
-115.858305,131,115.318719
-115.577262,132,115.571781
-114.57132,115,115.813782
-123.458592,42,115.996286
-132.523771,131,116.245456
-174.720759,1600,120.039975
-167.952235,1600,123.915599
-113.313615,99,124.150047
-123.639368,105,124.377501
-114.87407,124,124.637445
-115.212293,115,125.054388
-116.331083,137,125.32043
-165.449585,640,126.711436
-115.567428,135,127.111498
-114.373154,119,127.381892
-172.066088,1600,131.045426
-119.186199,43,131.079427
-114.207002,114,131.300665
-162.856006,1600,134.880806
-159.188783,1600,138.481831
-162.161324,1600,142.119188
-105.270063,56,142.321987
-102.968761,55,142.524833
-108.856285,51,142.568983
-110.576058,62,142.784711
-104.821494,55,142.829726
-110.209402,106,143.080327
-106.499664,91,143.313932
-153.29698,1600,147.02962
-110.054708,64,147.267929
-133.609758,127,147.559839
-108.383548,85,147.782967
-109.076051,78,148.007116
-108.903144,83,148.235004
-140.669135,175,148.522748
-108.898146,78,148.743232
-119.071882,132,149.005355
-111.539735,68,149.213109
-112.313634,87,149.437371
-106.362448,93,149.668101
-107.046641,77,149.879955
-165.91312,1600,153.716277
-107.613914,47,153.758464
-107.004816,45,153.959031
-108.969688,92,154.199206
-159.143829,1600,157.92399
-109.047706,75,157.977323
-106.384327,91,158.187279
-109.139534,47,158.371547
-109.608057,95,158.586079
-106.81767,92,158.806276
-168.767063,1600,162.361203
-110.590763,80,162.421647
-117.542191,100,162.648489
-107.226927,46,162.826705
-117.27939,102,163.048926
-167.797685,1600,166.781868
-132.067949,130,167.041623
-107.195481,45,167.338187
-106.348316,45,167.378692
-106.581248,45,167.417125
-102.216266,56,167.629843
-118.080556,69,167.850592
-102.262022,54,167.894228
-101.827413,57,168.130122
-103.320955,48,168.177385
-101.680999,57,168.410052
-106.725028,45,168.453996
-106.738198,45,168.679965
-106.88386,46,168.728043
-103.467775,60,168.964567
-103.293121,61,169.010634
-103.262684,60,169.203885
-106.726467,45,169.238775
-106.588535,45,169.421026
-106.516514,45,169.456008
-102.612459,65,169.671234
-107.10925,46,169.708999
-106.7453,45,169.910452
-107.267339,47,169.948284
-106.507443,45,170.137495
-106.788634,45,170.173924
-107.094786,47,170.37367
-106.555112,46,170.409842
-106.687813,45,170.606736
-102.552505,84,170.834468
-106.695555,46,170.876687
-106.374504,45,170.913247
-103.85372,91,171.145576
-103.125326,63,171.362415
-106.098356,46,171.400203
-106.496078,46,171.598605
-102.846117,89,171.826371
-102.261339,69,171.883345
-105.684178,48,172.079012
-106.525055,46,172.115897
-102.71444,84,172.345366
-106.487799,46,172.533822
-107.397255,46,172.574097
-103.892971,54,172.784844
-106.282468,46,172.822261
-101.572712,57,173.031981
-101.630268,57,173.077858
-101.611396,57,173.282292
-101.410771,57,173.326928
-101.794086,56,173.532718
-101.562067,57,173.735487
-103.399967,49,173.77613
-104.038512,72,174.005533
-168.109983,1600,177.743536
-162.580771,1600,181.544729
-158.432127,1600,185.291915
-160.037603,1600,189.313779
-165.536732,1600,193.150733
-168.139617,1600,196.829801
-162.86666,1600,200.552059
-163.356598,1600,204.508899
-167.896426,1600,208.316171
-156.99204,1600,212.036474
-153.066682,1600,216.045236
-171.313966,1600,219.902497
-168.005683,1600,223.722684
-160.965101,1600,227.368432
-153.848085,1600,231.25469
-160.734184,1600,234.904613
-144.395321,1600,238.776372
-160.66805,1600,242.681805
-134.580498,1600,246.544114
-166.062286,1600,249.957134
-133.564432,143,250.200581
-163.181161,1600,253.711623
-136.265822,1600,257.471926
-155.351223,1600,261.336693
-144.425656,1600,265.343827
-151.162347,1600,269.106308
-156.949363,1600,272.904784
-160.040715,1600,276.590054
-174.095751,1600,280.511621
-133.786408,1600,284.286359
-159.902666,1600,288.101015
-160.18702,1600,291.631545
-116.381261,39,291.81913
-114.716406,39,291.850543
-115.254204,40,291.87904
-113.503558,39,292.065638
-114.239872,37,292.093018
-110.015428,59,292.281396
-115.112977,40,292.310635
-114.032932,39,292.48764
-141.46604,1600,296.001444
-177.05094,1600,299.880896
-144.442387,1600,303.722589
-153.887607,1600,307.427193
-154.537557,1600,311.251998
-171.535886,1600,314.914078
-143.332358,1600,318.510694
-165.756966,1600,322.274665
-115.854748,133,322.526745
-116.591717,133,322.785635
-114.751949,127,323.041072
-115.431125,123,323.480031
-116.187023,136,323.768742
-116.746788,137,324.063278
-116.836602,124,324.472705
-115.139594,90,324.704659
-118.904358,131,324.956059
-118.699632,129,325.209183
-112.164971,103,325.452301
-115.085134,81,325.675517
-115.395385,88,325.909618
-117.354148,123,326.169774
-116.49544,145,326.640672
-119.001712,135,326.901731
-115.912043,128,327.165035
-116.37791,138,327.615539
-119.009059,153,327.9158
-118.419209,122,328.172915
-117.190306,126,328.584523
-117.307287,134,328.839133
-115.557955,88,329.066567
-145.760388,1600,332.937981
-236.286518,1529,336.385391
-117.358603,148,336.810109
-116.799604,148,337.07348
-113.203026,103,337.301657
-114.936987,124,337.549709
-115.830874,131,337.975204
-163.067348,1600,341.748459
-113.805718,110,342.013893
-131.867785,481,343.188433
-113.778804,127,343.4289
-112.513635,101,343.662213
-111.605088,98,343.88528
-112.698417,101,344.115029
-112.235389,95,344.328435
-112.708049,105,344.562702
-111.050862,104,344.80668
-111.185426,101,345.043756
-111.674458,96,345.276314
-110.674527,102,345.4969
-157.942969,1600,349.172627
-111.139989,102,349.391281
-112.748885,104,349.60944
-114.978674,130,349.855633
-113.350625,105,350.103902
-111.941761,101,350.345277
-150.248509,1600,354.162669
-135.102633,158,354.609428
-136.177792,1600,358.43197
-144.215668,1600,362.268622
-124.143468,1600,366.13063
-135.948418,157,366.407103
-139.676072,195,366.891107
-147.248284,263,367.563206
-136.948141,180,368.007693
-135.001729,162,368.290767
-135.666338,159,368.745376
-136.044263,159,369.206483
-132.716191,1600,372.917229
-123.452172,1600,376.656879
-150.960013,1600,380.617336
-112.532389,113,380.888804
-111.619715,79,381.130851
-163.419573,1600,384.84966
-121.790975,44,384.88273
-121.689991,44,384.914805
-121.851625,44,385.108846
-162.954991,1600,388.950886
-162.018393,1600,392.670551
-171.945687,1600,396.369203
-156.958219,1600,400.112341
-150.430454,1600,403.960607
-166.321551,1600,407.512204
-154.386889,1600,411.176775
-147.146998,1600,414.804718
-149.742698,1600,418.427481
-166.7765,1600,422.14961
-133.1172,143,422.426174
-135.917941,1600,426.131377
-151.293747,1600,430.180281
-158.644348,1600,433.835604
-158.789685,1600,437.471575
-124.725979,1600,441.267446
-157.428019,1600,444.891574
-141.082902,1600,448.623523
-156.675556,1600,452.69122
-149.759967,1600,456.370051
-145.99518,1600,460.062937
-155.676833,1600,463.687502
-163.591005,1600,467.325104
-148.144892,1600,471.238421
-128.801133,1600,475.19444
-144.490903,1600,479.017733
-128.787756,1600,482.841501
-138.854358,183,483.288668
-136.961635,163,483.732913
-133.956742,140,483.998678
-135.090426,152,484.434643
-163.53933,1600,488.168552
-165.658515,1600,491.78067
-169.486996,1600,495.533619
-123.219313,44,495.568249
-113.393856,88,495.787026
-121.688292,43,495.816605
-118.765325,153,496.237436
-120.455487,187,496.68799
-112.614257,73,496.890175
-123.126721,44,496.929189
-122.752691,44,496.96884
-121.916963,44,497.512881
-123.182083,44,497.552902
-122.918287,44,497.765929
-152.744384,1600,501.482106
-177.733595,1600,505.124847
-164.213256,1600,509.028716
-176.167285,1600,512.856282
-164.774682,1600,516.661547
-171.857767,1600,520.409099
-155.436217,1600,524.542232
-150.423399,1600,528.345282
-176.490935,1600,532.087937
-116.890668,118,532.356029
-120.62399,154,532.636606
-117.619942,139,533.055847
-181.531874,1600,536.806704
-180.173464,1600,540.473449
-173.699575,1600,544.214551
-164.532834,1600,548.348532
-153.62355,1600,552.125384
-176.279207,1600,555.611311
-151.022979,1600,559.087899
-173.737399,1600,562.59349
-165.272424,1600,566.30837
-150.856223,1600,570.411716
-156.851094,1600,574.263656
-140.562815,1600,578.007668
-153.702366,1600,581.788201
-121.618645,80,581.994516
-161.851494,1600,585.776794
-125.563515,90,585.992841
-153.049491,392,586.73453
-121.878135,83,586.945497
-122.704798,90,587.158359
-121.131842,79,587.364012
-122.030453,92,587.577945
-121.541416,83,587.798362
-121.849226,83,588.022012
-121.330319,79,588.080274
-124.968609,101,588.310545
-122.317131,86,588.510344
-120.731725,75,588.717628
-121.300052,76,588.917704
-120.451218,74,588.970167
-204.200322,864,590.991921
-153.068542,1600,595.030884
-150.588594,1600,598.82162
-171.183213,1600,602.494045
-172.156231,1600,606.241429
-171.419723,1600,609.883973
-164.297862,1600,613.463667
-156.988461,1600,617.534516
-169.303945,1600,621.250816
-151.617062,1600,624.908523
-149.667244,1600,628.631073
-135.02087,1600,632.244952
-165.523889,1600,635.950098
-164.158819,1600,639.996915
-163.814406,1600,643.762851
-167.996118,1600,647.575194
-148.029503,1600,651.282917
-158.473295,1600,654.807101
-153.910258,1600,658.682662
-144.632344,1600,662.678673
-156.853592,1600,666.384539
-172.948147,1600,670.082499
-168.11304,1600,673.584712
-171.331918,1600,677.202097
-156.62198,1600,681.01158
-179.587002,1600,684.627824
-164.734676,1600,688.660604
-152.847402,1600,692.311714
-151.867839,1600,695.967693
-166.346151,1600,699.73864
-151.336859,1600,703.400599
-173.2931,1600,707.046904
-169.047318,1600,711.068933
-166.865547,1600,714.687446
-161.890363,1600,718.311552
-169.959361,1600,722.054141
-171.807792,1600,725.749901
-165.369813,1600,729.395176
-145.969314,1600,733.516136
-155.633087,1600,737.359242
-176.375859,1600,741.009008
-160.658531,1600,744.817646
-170.589974,1600,748.453721
-181.431644,1600,752.186997
-161.794464,1600,756.247349
-158.733381,1600,759.897548
-160.223734,1600,763.498214
-173.234882,1600,767.160957
-165.23555,1600,770.781636
-116.245317,158,771.19405
-178.691755,1600,774.809114
-177.258253,1600,778.360059
-165.411918,1600,782.408632
-142.77573,228,782.867171
-143.935051,227,783.334951
-156.284085,1600,786.93083
-178.871997,1600,790.514476
-161.793681,1600,794.183123
-178.402006,1600,797.75128
-165.025994,1600,801.379742
-163.881459,1600,805.733623
-142.952728,200,806.201662
-180.200063,1600,809.954136
-171.729775,1600,813.670154
-111.986579,51,813.886789
-110.532167,53,813.924557
-181.336773,1600,817.737076
-177.418861,1600,821.389833
-114.72179,35,821.571911
-115.087279,36,821.60067
-111.527986,34,821.626633
-117.103454,36,821.81776
-115.791052,36,821.846276
-114.470735,35,821.871533
-116.694068,37,822.064274
-114.287548,35,822.090881
-114.082228,35,822.118533
-116.931242,37,822.304458
-117.869445,38,822.336258
-112.867942,40,822.554935
-117.587839,38,822.582066
-115.623076,36,822.610086
-181.179935,1600,826.785707
-112.738543,33,826.975545
-115.949113,36,827.007225
-116.094489,36,827.03571
-111.628392,34,827.21966
-109.725542,56,827.262712
-110.058386,69,827.476367
-114.02148,34,827.504221
-176.064652,1600,831.13641
-170.855702,1600,834.831613
-142.597153,1600,838.53536
-113.465049,105,838.776049
-121.24999,41,838.955005
-121.616661,41,838.982682
-122.131793,42,839.17458
-118.940886,167,839.47377
-149.512945,1600,843.236399
-182.421294,1600,846.835301
-163.839835,522,848.104483
-219.023095,1177,851.273675
-148.853386,317,851.984788
-166.908733,467,853.161372
-174.970788,573,854.61366
-139.142641,190,855.070776
-222.879738,1137,857.666866
-152.219376,306,858.339834
-120.815478,42,858.515661
-122.174876,42,858.544036
-120.725071,42,858.573357
-120.026059,42,858.764554
-121.509035,43,858.797445
-120.887199,43,858.996519
-120.50652,42,859.029932
-121.387113,43,859.221977
-121.583587,43,859.251883
-122.503166,42,859.280483
-120.771309,42,859.461078
-120.702501,43,859.494491
-120.607872,42,859.677648
-121.512751,43,859.708357
-121.343268,42,859.897449
-139.841962,200,860.327374
-152.404373,315,860.999326
-226.013357,1417,864.203321
-138.964737,200,864.706225
-150.772422,314,865.389153
-148.400317,289,866.033528
-181.554489,916,868.109309
-140.691243,183,868.567077
-151.465779,323,869.259648
-122.806428,42,869.463871
-123.06706,42,869.497037
-122.688619,43,869.526252
-123.58175,43,869.714865
-122.596803,43,869.749707
-122.434475,43,869.930576
-122.478542,43,869.963855
-121.171469,42,870.157585
-121.610524,42,870.187393
-122.201427,43,870.219033
-122.68143,43,870.406265
-122.642668,43,870.438263
-123.368993,42,870.637234
-121.990515,43,870.668972
-117.001542,44,870.843294
-123.317077,44,870.876708
-123.489649,44,870.909716
-116.847857,44,871.129207
-123.119036,43,871.169794
-123.229685,43,871.38731
-121.687853,42,871.419198
-122.68019,43,871.609118
-111.954686,86,871.668382
-112.679715,87,871.880385
-117.691024,40,872.065048
-116.441575,143,872.328921
-122.229257,43,872.534998
-122.865058,42,872.570094
-122.0842,44,872.60785
-121.748714,43,873.317456
-122.237878,43,873.35271
-123.01548,43,873.558229
-118.479625,42,873.591918
-117.574675,184,874.026217
-122.624832,44,874.05873
-123.339316,44,874.24706
-117.043523,43,874.279568
-119.048408,43,874.459888
-117.667969,44,874.491343
-122.396914,44,874.6735
-117.594868,43,874.702144
-123.749429,45,874.731543
-116.971215,43,874.917019
-118.430951,43,874.950163
-144.954904,250,875.60291
-123.47768,48,875.639374
-117.996149,44,875.827977
-137.234093,161,876.103263
-120.116157,187,876.589697
-116.782098,43,876.790211
-140.500788,188,877.239486
-146.468127,1600,880.878744
-137.4239,159,881.163276
-136.437115,153,881.593851
-140.663031,198,882.101269
-134.406455,143,882.368731
-115.586313,56,882.556759
-137.492549,159,882.846374
-145.521262,272,883.55629
-153.111953,320,884.299271
-139.380262,174,884.750732
-120.462702,84,884.959782
-149.244114,305,885.610204
-138.618361,185,886.036025
-145.736502,247,886.520187
-122.489435,96,886.729519
-115.339497,81,886.935971
-145.575147,254,887.416422
-121.78907,65,887.606785
-166.362005,464,888.69447
-213.408889,1010,890.955454
-154.584146,367,891.700587
-156.739105,372,892.623328
-153.554845,388,893.512873
-173.127194,583,894.868034
-152.807937,350,895.578055
-158.976793,1600,899.774654
-165.656648,1600,903.419532
-152.490518,1600,907.019747
-154.438115,1600,910.611289
-133.982568,1600,914.246515
-154.322551,1600,917.791895
-131.262643,1600,922.083183
-143.642083,1600,925.842582
-152.347972,1600,929.489697
-133.566547,1600,933.024745
-145.90075,1600,936.749721
-136.043861,1600,940.307573
-128.214926,1600,944.514032
-135.353182,1600,948.269529
-139.377024,1600,952.030272
-138.87686,1600,955.894994
-136.972421,1600,959.49838
-114.732432,1600,963.139656
-128.083758,1600,967.502468
-103.823153,1600,971.137021
-140.677312,1600,974.784839
-135.197211,1600,978.289339
-136.845837,1600,982.001713
-129.163094,1600,985.605191
-120.351684,1600,989.300727
-130.157742,1600,993.587985
-165.318686,1600,997.335699
-148.740753,1600,1001.112382
-145.610718,1600,1004.769127
-157.939055,1600,1008.524148
-139.162969,1600,1012.08483
-140.043122,1600,1016.263383
-130.906657,1600,1019.827885
-154.31098,1600,1023.535945
-140.180998,1600,1027.233899
-151.287678,1600,1030.813918
-157.069443,1600,1034.424811
-134.721878,1600,1038.817502
-137.475586,1600,1042.767035
-164.593748,1600,1046.297312
-143.32919,1600,1050.1443
-140.27858,1600,1053.928821
-146.083707,1600,1057.608515
-151.330921,1600,1061.890667
-161.132607,1600,1065.780773
-150.880118,1600,1069.425815
-168.053505,1600,1073.183914
-158.043373,1600,1076.976927
-158.339288,1600,1080.733723
-153.407711,1600,1084.706164
-132.421782,1600,1089.041864
-160.950569,1600,1092.641169
-152.315238,1600,1096.347478
-149.567733,1600,1100.031401
-142.106302,1600,1103.705886
-129.28219,1600,1107.384862
-148.478472,1600,1111.592175
-141.695495,1600,1115.241136
-142.20601,1600,1118.836623
-131.663286,1600,1122.454743
-136.088273,1600,1126.090668
-143.116721,1600,1129.671073
-123.073897,1600,1133.977798
-145.873508,1600,1137.796786
-115.857858,87,1138.018867
-129.939191,1600,1141.721383
-130.406448,1600,1145.545112
-112.187824,60,1145.757908
-112.834476,61,1145.814082
-113.2604,67,1146.035143
-114.417347,76,1146.263609
-140.841292,1600,1150.013927
-130.037509,1600,1153.722494
-125.073985,1600,1158.115603
-148.042034,1600,1161.778207
-142.44846,1600,1165.410726
-141.894521,1600,1169.200377
-151.633603,1600,1172.819562
-153.185145,1600,1176.422788
-141.167307,1600,1180.674793
-115.908997,87,1180.892689
-147.094781,1600,1184.429384
-142.620862,1600,1187.957437
-133.383914,1600,1191.519715
-137.866603,258,1192.002224
-118.006252,81,1192.214883
-121.139939,98,1192.440481
-119.14662,89,1192.670876
-141.367238,1600,1196.333301
-143.935141,304,1197.047617
-111.667977,1600,1200.721096
-152.497145,437,1201.654001
-237.738302,1522,1206.133471
-148.659997,1600,1209.717438
-167.699682,1600,1213.434446
-161.157262,1600,1217.110552
-148.581932,1600,1220.94313
-150.37656,1600,1224.581369
-147.878788,1600,1229.027638
-167.273867,1600,1232.705251
-162.230131,1600,1236.287878
-145.483894,1600,1240.015198
-146.795694,1600,1243.698402
-150.739985,1600,1247.314752
-137.379376,1600,1251.766098
-128.795335,1600,1255.381533
-150.444895,1600,1259.136226
-138.150935,1600,1262.891068
-127.079476,1600,1266.531275
-148.898141,1600,1270.381145
-133.935984,1600,1273.951958
-137.477977,1600,1278.351421
-147.877321,1600,1281.952655
-148.723579,1600,1285.728228
-150.300944,1600,1289.352494
-150.572442,1600,1292.987907
-145.566706,1600,1296.573125
-156.093516,1600,1301.024209
-121.343138,1600,1304.596994
-157.486767,1600,1308.26936
-147.78057,1600,1312.25706
-137.956704,1600,1316.126268
-152.910765,1600,1319.847642
-209.317714,1017,1322.979377
-143.113887,1600,1326.763619
-210.49182,889,1328.818946
-158.070544,388,1329.814503
-137.198919,188,1330.121988
-135.514121,161,1330.631847
-140.774456,219,1331.12898
-131.371845,115,1331.36409
-130.920917,102,1331.609758
-138.627057,185,1332.05693
-131.428473,113,1332.296877
-129.060581,96,1332.523021
-138.092931,190,1332.968739
-130.254621,107,1333.223582
-131.830163,126,1333.631938
-128.898787,98,1333.852558
-129.775343,96,1334.081165
-240.061781,1581,1337.57249
-126.920016,79,1337.795043
-128.093316,82,1338.008504
-130.157181,104,1338.244085
-128.497437,92,1338.478834
-128.088684,86,1338.726601
-125.152105,73,1338.967796
-129.953895,112,1339.250063
-129.672029,93,1339.50095
-128.166933,85,1339.577067
-133.378076,124,1339.990409
-129.218824,92,1340.216319
-126.994535,81,1340.278634
-124.415833,68,1340.51416
-127.358917,81,1340.765725
-127.979845,85,1341.00776
-129.51174,96,1341.237424
-130.551344,107,1341.467698
-130.462129,100,1341.683488
-125.75251,77,1341.897742
-129.955486,106,1342.128834
-159.174185,420,1343.097703
-132.319905,123,1343.40061
-125.730121,74,1343.622013
-125.854279,73,1343.682676
-125.804254,75,1343.906283
-126.450734,88,1344.145761
-131.58735,116,1344.399971
-127.857968,80,1344.629956
-149.217009,1600,1349.240811
-125.646571,75,1349.453741
-127.185019,77,1349.678383
-130.5306,94,1349.897002
-129.732251,87,1349.975494
-128.616012,87,1350.197158
-131.475632,99,1350.428768
-126.09829,66,1350.648771
-125.806421,70,1350.861916
