#{"t_start": 1543465128.7019784, "env_id": "CartPole-v1"}
r,l,t
9.0,9,2.341395
10.0,10,2.355138
10.0,10,2.371853
11.0,11,2.390774
9.0,9,2.408277
9.0,9,2.42445
9.0,9,2.445421
9.0,9,2.462644
10.0,10,2.482981
9.0,9,2.498791
9.0,9,2.514409
9.0,9,2.528665
10.0,10,2.546391
9.0,9,2.560356
10.0,10,2.575938
10.0,10,2.592756
9.0,9,2.611712
13.0,13,2.633897
11.0,11,2.652757
10.0,10,2.668551
49.0,49,2.750436
65.0,65,2.854473
16.0,16,2.879154
12.0,12,2.896747
43.0,43,2.962065
9.0,9,2.977517
22.0,22,3.0172
10.0,10,3.03563
15.0,15,3.063167
12.0,12,3.086807
9.0,9,3.104558
10.0,10,3.123026
19.0,19,3.159744
9.0,9,3.176577
39.0,39,3.247288
10.0,10,3.26455
39.0,39,3.336736
10.0,10,3.362442
9.0,9,3.378427
12.0,12,3.398542
10.0,10,3.416902
9.0,9,3.432368
12.0,12,3.453986
9.0,9,3.470907
9.0,9,3.486259
10.0,10,3.504724
11.0,11,3.52891
9.0,9,3.545943
17.0,17,3.576648
12.0,12,3.598845
9.0,9,3.614167
11.0,11,3.636985
9.0,9,3.655307
10.0,10,3.673385
11.0,11,3.695218
9.0,9,3.711407
10.0,10,3.728035
10.0,10,3.745675
12.0,12,3.764695
9.0,9,3.780919
11.0,11,3.79993
19.0,19,3.834853
12.0,12,3.855166
13.0,13,3.877639
9.0,9,3.894299
149.0,149,4.847907
11.0,11,4.902927
37.0,37,5.080293
13.0,13,5.147736
10.0,10,5.204866
16.0,16,5.285863
10.0,10,5.338806
327.0,327,6.935213
12.0,12,6.990805
10.0,10,7.037824
10.0,10,7.089026
10.0,10,7.144934
11.0,11,7.203159
9.0,9,7.249158
11.0,11,7.311715
9.0,9,7.363858
50.0,50,7.635428
10.0,10,7.687516
9.0,9,7.737916
18.0,18,7.846187
23.0,23,7.966623
87.0,87,8.481765
8.0,8,8.549475
9.0,9,8.615248
10.0,10,8.689071
8.0,8,8.734385
10.0,10,8.80233
8.0,8,8.852287
9.0,9,8.914127
9.0,9,8.980457
10.0,10,9.048277
16.0,16,9.137506
9.0,9,9.189762
12.0,12,9.243898
15.0,15,9.321746
8.0,8,9.360578
20.0,20,9.464093
15.0,15,9.541657
9.0,9,9.588854
