#{"t_start": 1543280768.754115, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-465.695639,81,1.336199
-354.538277,126,2.164811
-749.989319,65,2.229676
-906.262376,144,2.807074
-756.994525,60,2.875574
-728.870772,61,3.266415
-262.651337,99,3.601769
-569.52746,71,3.926561
-312.829059,53,3.97861
-611.824298,65,4.199363
-516.080939,69,4.26508
-237.117565,53,4.540601
-465.082548,54,4.836196
-538.398525,72,4.904671
-221.982795,85,5.181452
-159.318974,65,5.405772
-695.385683,77,5.47418
-500.107885,85,5.745095
-423.344079,59,6.026702
-675.880532,69,6.302389
-453.181684,90,6.583647
-390.805407,52,6.628205
-367.336907,66,6.911917
-139.030181,60,6.958803
-158.02572,64,7.159139
-148.09248,81,7.432949
-674.023004,70,7.505889
-382.855298,57,7.791959
-148.232602,68,8.048542
-520.592723,66,8.1018
-543.503558,68,8.3023
-576.555223,67,8.532602
-388.720364,79,8.765528
-627.895352,72,8.820895
-155.124993,62,9.028168
-175.727169,81,9.239505
-435.610975,57,9.283863
-631.11958,78,9.491502
-212.437856,60,9.703448
-292.038879,82,9.749048
-139.004551,52,9.939196
-375.36979,52,9.973439
-4.177205,88,10.192466
-418.42547,62,10.406309
-162.202361,86,10.618385
-308.802962,79,10.815422
-148.67459,86,10.866289
-198.006294,62,11.062271
-126.489457,64,11.258445
-427.547512,54,11.294337
-405.065878,65,11.489488
-148.143083,68,11.676499
-419.975726,52,11.709876
-279.376184,84,11.907463
-567.588845,64,12.106224
-93.062094,82,12.155923
-89.321872,62,12.33346
-708.492451,75,12.579676
-208.676669,68,12.62781
-342.713485,54,12.844148
-480.702052,83,13.072998
-388.288392,59,13.114886
-245.944437,81,13.348125
-286.663006,82,13.575253
-788.535542,76,13.8247
-355.482831,71,14.059989
-105.040741,51,14.089628
-301.263619,76,14.324332
-371.631422,96,14.564988
-120.060702,76,14.808254
-240.73934,69,14.856059
-146.13763,61,15.077737
-127.647737,78,15.289463
-228.543161,54,15.322629
-207.486445,55,15.526567
-161.696045,67,15.570521
-351.611461,54,15.802102
-164.639827,63,15.987504
-96.667383,55,16.022348
-242.512918,74,16.22527
-438.852896,61,16.267676
-157.470428,73,16.462024
-185.286828,52,16.661796
