#{"t_start": 1543466051.1691988, "env_id": "CartPole-v1"}
r,l,t
10.0,10,2.347674
9.0,9,2.363705
9.0,9,2.378288
10.0,10,2.39932
9.0,9,2.414401
9.0,9,2.428364
10.0,10,2.444943
9.0,9,2.464427
11.0,11,2.48336
10.0,10,2.500065
8.0,8,2.514481
8.0,8,2.531179
8.0,8,2.550406
9.0,9,2.567245
8.0,8,2.581044
10.0,10,2.59843
9.0,9,2.615785
8.0,8,2.635014
9.0,9,2.650106
11.0,11,2.673656
10.0,10,2.69542
15.0,15,2.720128
8.0,8,2.733136
10.0,10,2.749378
10.0,10,2.766419
8.0,8,2.782457
34.0,34,2.852925
9.0,9,2.872601
9.0,9,2.890401
10.0,10,2.913021
9.0,9,2.933353
49.0,49,3.020627
9.0,9,3.038236
11.0,11,3.058362
30.0,30,3.113163
11.0,11,3.133799
13.0,13,3.157147
53.0,53,3.257474
11.0,11,3.276787
500.0,500,4.805935
27.0,27,4.952603
12.0,12,5.017714
33.0,33,5.199956
87.0,87,5.704386
8.0,8,5.74931
11.0,11,5.811606
12.0,12,5.88685
12.0,12,5.951458
11.0,11,6.014038
9.0,9,6.063911
9.0,9,6.11454
9.0,9,6.164016
31.0,31,6.344056
9.0,9,6.39974
12.0,12,6.46512
13.0,13,6.534734
19.0,19,6.640322
10.0,10,6.697311
17.0,17,6.796136
10.0,10,6.849616
8.0,8,6.892676
13.0,13,6.968215
9.0,9,7.01659
26.0,26,7.1519
10.0,10,7.205065
12.0,12,7.268852
12.0,12,7.333179
31.0,31,7.495704
10.0,10,7.549186
10.0,10,7.613187
18.0,18,7.744829
9.0,9,7.804242
13.0,13,7.883525
13.0,13,7.955999
13.0,13,8.02848
10.0,10,8.074773
12.0,12,8.159418
60.0,60,8.564653
9.0,9,8.616979
10.0,10,8.69053
12.0,12,8.762586
12.0,12,8.850358
14.0,14,8.953091
9.0,9,9.002491
12.0,12,9.072867
13.0,13,9.140318
12.0,12,9.205105
12.0,12,9.26509
8.0,8,9.308624
8.0,8,9.352256
11.0,11,9.412729
21.0,21,9.536787
10.0,10,9.588732
9.0,9,9.634725
11.0,11,9.698309
9.0,9,9.761273
11.0,11,9.827895
24.0,24,10.021506
10.0,10,10.096712
11.0,11,10.164479
12.0,12,10.253406
12.0,12,10.326943
10.0,10,10.380907
13.0,13,10.459671
13.0,13,10.587821
9.0,9,10.661242
10.0,10,10.729309
26.0,26,10.89856
9.0,9,10.953484
10.0,10,11.026659
23.0,23,11.178452
15.0,15,11.267466
46.0,46,11.517614
9.0,9,11.570174
9.0,9,11.623461
9.0,9,11.673021
10.0,10,11.731156
9.0,9,11.778983
10.0,10,11.833863
9.0,9,11.892895
10.0,10,11.944939
9.0,9,11.997415
12.0,12,12.063012
9.0,9,12.120773
14.0,14,12.213654
10.0,10,12.269017
30.0,30,12.439625
41.0,41,12.727995
8.0,8,12.773307
8.0,8,12.817822
10.0,10,12.88421
12.0,12,12.952331
24.0,24,13.135231
21.0,21,13.297224
11.0,11,13.364987
10.0,10,13.422992
9.0,9,13.474372
37.0,37,13.719582
9.0,9,13.783169
9.0,9,13.848981
20.0,20,13.960475
13.0,13,14.047067
