#{"t_start": 1543465128.7019372, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.26755
-189.0,190,3.656528
-500.0,500,5.875328
-500.0,500,8.511396
-500.0,500,11.262874
-500.0,500,14.034479
-500.0,500,16.772798
-500.0,500,19.487851
-500.0,500,22.193399
-167.0,168,23.070048
-500.0,500,25.718012
-500.0,500,28.434848
-500.0,500,31.107882
-500.0,500,33.871175
-500.0,500,36.517726
-500.0,500,39.122987
-170.0,171,40.055192
-500.0,500,42.7052
-500.0,500,45.272929
-500.0,500,47.840191
-108.0,109,48.450693
-129.0,130,49.147497
-123.0,124,49.810625
-85.0,86,50.272181
-500.0,500,52.902994
-500.0,500,55.48522
-296.0,297,57.06365
-500.0,500,59.686187
-217.0,218,60.800705
-500.0,500,63.398072
-135.0,136,64.331066
-133.0,134,65.034517
-500.0,500,67.741261
-500.0,500,70.388609
-500.0,500,73.084868
-500.0,500,75.729093
-500.0,500,78.362248
-500.0,500,80.929336
-500.0,500,83.63191
-500.0,500,86.328846
-500.0,500,88.930052
-500.0,500,91.447093
-500.0,500,94.085193
-500.0,500,96.617479
-500.0,500,99.309575
-500.0,500,101.922253
-132.0,133,102.655554
-500.0,500,105.243433
-500.0,500,107.839193
-500.0,500,110.485964
-500.0,500,113.048369
-500.0,500,115.672722
-500.0,500,118.309157
-500.0,500,120.875642
-230.0,231,122.097309
-500.0,500,124.725652
-500.0,500,127.258967
-500.0,500,129.924595
-500.0,500,132.493949
-500.0,500,135.028005
-500.0,500,137.651613
-500.0,500,140.267844
-500.0,500,142.818483
-500.0,500,145.542919
-124.0,125,146.177063
-500.0,500,148.771803
-500.0,500,151.337433
-102.0,103,151.854509
-95.0,96,152.343792
-500.0,500,154.971292
-500.0,500,157.610315
-500.0,500,160.180795
-500.0,500,162.746625
-500.0,500,165.367389
-84.0,85,165.805116
-134.0,135,166.525358
-500.0,500,169.102247
-500.0,500,171.713055
-500.0,500,174.459552
-500.0,500,177.028251
-500.0,500,179.63518
-203.0,204,180.70011
-500.0,500,183.243839
-500.0,500,185.787267
-500.0,500,188.344295
-500.0,500,190.921548
-500.0,500,193.546881
-500.0,500,196.141982
-92.0,93,196.627386
-87.0,88,197.084245
-208.0,209,198.266788
-500.0,500,200.753246
-500.0,500,203.297274
-500.0,500,205.891608
-500.0,500,208.57515
-500.0,500,211.084221
-500.0,500,213.661565
-500.0,500,216.236109
-500.0,500,218.811761
-500.0,500,221.569876
-81.0,82,221.975488
-500.0,500,224.655806
-199.0,200,225.638055
-89.0,90,226.1064
-227.0,228,227.27748
-88.0,89,227.745883
-114.0,115,228.348561
-88.0,89,228.847043
-109.0,110,229.502572
-500.0,500,232.090549
-100.0,101,232.610395
-94.0,95,233.100749
-86.0,87,233.558762
-282.0,283,235.030937
-500.0,500,237.594465
-500.0,500,240.053709
-102.0,103,240.578982
-500.0,500,243.183624
-500.0,500,245.705164
-500.0,500,248.299567
-500.0,500,250.956009
-500.0,500,253.629574
-500.0,500,256.230501
-351.0,352,258.110702
-72.0,73,258.464813
-150.0,151,259.195991
-500.0,500,261.873695
-239.0,240,263.093932
-500.0,500,265.82032
-500.0,500,268.402863
-77.0,78,268.809884
-80.0,81,269.236254
-84.0,85,269.706606
-500.0,500,272.369228
-167.0,168,273.22237
-95.0,96,273.713157
-83.0,84,274.11038
-114.0,115,274.686473
-500.0,500,277.180521
-106.0,107,277.712916
-81.0,82,278.117412
-88.0,89,278.568534
-92.0,93,279.010168
-74.0,75,279.415187
-94.0,95,279.874513
-500.0,500,282.462064
-500.0,500,285.206016
-86.0,87,285.668632
-500.0,500,288.280495
-81.0,82,288.701881
-94.0,95,289.212792
-97.0,98,289.739654
-116.0,117,290.331637
-108.0,109,290.868613
-113.0,114,291.432121
-500.0,500,293.968933
-88.0,89,294.409904
-104.0,105,294.934467
-83.0,84,295.351904
-85.0,86,295.778666
-103.0,104,296.30349
-94.0,95,296.777919
-500.0,500,299.379967
-105.0,106,299.986281
-500.0,500,302.504049
-109.0,110,303.081341
-95.0,96,303.646446
-84.0,85,304.199926
-100.0,101,304.743268
-101.0,102,305.285382
-87.0,88,305.771187
-63.0,64,306.110353
-64.0,65,306.477221
-78.0,79,306.890881
-78.0,79,307.299355
-63.0,64,307.636076
-92.0,93,308.116059
-500.0,500,310.657871
-500.0,500,313.176514
-500.0,500,315.693556
-101.0,102,316.249401
-123.0,124,316.88024
-94.0,95,317.35437
-83.0,84,317.806356
-500.0,500,320.402934
-134.0,135,321.071667
-500.0,500,323.70959
-87.0,88,324.189327
-500.0,500,326.748529
-500.0,500,329.479975
-80.0,81,329.955453
-80.0,81,330.421221
-112.0,113,331.045914
-96.0,97,331.539075
-95.0,96,332.000581
-97.0,98,332.46301
-83.0,84,332.882836
-70.0,71,333.234994
-97.0,98,333.743529
-164.0,165,334.663282
-97.0,98,335.150944
-94.0,95,335.673384
-94.0,95,336.211477
