#{"t_start": 1543280768.6932034, "env_id": "BipedalWalker-v2"}
r,l,t
-105.556581,37,1.265996
-102.688254,48,1.306703
-80.249999,1600,6.905208
-109.044444,137,7.526222
-171.208005,1600,11.579558
-177.823961,1600,15.017944
-177.945282,1600,18.732051
-178.408484,1600,22.474972
-178.409981,1600,26.121009
-178.391523,1600,30.028419
-105.951063,50,30.065381
-102.144582,50,30.254788
-178.370448,1600,33.935918
-178.475433,1600,37.538857
-102.554048,109,37.773687
-178.439826,1600,41.17624
-178.792485,1600,44.613135
-174.780193,1600,48.571675
-175.985652,1600,52.450866
-113.481233,1600,56.077707
-115.64199,59,56.132949
-148.070324,1600,59.809502
-118.850076,80,60.017603
-122.665706,54,60.206633
-171.297912,1600,63.787865
-142.582102,1600,67.255955
-177.725134,1600,70.982636
-156.988255,1600,74.670397
-131.780768,1600,78.081052
-177.45917,1600,81.648379
-173.09049,1600,85.188667
-167.834496,1600,88.501389
-179.116108,1600,92.111763
-135.751875,1600,95.875118
-181.116209,1600,99.710224
-160.914001,1600,103.509069
-113.283054,156,103.828756
-175.630449,1600,107.685163
-183.662007,1600,111.277192
-178.502906,1600,114.92143
-183.91036,1600,118.684777
-187.955249,1600,122.319699
-180.464541,1600,125.943162
-175.096066,1600,129.611811
-123.385083,198,130.035893
-113.860189,67,130.227932
-115.72423,128,130.476047
-117.419262,132,130.88943
-126.151027,122,131.132965
-116.648246,124,131.391973
-113.926047,124,131.671636
-117.436281,152,132.096172
-117.089223,130,132.336694
-117.136787,65,132.536702
-113.659344,39,132.568221
-115.130559,127,132.816359
-161.738633,1600,136.372408
-117.478552,140,136.782079
-120.870258,81,137.03023
-116.175051,130,137.313388
-123.337282,42,137.35343
-126.939145,129,137.81775
-115.397655,138,138.093462
-121.972672,183,138.542906
-178.143663,1600,142.15285
-123.355657,42,142.182143
-115.477997,126,142.412681
-134.292378,118,142.784892
-178.504096,1600,146.212465
-122.486407,43,146.24456
-121.875609,43,146.426085
-123.604433,42,146.456271
-175.491211,1600,149.828502
-177.297834,1600,153.42805
-123.641027,42,153.458705
-123.529779,42,153.644732
-123.695616,42,153.675481
-123.487707,42,153.856048
-123.089838,42,153.88467
-123.49499,42,153.913516
-123.53449,42,154.082832
-177.233695,1600,157.546167
-113.038473,40,157.577047
-122.560225,43,157.780899
-113.25812,39,157.813699
-123.615019,42,158.013057
-123.62965,42,158.046106
-173.604199,1600,161.778982
-123.522033,42,161.809474
-123.575685,42,161.993717
-123.602546,42,162.027826
-122.206111,43,162.22076
-123.492048,42,162.253209
-123.511215,42,162.289416
-123.505602,42,162.480185
-114.790945,40,162.509333
-123.534012,42,162.759266
-177.008355,1600,166.460544
-123.529275,42,166.491076
-123.652043,42,166.673307
-177.341044,1600,170.122785
-123.570451,42,170.1533
-123.529079,42,170.183103
-111.102274,141,170.563961
-123.580193,42,170.594182
-123.335787,42,170.774902
-123.508897,42,170.815596
-125.267505,116,171.047611
-123.545299,42,171.232944
-123.501301,42,171.265951
-123.511281,42,171.301372
-123.535367,42,171.474268
-123.371561,42,171.502686
-123.6384,42,171.683647
-177.205247,1600,175.298385
-177.451988,1600,178.787696
-142.013463,1600,182.244763
-109.085403,122,182.473798
-180.446517,1600,186.092998
-181.56752,1600,189.570019
-181.39693,1600,193.184749
-112.902618,103,193.402161
-112.684384,111,193.629917
-122.405145,47,193.817757
-123.382376,47,193.852625
-158.377765,1600,197.435931
-178.450798,1600,201.043741
-124.810208,96,201.263368
-172.353674,1600,204.750515
-178.403018,1600,208.246175
-163.582338,1600,211.672089
-180.076284,1600,215.144438
-173.149868,1600,218.653297
-173.354998,1600,222.196534
-135.255459,1600,225.736897
-181.496221,1600,229.356825
-156.222886,1600,233.102292
-149.720715,1600,236.55762
-179.085969,1600,240.069919
-179.284686,1600,243.680387
-178.378721,1600,247.068182
-179.269564,1600,251.021792
-137.292329,1600,254.735212
-150.716009,1600,258.221052
-177.338889,1600,261.605349
-178.311654,1600,265.134724
-158.344204,1600,268.574987
-142.227784,1600,272.114794
-145.763485,1600,275.769753
-153.196031,1600,279.181794
-148.665933,1600,282.621051
-145.008916,1600,286.136043
-170.658241,1600,289.889633
-178.463427,1600,293.407347
-178.30035,1600,297.171137
-178.563675,1600,300.515647
-178.470497,1600,303.834687
-172.623006,462,304.822429
-142.446429,193,305.226599
-144.062564,203,305.646093
-182.382865,1600,309.226363
-176.768758,1600,312.706829
-114.567808,185,312.983301
-182.553188,978,315.248216
-145.50118,1600,318.986756
-179.793688,1600,322.501413
-175.216449,1600,325.887982
-178.617743,1600,329.230206
-178.897765,1600,332.649801
-151.789143,1600,336.231479
-180.024801,1600,339.985652
-180.293204,1600,343.560065
-175.057688,1600,347.271842
-186.557659,1600,350.888937
-180.31596,1600,354.375604
-173.240916,1600,357.793633
-179.891157,1600,361.302798
-180.350904,1600,364.971937
-180.904687,1600,368.480696
-180.009716,1600,372.029315
-180.782955,1600,375.657194
-179.650665,1600,379.204222
-179.873332,1600,382.631474
-135.550853,1600,386.373478
-159.053419,1600,389.775919
-100.181594,100,389.999139
-180.693389,1600,393.692315
-154.720563,1600,397.230112
-179.925532,1600,400.727411
-144.573982,1600,404.334734
-103.373911,73,404.531569
-179.447466,1600,408.438429
-173.276069,1600,412.114204
-141.449075,1600,415.790843
-106.050271,116,416.00732
-177.35841,1600,419.500953
-103.105757,70,419.692023
-176.991573,1600,423.270425
-103.233899,73,423.471483
-171.627603,1600,427.001624
-172.087179,1600,430.808262
-110.226804,187,431.076824
-177.384237,1600,434.629773
-177.416311,1600,438.279503
-112.483806,164,438.697367
-172.524188,1600,442.166939
-105.443796,117,442.417915
-173.724074,1600,445.890285
-173.45195,1600,449.437628
-174.016289,1600,453.182903
-144.430958,1600,456.676432
-129.772523,1600,460.228208
-176.414761,1600,463.9907
-118.00203,191,464.464424
-172.602591,1600,468.02239
-174.781281,1600,471.447094
-100.242915,92,471.657744
-173.22563,1600,475.44594
-102.26619,95,475.670815
-112.763405,204,476.137269
-115.518957,239,476.615366
-173.166865,1600,480.064442
-171.82882,1600,483.541736
-102.927254,68,483.739464
-103.665082,132,483.978386
-180.425526,1600,487.556639
-187.087475,1600,491.163167
-181.092947,1600,494.767476
-181.038469,1600,498.684689
-187.187112,1600,502.348871
-181.060849,1600,506.347939
-180.870037,1600,509.873464
-181.127628,1600,513.838054
-181.137201,1600,517.540591
-181.119906,1600,521.540181
-182.069346,1600,525.02554
-180.96742,1600,528.596766
-181.112331,1600,532.259282
-178.155652,1600,535.845643
-175.577237,1600,539.507447
-181.095214,1600,543.248144
-181.125962,1600,547.246441
-177.705278,1600,550.870677
-183.624003,1600,554.642925
-159.188862,1600,558.522831
-177.944982,1600,562.263973
-106.747395,144,562.783173
-146.331662,1600,567.143619
-181.102798,1600,571.131162
-169.026896,1600,574.861917
-181.079628,1600,578.448521
-180.386188,1600,582.049762
-183.059601,1600,585.80076
-174.706924,1600,589.667095
-182.126884,1600,593.799452
-187.820075,1600,597.527966
-181.080965,1600,601.3265
-181.119321,1600,605.1002
-181.062247,1600,609.40097
-106.93323,1600,613.264227
-181.093513,1600,617.40061
-104.38527,53,617.443062
-175.844666,1600,621.285679
-175.837324,1600,625.113845
-177.411438,1600,628.77615
-179.679319,1600,632.619321
-180.968498,1600,636.507074
-181.071061,1600,640.804475
-177.411578,1600,644.478474
-178.09475,1600,648.051966
-107.336348,112,648.463063
-181.099802,1600,652.289564
-181.069552,1600,656.068754
-107.761407,106,656.286614
-177.447322,1600,659.873862
-147.074252,1600,663.968825
-177.450667,1600,667.519856
-169.211142,1600,671.271288
-149.991764,1600,675.225883
-163.958387,1600,678.885146
-178.900485,1600,682.586449
-112.449842,139,682.858574
-165.43003,1600,686.673894
-179.266308,1600,690.703011
-179.669159,1600,694.417129
-178.822478,1600,698.296087
-110.273735,118,698.55408
-178.348434,1600,702.318665
-178.789097,1600,706.257615
-171.871956,1600,710.06447
-179.642583,1600,714.539042
-105.602912,89,714.807489
-178.644477,1600,718.621483
-115.524801,165,719.044401
-178.854604,1600,722.821544
-180.149789,1600,726.496727
-181.895821,1600,730.244819
-181.630799,1600,734.03995
-181.826473,1600,738.041116
-181.699837,1600,741.810137
-181.668766,1600,745.435711
-181.419921,1600,749.072548
-180.49203,1600,752.613076
-177.221264,1600,756.44177
-177.368101,1600,761.121411
-178.706397,1600,765.129586
-171.807964,1600,768.893445
-179.038695,1600,772.743896
-179.243346,1600,776.52905
-179.411556,1600,780.411108
-177.860286,1600,784.690871
-177.678158,1600,788.465069
-112.377192,128,788.787942
-171.599729,1600,792.508088
-168.539143,1600,796.411125
-177.762769,1600,800.290054
-177.780578,1600,803.91661
-181.52251,1600,807.53288
-180.419054,1600,811.666878
-182.894198,1600,815.249631
-178.485561,1600,818.928005
-173.001784,1600,822.531254
-180.258134,1600,826.28708
-169.866799,1600,830.074911
-115.373828,176,830.559273
-113.072828,98,830.788492
-179.155302,1600,835.003328
-174.705596,1600,838.617142
-188.308871,1600,842.373252
-182.484274,1600,846.176506
-175.172383,1600,850.018986
-156.936334,1600,853.842253
-177.331082,1600,857.992189
-181.949129,1600,861.68398
-165.976307,1600,865.453956
-144.920852,1600,869.371
-187.471438,1600,873.18215
-182.848895,1600,877.077704
-182.311145,1600,881.380207
-118.138358,46,881.413477
-124.492194,104,881.659502
-117.316316,118,881.925049
-120.188338,147,882.317068
-124.439688,42,882.348629
-121.860861,139,882.763632
-120.439494,144,882.991373
-119.064658,45,883.169865
-119.854011,41,883.20281
-117.814585,44,883.238499
-118.862419,65,883.438538
-119.998258,70,883.652959
-119.487666,142,883.939904
-119.676599,144,884.359449
-119.511386,141,884.61418
-122.943682,89,884.829118
-122.811366,144,885.090825
-120.161283,144,885.573721
-117.94684,47,885.60994
-118.060538,122,885.863833
-123.30146,78,886.087258
-119.152793,142,886.528306
-114.160277,113,886.77763
-117.772667,43,886.813096
-119.555974,41,887.021842
-113.49284,97,887.277027
-122.080285,81,887.338446
-118.76796,43,887.533487
-119.521371,41,887.56235
-118.581795,44,887.765999
-119.730883,41,887.798209
-119.510813,41,887.977705
-117.30129,61,888.0216
-114.9549,114,888.243294
-129.306613,103,888.541039
-119.724586,142,888.957134
-118.031836,131,889.201989
-119.472901,121,889.499873
-117.750498,135,889.939057
-115.550071,120,890.185567
-123.343441,48,890.229067
-123.81958,42,890.420917
-123.229059,165,890.703222
-117.747069,44,890.897959
-121.302288,119,891.136904
-117.787868,133,891.388317
-130.074892,104,891.623777
-118.780003,145,892.048496
-124.063061,94,892.26367
-117.925376,131,892.502942
-118.662519,79,892.726996
-121.068417,130,892.995859
-119.794498,149,893.41893
-117.749007,44,893.451056
-119.587634,45,893.632093
-117.482657,47,893.66458
-127.940328,109,893.880267
-122.752416,179,894.327446
-129.630958,103,894.562675
-119.001432,69,894.794687
-120.6271,125,895.042548
-124.25314,43,895.073678
-113.484502,85,895.295502
-122.749299,102,895.589233
-119.656985,67,895.795656
-122.169912,86,896.065268
-121.638404,79,896.120269
-115.331563,104,896.51468
-118.733038,40,896.544251
-110.759187,44,896.576608
-119.545856,67,896.792604
-118.959932,40,896.822882
-124.026406,42,897.019675
-128.912575,102,897.244946
-121.187961,70,897.53272
-123.767255,80,897.600976
-117.746332,113,897.839266
-121.819072,168,898.288989
-119.830572,45,898.501923
-119.41829,136,898.761348
-129.645827,104,899.018798
-117.818222,44,899.054256
-112.657257,92,899.305307
-119.694673,123,899.721988
-130.795262,118,899.977172
-118.754882,145,900.223073
-118.220671,133,900.627703
-130.104225,104,900.863147
-123.738014,43,900.895515
-117.431387,114,901.133612
-114.372794,69,901.34202
-130.659594,109,901.580357
-119.942821,67,901.786138
-115.360484,79,901.83942
-118.90649,44,902.028414
-113.996288,98,902.2553
-118.31489,71,902.456111
-120.980007,70,902.511514
-118.312352,43,902.698218
-136.690083,149,902.940187
-119.139715,44,903.132998
-118.305616,71,903.190955
-119.658182,84,903.437259
-120.527679,72,903.653683
-123.938894,43,903.686839
-118.998619,40,904.500505
-121.890877,82,904.740246
-119.773424,45,904.774847
-118.928443,40,904.804349
-124.32269,43,904.992285
-118.53979,68,905.039314
-117.881484,44,905.228837
-120.618989,42,905.259232
-118.246337,39,905.44382
-120.355479,123,905.678618
-118.157324,67,905.903235
-122.649903,76,905.962835
-120.233691,165,906.38556
-130.029646,110,906.639813
-119.723175,41,906.836841
-122.774815,75,906.907662
-116.58477,40,907.113744
-129.945387,104,907.40163
-129.967639,104,907.653683
-124.623897,90,907.870902
-137.399153,153,908.141135
-128.750574,106,908.384866
-117.129288,42,908.638442
-130.079148,105,908.911066
-130.221489,107,909.180825
-130.937737,108,909.480416
-120.58343,167,909.988668
-123.998556,42,910.027423
-133.514136,125,910.324489
-116.903631,67,910.585059
-119.814216,143,910.88396
-130.454005,105,911.167688
-130.509966,105,911.440984
-132.920255,118,911.871845
-130.092994,105,912.119066
-121.950834,173,912.401969
-129.550321,102,912.640106
-118.950131,40,912.834619
-117.510861,38,912.867553
-116.661526,37,913.05648
-116.720631,37,913.084161
-118.911834,40,913.112422
-115.488995,37,913.293126
-117.535512,38,913.320739
-117.475826,38,913.347287
-117.501791,38,913.527254
-122.91272,91,913.770827
-118.413168,39,913.800287
-116.68882,37,913.98318
-117.277153,38,914.012519
-130.030684,104,914.244888
-119.189504,168,914.686625
-114.923118,94,914.917196
