#{"t_start": 1543453200.2280815, "env_id": "Pong-ramNoFrameskip-v4"}
r,l,t
-21.0,758,8.886899
-21.0,760,20.763885
-21.0,761,33.58169
-21.0,763,46.64296
-21.0,761,59.327776
-21.0,763,71.954039
-21.0,759,84.399069
-21.0,759,96.902133
-21.0,763,109.62675
-21.0,759,122.835989
-21.0,762,135.379463
-21.0,759,148.063632
-21.0,761,160.564339
-21.0,760,173.424513
-21.0,758,186.202062
-21.0,758,198.422539
-21.0,760,211.207299
-21.0,762,224.063855
-21.0,760,237.320545
-21.0,763,250.449398
-21.0,758,263.194994
-21.0,761,275.908427
-21.0,762,288.977976
-21.0,762,301.396235
-21.0,758,314.376128
-21.0,757,327.501169
-21.0,758,340.204044
-21.0,761,353.144421
-20.0,1343,376.14812
-21.0,758,388.666974
-21.0,763,401.743846
-21.0,763,415.176382
-21.0,757,428.420285
-21.0,764,441.195679
-21.0,762,454.278872
-21.0,759,467.107788
-21.0,760,479.613916
-21.0,762,492.848946
-21.0,764,505.449289
-21.0,764,518.995036
-21.0,821,532.625487
-21.0,761,545.434495
-21.0,759,558.129056
-21.0,761,570.515004
-21.0,760,583.186307
-21.0,758,596.061455
-21.0,760,608.854571
-21.0,761,621.709692
-21.0,761,634.569629
-21.0,759,647.960307
-21.0,762,660.750059
-21.0,763,672.429849
-21.0,764,685.248651
-21.0,758,698.561647
-21.0,761,712.181268
-21.0,761,725.387644
-21.0,758,738.70319
-21.0,762,751.328453
-21.0,763,764.332433
-21.0,762,777.321306
-21.0,763,789.874162
-21.0,758,802.919361
-21.0,761,816.036895
-21.0,763,828.159067
-21.0,761,841.708569
-21.0,761,854.23733
-21.0,763,867.341612
-21.0,759,880.357077
-21.0,763,893.135713
-21.0,764,905.678246
-21.0,763,918.529388
-21.0,762,931.088938
-21.0,758,943.043547
-21.0,757,955.54243
-21.0,762,968.825811
-21.0,761,981.518186
-21.0,761,993.827279
-21.0,760,1006.312561
-21.0,757,1018.985109
-21.0,763,1031.274429
-21.0,758,1043.811651
-21.0,763,1056.353101
-21.0,817,1069.928621
-21.0,758,1082.054565
-21.0,758,1094.669545
-21.0,761,1107.250386
-21.0,760,1119.619042
-21.0,764,1132.07615
-21.0,759,1144.417821
-21.0,758,1157.064025
-21.0,760,1169.765667
-21.0,761,1181.744827
-21.0,763,1194.643032
-21.0,759,1206.766777
-21.0,757,1218.817749
-21.0,763,1230.338109
-21.0,759,1242.253192
-21.0,761,1254.484983
-21.0,757,1265.901313
-21.0,764,1277.809413
-21.0,759,1289.512966
-21.0,761,1301.146849
-21.0,762,1312.656687
-21.0,764,1324.108457
-21.0,762,1335.863235
-21.0,760,1347.384021
-21.0,757,1358.733491
-21.0,763,1370.406178
-21.0,758,1381.547942
-21.0,763,1393.698267
-21.0,760,1405.614511
-21.0,761,1417.317996
-21.0,764,1429.063477
-21.0,759,1440.029855
-21.0,761,1451.750238
-21.0,764,1463.51604
-21.0,764,1475.497625
-21.0,760,1487.546547
-21.0,761,1499.601635
-21.0,809,1511.991359
-21.0,758,1523.896839
-21.0,763,1535.490531
-21.0,760,1547.03214
-21.0,763,1558.764427
-21.0,761,1570.318407
-21.0,759,1582.228737
-21.0,762,1593.979936
-21.0,757,1604.349605
-21.0,757,1614.726119
-21.0,821,1626.078745
