#{"t_start": 1543286836.1502068, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
60.0,456,54.172358
135.0,408,56.483382
285.0,625,119.058513
75.0,390,167.238417
215.0,699,253.7734
210.0,602,327.378414
65.0,376,374.039839
80.0,303,411.024384
140.0,668,494.272564
160.0,470,551.597191
105.0,456,607.867464
205.0,633,685.06158
460.0,706,771.51682
55.0,362,816.128256
105.0,290,852.021033
70.0,537,917.531306
60.0,453,972.724437
240.0,512,1036.393274
105.0,411,1087.082454
75.0,466,1144.177205
20.0,329,1184.863549
420.0,765,1279.203612
295.0,743,1369.866941
130.0,358,1413.95353
195.0,616,1489.679972
210.0,438,1543.555039
110.0,605,1617.805045
85.0,379,1663.874555
120.0,345,1706.741334
215.0,576,1777.905724
55.0,488,1838.056138
155.0,595,1911.216939
465.0,705,1997.911968
150.0,398,2046.8743
45.0,298,2083.033981
110.0,517,2146.684884
160.0,360,2191.072167
105.0,477,2249.920091
150.0,637,2327.936493
390.0,685,2412.289781
155.0,567,2482.386099
420.0,791,2579.847723
120.0,501,2641.552694
575.0,1136,2780.487823
255.0,621,2856.865422
615.0,846,2961.565347
435.0,661,3042.893701
75.0,385,3090.171152
155.0,631,3168.083589
150.0,582,3239.606672
220.0,627,3317.22541
150.0,728,3406.126049
430.0,879,3513.752448
210.0,592,3586.372247
340.0,721,3675.325478
450.0,617,3750.59208
210.0,732,3840.685768
150.0,615,3916.314643
135.0,489,3976.451416
255.0,537,4042.592504
185.0,717,4131.166363
245.0,855,4235.783558
160.0,399,4284.72562
175.0,827,4386.725742
245.0,877,4494.60229
75.0,384,4542.034449
85.0,507,4604.194091
90.0,357,4647.969682
45.0,442,4702.312378
100.0,426,4754.734545
35.0,278,4788.68277
215.0,621,4864.910568
55.0,296,4901.277909
550.0,830,5002.809938
585.0,855,5107.211818
265.0,702,5193.737133
110.0,347,5236.346795
190.0,606,5311.362197
565.0,1064,5442.90826
125.0,554,5510.934378
400.0,590,5583.991965
130.0,552,5651.874543
110.0,487,5711.511704
105.0,447,5766.398834
195.0,596,5839.203171
120.0,352,5883.043097
150.0,715,5970.874321
485.0,846,6075.68404
165.0,515,6139.173924
60.0,305,6176.826586
265.0,620,6253.317939
105.0,451,6308.057641
90.0,310,6345.990077
145.0,456,6402.238884
80.0,479,6461.637012
125.0,484,6521.159848
160.0,508,6583.360103
105.0,380,6629.736426
285.0,867,6736.268758
315.0,1004,6859.13691
265.0,649,6939.603057
60.0,287,6974.920492
465.0,793,7072.856514
85.0,417,7124.043574
135.0,490,7184.214989
410.0,731,7273.228449
140.0,459,7330.088088
280.0,651,7410.20623
120.0,349,7453.165828
210.0,627,7530.542907
225.0,747,7621.948983
90.0,491,7682.759243
700.0,1020,7807.892701
135.0,428,7860.655462
55.0,440,7915.022838
90.0,458,7971.50616
130.0,472,8029.614865
305.0,775,8125.295046
70.0,496,8186.35238
145.0,495,8246.847069
180.0,647,8326.958689
270.0,1495,8511.064524
220.0,895,8620.887238
140.0,658,8701.917863
220.0,692,8787.364005
650.0,1166,8930.248187
75.0,373,8976.483489
195.0,620,9053.010546
80.0,493,9113.755765
65.0,265,9146.495521
50.0,309,9184.837035
50.0,307,9222.696625
80.0,390,9271.162179
175.0,692,9355.772906
90.0,692,9440.157505
255.0,636,9518.831059
455.0,1257,9673.360391
215.0,636,9752.124597
205.0,666,9834.056662
170.0,715,9921.255011
415.0,765,10015.805809
55.0,506,10077.888618
70.0,382,10125.096876
125.0,439,10179.155557
70.0,327,10219.450799
490.0,771,10314.397713
250.0,885,10423.767089
70.0,527,10488.628488
210.0,607,10563.121774
50.0,364,10608.537477
150.0,664,10689.600448
60.0,450,10744.869059
280.0,1001,10868.57074
105.0,451,10924.22004
320.0,846,11028.705226
205.0,520,11092.396066
105.0,534,11158.037834
225.0,675,11242.18389
35.0,314,11280.735775
145.0,493,11340.882266
425.0,976,11461.294663
205.0,706,11548.233995
295.0,939,11663.941728
405.0,872,11771.163222
105.0,504,11832.914204
95.0,376,11878.987795
155.0,492,11939.5573
150.0,589,12011.761523
135.0,479,12070.922732
220.0,783,12167.266901
