#{"t_start": 1543465128.7002091, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,1.720037
-200.0,200,1.853218
-200.0,200,1.973662
-200.0,200,2.096146
-200.0,200,2.206679
-200.0,200,3.574081
-200.0,200,4.337292
-200.0,200,5.024702
-200.0,200,5.883569
-200.0,200,6.741398
-200.0,200,7.570675
-200.0,200,8.468297
-200.0,200,9.626237
-200.0,200,10.446689
-200.0,200,11.261245
-200.0,200,12.184412
-200.0,200,12.993845
-200.0,200,13.886962
-200.0,200,14.811058
-200.0,200,15.650112
-200.0,200,16.59949
-200.0,200,17.505456
-200.0,200,18.391536
-200.0,200,19.269663
-200.0,200,20.174838
-200.0,200,21.067868
-200.0,200,21.998186
-200.0,200,22.862188
-200.0,200,23.721074
-200.0,200,24.581823
-200.0,200,25.400569
-200.0,200,26.274615
-200.0,200,27.08447
-200.0,200,27.961262
-200.0,200,28.775885
-200.0,200,29.595963
-200.0,200,30.52484
-200.0,200,31.382035
-200.0,200,32.279351
-200.0,200,33.249177
-200.0,200,34.172127
-200.0,200,35.011114
-200.0,200,35.992188
-200.0,200,36.783113
-200.0,200,37.647644
-200.0,200,38.441015
-200.0,200,39.291636
-200.0,200,40.133025
-200.0,200,40.962143
-200.0,200,41.933341
-200.0,200,42.880878
-200.0,200,43.73153
-200.0,200,44.562561
-200.0,200,45.383096
-200.0,200,46.211203
-200.0,200,46.97833
-200.0,200,47.841413
-200.0,200,48.753375
-200.0,200,49.608779
-200.0,200,50.463325
-200.0,200,51.285517
-200.0,200,52.116518
-200.0,200,52.938942
-200.0,200,53.757285
-200.0,200,54.654131
-200.0,200,55.554116
-200.0,200,56.415709
-200.0,200,57.293191
-200.0,200,58.121936
-200.0,200,58.94701
-200.0,200,59.815014
-200.0,200,60.628395
-200.0,200,61.534065
-200.0,200,62.39112
-200.0,200,63.335769
-200.0,200,64.267355
-200.0,200,65.16645
-200.0,200,65.983888
-200.0,200,66.864724
-200.0,200,67.725788
-200.0,200,68.54714
-200.0,200,69.41421
-200.0,200,70.304114
-200.0,200,71.178945
-200.0,200,72.088233
-200.0,200,72.982287
-200.0,200,73.797735
-200.0,200,74.672916
-200.0,200,75.487657
-200.0,200,76.317219
-200.0,200,77.119954
-200.0,200,77.921564
-200.0,200,78.697343
-200.0,200,79.582635
-200.0,200,80.395363
-200.0,200,81.28153
-200.0,200,82.156261
-200.0,200,83.0552
-200.0,200,83.918188
-200.0,200,84.777708
-200.0,200,85.683723
-200.0,200,86.538967
-200.0,200,87.486411
-200.0,200,88.341058
-200.0,200,89.168259
-200.0,200,90.067454
-200.0,200,90.942767
-200.0,200,91.746247
-200.0,200,92.591632
-200.0,200,93.407079
-200.0,200,94.258774
-200.0,200,95.042211
-200.0,200,95.903253
-200.0,200,96.691473
-200.0,200,97.555412
-200.0,200,98.405945
-200.0,200,99.275501
-200.0,200,100.086332
-200.0,200,100.901408
-200.0,200,101.748787
-200.0,200,102.60926
-200.0,200,103.382111
-200.0,200,104.204874
-200.0,200,105.036263
-200.0,200,106.066421
-200.0,200,106.928018
-200.0,200,107.758532
-200.0,200,108.58144
-200.0,200,109.400156
-200.0,200,110.253129
-200.0,200,111.092312
-200.0,200,112.08748
-200.0,200,112.861822
-200.0,200,113.703975
-200.0,200,114.571996
-200.0,200,115.373952
-200.0,200,116.196713
-200.0,200,117.013129
-200.0,200,117.857366
-200.0,200,118.692541
-200.0,200,119.454913
-200.0,200,120.361569
-200.0,200,121.192437
-200.0,200,122.014234
-200.0,200,122.836958
-200.0,200,123.657508
-200.0,200,124.479962
-200.0,200,125.332191
-200.0,200,126.137946
-147.0,147,126.733462
-200.0,200,127.600544
-200.0,200,128.533298
-200.0,200,129.354
-200.0,200,130.172861
-200.0,200,130.977389
-200.0,200,131.773108
-200.0,200,132.634893
-200.0,200,133.429928
-200.0,200,134.288867
-200.0,200,135.057632
-157.0,157,135.705238
-200.0,200,136.598879
-200.0,200,137.423279
-200.0,200,138.235047
-200.0,200,139.012677
-200.0,200,139.86665
-200.0,200,140.623165
-200.0,200,141.414722
-200.0,200,142.232767
-200.0,200,143.047966
-200.0,200,143.956121
-200.0,200,144.784101
-200.0,200,145.61593
-200.0,200,146.392351
-200.0,200,147.169466
-200.0,200,147.948451
-200.0,200,148.855731
-200.0,200,149.699717
-200.0,200,150.497119
-170.0,170,151.195924
-200.0,200,151.991598
-200.0,200,152.778646
-200.0,200,153.584452
-200.0,200,154.458074
-200.0,200,155.265813
-173.0,173,156.077597
-200.0,200,156.943463
-192.0,192,157.718497
-154.0,154,158.32353
-200.0,200,159.14843
-144.0,144,159.719889
-200.0,200,160.494438
-200.0,200,161.318155
-200.0,200,162.100126
-120.0,120,162.569532
-200.0,200,163.37749
-200.0,200,164.203801
-200.0,200,165.049728
-107.0,107,165.605228
-200.0,200,166.479043
-125.0,125,166.968382
-200.0,200,167.786928
-126.0,126,168.30673
-200.0,200,169.126507
-200.0,200,169.951755
-200.0,200,170.767864
-200.0,200,171.559616
-200.0,200,172.420955
-171.0,171,173.180941
-200.0,200,174.022995
-200.0,200,174.851811
