#{"t_start": 1543313959.4421606, "env_id": "TutankhamNoFrameskip-v4"}
r,l,t
3.0,436,62.851077
4.0,1035,143.209887
3.0,593,238.108742
43.0,3100,732.288022
38.0,1275,935.740627
33.0,581,1029.088657
15.0,617,1127.808702
9.0,632,1228.989825
37.0,580,1321.317908
29.0,518,1404.063098
47.0,796,1531.504344
101.0,1549,1778.177435
38.0,693,1888.730871
30.0,434,1958.203616
25.0,1256,2158.979301
25.0,401,2223.118407
35.0,725,2338.328323
34.0,873,2477.537587
41.0,794,2604.356162
35.0,599,2700.57013
30.0,546,2787.683249
44.0,757,2908.8298
30.0,404,2973.397602
38.0,662,3079.107316
27.0,441,3148.923141
36.0,566,3238.894744
62.0,990,3396.85191
65.0,845,3531.33578
22.0,315,3581.503642
46.0,688,3691.342969
49.0,720,3805.58186
39.0,678,3914.764877
44.0,960,4068.970972
41.0,2078,4400.399867
54.0,861,4538.372357
42.0,663,4644.625926
35.0,2128,4984.198104
1.0,328,5036.178559
4.0,409,5101.456694
35.0,606,5198.179699
32.0,577,5289.555453
65.0,947,5440.985786
0.0,296,5488.312109
24.0,436,5558.253996
52.0,969,5713.367763
41.0,720,5828.180432
45.0,1114,6006.962671
49.0,788,6132.316685
62.0,1540,6377.841542
29.0,522,6461.163254
67.0,897,6603.612975
37.0,800,6731.094623
51.0,798,6858.816474
35.0,597,6953.975823
74.0,1717,7230.063457
76.0,1813,7520.986992
