#{"t_start": 1543453200.1514308, "env_id": "SpaceInvaders-ramNoFrameskip-v4"}
r,l,t
410.0,708,2.847794
180.0,517,9.042372
160.0,582,15.964792
95.0,364,20.623384
185.0,668,29.991665
240.0,854,41.809876
440.0,675,51.628745
440.0,790,62.970156
45.0,283,66.72786
60.0,250,70.0175
415.0,790,79.51452
40.0,484,85.947114
85.0,336,90.010456
140.0,691,98.087048
155.0,583,105.159722
295.0,702,113.209397
135.0,563,120.016363
120.0,328,124.197033
50.0,340,128.190679
240.0,956,139.031328
195.0,498,144.982286
205.0,762,153.879669
160.0,601,161.509195
115.0,734,170.638821
165.0,591,177.381896
125.0,296,181.215735
125.0,489,186.988047
125.0,384,191.399903
165.0,500,197.145563
185.0,653,204.811172
380.0,803,213.618925
10.0,372,217.846648
180.0,477,223.512674
90.0,448,228.858112
70.0,502,234.815312
220.0,790,244.215292
125.0,482,249.520152
35.0,276,253.019702
75.0,480,259.125557
260.0,638,266.526744
155.0,489,271.967388
100.0,378,276.52033
275.0,718,285.344524
270.0,541,290.987678
300.0,755,299.196675
130.0,463,304.708134
370.0,912,314.768337
725.0,1037,326.56937
75.0,291,330.015642
290.0,725,338.268286
570.0,1011,349.618564
260.0,646,356.806824
60.0,293,360.40674
300.0,764,369.882166
450.0,808,379.608464
350.0,894,389.924217
135.0,525,396.113921
30.0,366,400.697103
75.0,463,405.804725
155.0,504,411.522908
160.0,580,418.162948
90.0,503,423.888855
345.0,854,433.602876
305.0,855,443.467145
410.0,803,452.632796
315.0,794,461.458888
405.0,750,470.175902
60.0,428,475.229223
75.0,374,479.434001
290.0,650,486.891183
350.0,890,496.998931
300.0,898,507.451288
75.0,385,512.116634
180.0,593,518.806738
295.0,885,528.8241
235.0,837,538.526596
235.0,612,545.628598
95.0,515,551.555434
65.0,331,555.344799
600.0,1054,567.802216
75.0,377,572.328169
135.0,509,578.728583
80.0,291,581.90745
285.0,886,592.512611
65.0,265,595.723546
180.0,681,602.91715
265.0,559,609.125336
110.0,323,613.058456
85.0,301,616.696056
160.0,478,622.264072
210.0,473,627.509597
380.0,631,634.679601
155.0,610,641.431624
220.0,591,648.190252
125.0,434,653.040058
95.0,378,657.330835
40.0,322,661.453393
120.0,497,667.351393
120.0,322,670.837247
195.0,383,675.543533
580.0,1113,688.254443
90.0,285,691.583063
440.0,852,701.092872
460.0,1096,713.356658
225.0,623,720.064585
355.0,949,731.517377
45.0,530,737.823481
315.0,906,747.952758
335.0,614,755.053485
210.0,508,761.211312
95.0,368,765.295821
210.0,545,771.40236
200.0,481,776.914827
195.0,495,782.324937
195.0,477,787.800793
445.0,762,796.389441
310.0,971,807.669086
110.0,454,812.91119
235.0,516,818.840416
320.0,730,827.15371
180.0,432,832.501101
175.0,473,837.969047
110.0,435,842.940044
190.0,853,852.807639
255.0,568,859.477565
105.0,352,863.086236
270.0,558,870.07427
420.0,927,880.681985
110.0,497,886.247489
115.0,378,890.901069
150.0,449,896.180992
460.0,916,905.854191
185.0,484,911.162688
195.0,465,916.073744
70.0,458,921.402272
160.0,464,926.925626
340.0,891,937.157412
200.0,546,943.298508
210.0,460,948.091106
120.0,465,953.098619
95.0,474,958.471446
135.0,443,963.790345
455.0,1173,976.501945
350.0,987,987.647426
440.0,693,995.25811
150.0,553,1001.435374
270.0,702,1009.139206
85.0,370,1013.487563
55.0,269,1016.516666
155.0,462,1021.50888
105.0,476,1027.393845
565.0,1071,1039.919588
165.0,479,1045.414244
465.0,574,1051.942517
275.0,600,1059.333215
110.0,481,1064.566237
105.0,497,1070.187511
310.0,1004,1082.577086
140.0,390,1087.294254
165.0,480,1093.125148
195.0,704,1101.021857
235.0,550,1107.184761
290.0,801,1115.947334
150.0,680,1123.68844
255.0,660,1131.082708
135.0,460,1136.077996
215.0,513,1141.58671
310.0,859,1150.744185
