#{"t_start": 1543787069.1188638, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-639.083037,69,1.733059
-666.267919,75,2.464431
-486.97857,73,2.851934
-543.406142,63,2.894888
-778.758391,107,3.261195
-153.856734,59,3.576645
-551.188362,103,3.922508
-432.101899,81,4.336211
-790.773751,85,4.758979
-246.724987,90,5.100448
-459.937694,61,5.144743
-399.583928,56,5.517705
-167.948538,68,5.565496
-504.065215,70,5.90604
-1283.886502,99,6.288418
-417.372203,54,6.689663
-134.54649,75,6.751238
-515.614228,58,7.165553
-648.091041,73,7.570415
-564.361888,71,7.639727
-254.929374,72,8.059267
-422.485391,81,8.466174
-713.950221,81,8.871922
-192.659743,64,8.940802
-764.373564,84,9.368758
-422.010481,63,9.709493
-421.307187,73,10.039548
-1015.181315,121,10.451892
-410.545782,52,10.512943
-114.323797,80,10.970386
-751.661543,77,11.337545
-726.403674,71,11.693023
-461.389025,60,11.750898
-674.480804,79,12.115498
-397.516324,55,12.472866
-425.381693,49,12.519023
-837.096306,81,12.865952
-259.306135,68,13.246555
-403.057049,113,13.647882
-903.774426,78,13.727095
-1148.363646,94,14.135006
-1285.478958,102,14.523641
-502.548095,63,14.865383
-414.441786,75,15.204157
-1663.273294,124,15.569786
-1598.328837,116,15.953231
-670.111755,76,16.29196
-421.439764,86,16.656797
-731.842314,94,16.987489
-837.774995,81,17.336875
-1058.017312,95,17.430937
-763.383393,77,17.750075
-390.201244,56,18.054781
-758.969885,73,18.391071
-1197.486086,94,18.484621
-1254.517045,95,18.843665
-1645.730537,127,19.543077
-843.325114,79,19.61214
-1008.40322,83,19.999719
-1061.047368,94,20.39097
-777.231928,74,20.754586
-883.14517,77,21.203188
-1653.298325,125,21.63563
-752.376126,66,22.023218
-363.828271,56,22.067301
-664.045175,110,22.470261
-939.910145,82,22.851341
-530.117899,57,23.210464
-621.897217,65,23.266656
-676.337425,63,23.615123
-767.183686,78,24.000703
-775.901654,85,24.376605
-760.704847,90,24.744777
-859.727206,88,24.817248
-797.981525,76,25.169341
-1222.294228,102,25.588608
-684.192843,81,25.935847
-684.467105,81,26.271083
-562.035729,69,26.743021
-652.533846,76,26.810552
-431.514893,73,27.174874
-761.774963,83,27.575043
-1042.738617,94,27.961527
-842.53486,78,28.314115
-847.277979,78,28.37317
-724.816169,80,28.777971
-701.206612,72,29.133412
-689.163012,66,29.473007
-928.923822,95,29.547692
-714.722369,64,29.875129
-749.887031,73,30.208968
-873.293318,78,30.597492
-831.645041,82,30.661376
-898.362177,82,31.036085
-972.499345,83,31.36833
-796.048539,76,31.705484
-816.031976,85,32.045576
-887.299115,86,32.381753
-956.708053,82,32.447918
-811.666243,77,32.751847
-558.02743,67,33.070582
-802.291418,71,33.418098
-578.545927,72,33.482624
-990.127172,88,33.866279
-520.521502,71,34.257462
-622.9714,64,34.320488
