#{"t_start": 1543787069.134086, "env_id": "BipedalWalker-v2"}
r,l,t
-120.621098,1600,8.934965
-100.599139,63,9.257454
-99.946867,82,9.583693
-169.39087,1600,15.518347
-102.317051,74,15.880985
-111.792958,85,16.269442
-120.362325,47,16.314754
-147.143916,1600,22.102365
-133.131796,1600,27.636814
-104.029046,52,27.940469
-110.066919,85,28.014868
-123.771759,92,28.353339
-170.296107,1600,34.28596
-164.944333,1600,40.180016
-101.961865,72,40.486399
-85.966449,1600,46.096088
-98.754629,84,46.432588
-108.243391,55,46.487756
-102.98056,136,47.199431
-112.456308,58,47.251204
-115.833697,149,47.896258
-137.695504,1600,53.407883
-108.385994,117,53.755629
-104.50895,41,53.796486
-177.517456,1600,59.391935
-163.033756,1600,65.050916
-102.924605,70,65.395124
-102.653115,69,65.721611
-168.756147,1600,71.257183
-101.317669,77,71.580868
-168.54723,1600,77.090511
-101.056368,53,77.132738
-117.377225,133,77.483155
-102.456843,50,77.788129
-103.46042,47,77.838089
-120.471821,66,78.163122
-179.408266,1600,83.927511
-105.611432,1600,89.719061
-103.213206,47,90.063394
-102.262731,49,90.118168
-138.822456,1600,96.238311
-102.316249,51,96.547649
-100.762991,58,96.595202
-101.281202,69,96.920067
-103.950757,44,96.962278
-106.272407,47,97.269534
-102.152189,78,97.33896
-102.165321,50,97.667608
-129.775899,83,98.015156
-122.840233,66,98.076205
-106.868562,48,98.393588
-106.956745,47,98.437595
-101.146964,69,98.774922
-106.6337,46,99.082815
-105.378719,65,99.139226
-101.534752,69,99.47158
-107.22227,121,99.861402
-103.542474,58,100.182368
-99.829091,61,100.231997
-104.238767,84,100.550239
-101.125319,97,100.87764
-106.902151,48,101.179092
-97.100483,84,101.245334
-101.957491,104,101.585113
-102.952251,47,101.898776
-101.90734,75,102.224656
-100.806985,90,102.569505
-183.984408,1600,108.273457
-102.120171,82,108.34414
-100.629673,69,108.672228
-106.544282,99,109.040662
-101.8646,62,109.362876
-107.667223,46,109.403862
-105.708953,49,109.724812
-103.571607,55,109.776605
-106.753642,46,110.06451
-102.22047,50,110.103913
-101.884885,50,110.394043
-99.613014,87,110.821429
-104.025436,119,111.162363
-102.110191,46,111.201757
-102.699801,47,111.491534
-103.7008,48,111.529598
-102.206461,50,111.824934
-101.298063,75,111.885886
-152.072392,1600,117.281024
-102.071108,91,117.605599
-103.436358,128,118.338829
-102.8733,57,118.386732
-106.967783,46,118.703079
-103.828156,50,118.748816
-103.068133,41,119.058201
-100.714015,91,119.134401
-101.304293,66,119.449085
-100.942737,69,119.773985
-103.026739,54,119.824371
-106.487747,45,120.144632
-106.551215,45,120.186581
-101.996728,66,120.560416
-145.902703,1600,125.946423
-101.126406,54,125.993222
-105.186924,57,126.281857
-103.886388,75,126.606703
-106.18311,46,126.646678
-113.132688,64,126.970613
-89.000879,1600,132.924563
-117.497393,1600,138.917759
-107.42777,42,138.95366
-103.606312,144,139.676319
-134.599824,1600,145.285874
-112.988414,92,145.635545
-178.154647,1600,151.627837
-111.351488,84,151.692592
-156.682468,1600,157.548981
-147.34887,1600,163.219157
-146.491692,1600,168.60253
-117.323289,1600,174.105944
-101.201733,86,174.460223
-141.808821,1600,180.126855
-133.53857,1600,185.745325
-147.053502,1600,191.471625
-130.943567,1600,197.121642
-146.051274,1600,202.821164
-101.527142,72,203.149213
-169.471843,1600,208.988291
-104.334115,98,209.343015
-127.823282,88,209.686093
-155.285151,1600,215.120437
-103.184981,104,215.475147
-170.755761,1600,221.14964
-121.710549,305,222.138902
-97.744727,1600,227.561832
-103.81133,79,227.870262
-117.601263,96,228.186801
-100.603631,66,228.239651
-96.128973,109,228.880155
-178.822242,1600,234.394228
-180.894026,1600,240.032246
-129.233769,1600,245.679826
-178.278764,1600,251.066123
-104.510671,123,251.430341
-176.52276,1600,256.956921
-109.512669,85,257.282728
-103.510728,94,257.638575
-109.325487,73,257.707248
-103.956176,54,258.017855
-145.905151,1600,263.660307
-175.952288,1600,269.369857
-107.801507,77,269.704124
-115.388068,40,269.736241
-174.539301,1600,275.270649
-179.085955,1600,280.909794
-136.99028,1600,286.645644
-133.483019,147,287.144652
-103.705555,69,287.462135
-103.697819,76,287.777593
-142.90853,1600,293.296877
-131.033848,1600,298.991268
-64.872111,1600,304.73403
-106.762715,95,305.12054
-121.131022,1600,310.903104
-104.522912,42,310.937658
-128.015761,123,311.294193
-117.577067,62,311.595332
-100.320505,72,311.905157
-103.759613,56,311.949039
-105.690713,71,312.257122
-115.29601,38,312.288092
-99.22883,60,312.593998
-168.345005,1600,317.991573
-164.51651,1600,323.82675
-105.017914,74,324.144754
-154.832922,1600,329.939589
-156.654455,1600,335.565787
-121.591764,50,335.606676
-111.191474,58,335.941244
-107.954053,59,335.992051
-135.720573,1600,341.489314
-101.762273,1600,347.297648
-151.875089,1600,352.783046
-122.294722,49,353.114907
-107.331945,66,353.439027
-108.854749,1600,359.192145
-128.88807,46,359.226032
-129.027034,46,359.529261
-128.169331,46,359.563895
-129.205558,46,359.597035
-129.286271,46,359.900593
-129.505445,47,359.935029
-127.233356,47,360.21758
-129.154201,46,360.251023
-129.552658,47,360.540369
-122.673889,48,360.577067
-129.224877,46,360.878103
-129.1235,46,360.913215
-127.722187,46,361.214493
-129.640478,47,361.254632
-129.537953,47,361.585777
-122.446474,48,361.625722
-128.111671,47,361.934615
-121.346515,47,361.968817
-129.6798,47,362.258198
-111.92285,90,362.318112
-113.368639,117,362.934021
-126.148818,47,362.969695
-128.13881,47,363.276813
-127.027025,46,363.311174
-127.562961,48,363.348998
-127.473356,46,363.646176
-129.299577,47,363.684034
-129.122396,47,364.022166
-128.691932,47,364.059052
-128.236442,46,364.357767
-128.653419,46,364.392516
-128.890434,46,364.691519
-127.14834,47,364.725075
-129.109947,47,365.016948
-128.361112,47,365.052292
-126.490126,47,365.35861
-126.857217,47,365.397673
-126.964601,48,365.692849
-129.144598,46,365.727619
-129.928145,48,365.764544
-128.827865,47,366.055948
-129.073141,47,366.091617
-128.570948,47,366.386892
-128.633521,47,366.422877
-125.988947,48,366.732795
-126.931598,48,366.778476
-126.725446,48,367.088997
-162.42959,1600,372.576355
-124.251319,52,372.615885
-145.57356,1600,378.195805
-118.570815,63,378.505771
-109.000455,94,378.826861
-115.395535,67,379.156253
-108.420697,59,379.201792
-110.466827,60,379.538924
-107.506607,87,379.881881
-113.771307,44,379.917177
-112.139441,43,379.952738
-111.19715,52,380.250698
-110.580422,43,380.284153
-108.307917,73,380.598386
-111.142292,43,380.894203
-115.28462,66,380.941657
-117.401542,66,381.254076
-114.029668,139,381.608137
-177.535986,1600,387.210653
-161.338733,1600,392.971598
-115.282899,58,393.306849
-142.979393,1600,399.065958
-130.758714,1600,404.567194
-101.530343,1600,410.079821
-113.176674,1600,415.615938
-118.419178,92,415.947741
-116.879702,86,416.284059
