#{"t_start": 1543372978.969517, "env_id": "CartPole-v1"}
r,l,t
494.0,494,1.714134
12.0,12,1.739597
12.0,12,1.763484
10.0,10,1.779799
9.0,9,1.793036
10.0,10,1.811574
40.0,40,1.868641
34.0,34,1.923114
11.0,11,1.938973
12.0,12,1.955602
12.0,12,1.972334
9.0,9,1.985662
10.0,10,2.002433
9.0,9,2.018709
10.0,10,2.039942
13.0,13,2.060176
11.0,11,2.077386
9.0,9,2.090944
17.0,17,2.11706
11.0,11,2.133744
9.0,9,2.145336
13.0,13,2.167106
10.0,10,2.185949
8.0,8,2.202817
12.0,12,2.227305
21.0,21,2.264314
56.0,56,2.363279
10.0,10,2.381885
8.0,8,2.395612
11.0,11,2.416486
10.0,10,2.434316
10.0,10,2.455036
44.0,44,2.553177
9.0,9,2.573149
10.0,10,2.592882
10.0,10,2.827383
12.0,12,2.877622
9.0,9,2.913792
9.0,9,2.945227
10.0,10,2.978736
10.0,10,3.017979
11.0,11,3.059999
11.0,11,3.097991
11.0,11,3.149945
10.0,10,3.204855
9.0,9,3.241217
89.0,89,3.681721
11.0,11,3.726515
13.0,13,3.786626
42.0,42,3.97369
16.0,16,4.04364
10.0,10,4.096516
74.0,74,4.411706
12.0,12,4.468799
9.0,9,4.512902
10.0,10,4.565621
9.0,9,4.612137
10.0,10,4.6645
18.0,18,4.736581
9.0,9,4.78764
10.0,10,4.834859
10.0,10,4.883482
18.0,18,4.959497
12.0,12,5.025361
19.0,19,5.117297
14.0,14,5.187551
12.0,12,5.248872
8.0,8,5.283662
12.0,12,5.33897
10.0,10,5.375823
10.0,10,5.41709
11.0,11,5.46238
11.0,11,5.509447
9.0,9,5.54256
11.0,11,5.587114
9.0,9,5.626686
23.0,23,5.734648
9.0,9,5.777473
12.0,12,5.822856
10.0,10,5.862792
9.0,9,5.899461
36.0,36,6.049522
57.0,57,6.285771
10.0,10,6.316836
9.0,9,6.349782
10.0,10,6.393728
13.0,13,6.444938
9.0,9,6.481902
9.0,9,6.51803
9.0,9,6.553825
10.0,10,6.594285
11.0,11,6.637744
13.0,13,6.696648
11.0,11,6.736938
10.0,10,6.786424
9.0,9,6.828991
10.0,10,6.866263
13.0,13,6.917363
11.0,11,6.958475
10.0,10,6.992213
8.0,8,7.022373
73.0,73,7.337604
11.0,11,7.37315
10.0,10,7.417558
10.0,10,7.457605
11.0,11,7.509627
12.0,12,7.562138
10.0,10,7.609806
133.0,133,8.191854
10.0,10,8.230282
9.0,9,8.271657
13.0,13,8.325629
19.0,19,8.432284
71.0,71,8.750884
86.0,86,9.131988
14.0,14,9.181327
61.0,61,9.419012
10.0,10,9.457495
28.0,28,9.571786
12.0,12,9.631595
114.0,114,10.152287
10.0,10,10.187746
10.0,10,10.238834
10.0,10,10.292658
9.0,9,10.343269
8.0,8,10.377694
10.0,10,10.425897
12.0,12,10.472365
18.0,18,10.547419
11.0,11,10.591344
10.0,10,10.641827
12.0,12,10.695103
9.0,9,10.730927
8.0,8,10.76931
10.0,10,10.813615
51.0,51,11.033628
10.0,10,11.070353
11.0,11,11.119258
9.0,9,11.165236
9.0,9,11.218462
12.0,12,11.273498
85.0,85,11.647906
13.0,13,11.700465
12.0,12,11.754472
19.0,19,11.843189
9.0,9,11.876927
10.0,10,11.910304
8.0,8,11.938355
36.0,36,12.094114
15.0,15,12.151952
9.0,9,12.186029
10.0,10,12.231732
9.0,9,12.274504
10.0,10,12.311834
10.0,10,12.35409
11.0,11,12.394281
8.0,8,12.429565
9.0,9,12.48235
9.0,9,12.52648
57.0,57,12.77568
12.0,12,12.825223
8.0,8,12.85727
10.0,10,12.917795
9.0,9,12.952993
11.0,11,12.999365
27.0,27,13.104725
13.0,13,13.164433
14.0,14,13.222468
