#{"t_start": 1543455335.9161935, "env_id": "SpaceInvaders-ramNoFrameskip-v4"}
r,l,t
85.0,377,4.654011
80.0,400,7.217913
110.0,480,11.480374
135.0,617,16.902407
360.0,682,22.929883
175.0,589,28.063117
50.0,310,30.926408
30.0,240,33.042184
225.0,578,38.36539
150.0,508,42.65843
80.0,483,46.61596
70.0,323,49.357554
110.0,398,52.662184
35.0,365,55.721633
30.0,328,58.401328
440.0,1211,68.375273
75.0,499,72.629211
115.0,680,78.297953
10.0,289,80.642173
30.0,717,86.738393
0.0,504,90.918244
35.0,468,94.885467
180.0,613,99.978649
210.0,563,104.662778
0.0,712,110.731165
65.0,592,115.638646
210.0,640,121.045541
150.0,470,125.012008
225.0,841,131.913846
230.0,621,137.012735
210.0,602,141.957139
180.0,599,147.186452
235.0,859,154.305605
125.0,482,158.397348
210.0,623,163.623308
240.0,668,169.159037
120.0,598,174.12867
5.0,461,177.976798
525.0,821,184.524131
225.0,834,191.427342
5.0,516,195.704316
115.0,812,202.177529
0.0,498,206.316168
115.0,829,213.20161
235.0,873,220.235886
105.0,493,224.169021
235.0,867,230.975678
180.0,607,235.859603
220.0,571,240.563761
50.0,483,244.568548
180.0,604,249.51913
75.0,535,253.819738
205.0,838,260.478308
180.0,620,265.416577
235.0,873,272.447143
0.0,285,274.700518
180.0,612,279.540791
90.0,310,282.013395
135.0,604,287.051476
155.0,603,292.177795
250.0,875,299.152846
210.0,616,303.980896
215.0,848,310.669425
210.0,835,317.216822
180.0,609,322.187479
315.0,972,330.050275
180.0,611,334.971089
180.0,609,339.981811
20.0,907,347.090623
700.0,1180,356.602369
180.0,608,361.58084
180.0,608,366.730943
260.0,634,371.952288
450.0,637,377.100825
215.0,602,381.949478
505.0,964,389.696882
180.0,609,394.582825
155.0,606,399.432002
250.0,630,404.452482
35.0,333,407.152577
220.0,651,412.229709
475.0,803,418.652578
510.0,818,425.09008
105.0,492,428.994564
185.0,1509,441.140376
280.0,548,445.446729
60.0,704,450.774858
245.0,513,454.874232
85.0,700,460.390894
65.0,355,463.252173
105.0,465,467.055419
405.0,1028,475.069626
290.0,717,480.876021
105.0,500,484.872389
180.0,586,489.513064
20.0,298,491.920429
120.0,414,495.210023
195.0,743,500.929362
35.0,477,504.713005
0.0,507,508.806168
190.0,803,515.27613
210.0,611,520.05516
205.0,599,524.657845
105.0,494,528.389372
105.0,380,531.3859
15.0,463,534.965
185.0,611,539.576659
55.0,468,543.268884
180.0,611,548.123306
80.0,511,552.152498
355.0,607,556.879021
235.0,872,563.59032
155.0,599,568.399061
210.0,610,573.163596
650.0,1227,582.962932
385.0,593,587.569806
185.0,534,591.732306
255.0,531,596.030167
365.0,941,603.380993
180.0,602,608.109138
180.0,598,612.877542
195.0,587,617.31196
145.0,470,620.971677
245.0,977,628.510553
180.0,611,633.422085
155.0,661,638.545752
135.0,538,642.795243
305.0,679,648.082922
265.0,726,653.929397
235.0,738,659.658345
0.0,453,663.279093
155.0,614,667.982484
50.0,430,671.369894
20.0,465,675.110109
150.0,714,680.599187
410.0,814,687.156206
445.0,1035,695.241134
180.0,599,699.920072
180.0,609,704.783186
290.0,500,708.778499
255.0,909,715.938359
195.0,708,721.439906
115.0,348,724.260461
75.0,403,727.525923
460.0,1437,738.754628
195.0,816,745.265923
60.0,475,749.024043
45.0,253,751.092834
155.0,596,755.786703
180.0,611,760.822408
355.0,609,765.504698
385.0,756,771.311619
265.0,513,775.262015
80.0,309,777.717033
180.0,611,782.551641
180.0,591,787.143036
460.0,720,792.668986
180.0,610,797.205249
180.0,594,801.391447
