#{"t_start": 1543374477.5496082, "env_id": "CartPole-v1"}
r,l,t
16.0,16,0.957216
29.0,29,0.975665
9.0,9,0.981419
9.0,9,0.987194
9.0,9,0.992957
11.0,11,0.999918
12.0,12,1.007481
9.0,9,1.013359
18.0,18,1.025604
41.0,41,1.051526
12.0,12,1.05909
81.0,81,1.111198
14.0,14,1.120946
21.0,21,1.133959
12.0,12,1.141387
8.0,8,1.146376
11.0,11,1.153257
8.0,8,1.158928
132.0,132,1.243851
13.0,13,1.252284
12.0,12,1.259975
10.0,10,1.266469
11.0,11,1.273721
12.0,12,1.281489
10.0,10,1.287909
10.0,10,1.29431
13.0,13,1.302572
125.0,125,1.382246
9.0,9,1.38816
11.0,11,1.39533
13.0,13,1.403809
11.0,11,1.410849
10.0,10,1.417293
10.0,10,1.423765
10.0,10,1.430238
10.0,10,1.436699
9.0,9,1.442586
9.0,9,1.448477
9.0,9,1.454273
9.0,9,1.459966
10.0,10,1.46642
12.0,12,1.474099
9.0,9,1.480059
8.0,8,1.485335
17.0,17,1.496431
16.0,16,1.506778
10.0,10,1.513177
11.0,11,1.520267
11.0,11,1.527306
14.0,14,1.536256
9.0,9,1.542094
11.0,11,1.549214
9.0,9,1.555078
8.0,8,1.560296
9.0,9,1.566234
9.0,9,1.572141
64.0,64,1.746694
11.0,11,1.764728
12.0,12,1.783892
53.0,53,1.87038
12.0,12,1.889743
26.0,26,1.931384
11.0,11,1.948723
12.0,12,1.967518
9.0,9,1.981831
8.0,8,1.994521
23.0,23,2.033569
9.0,9,2.047998
11.0,11,2.066485
9.0,9,2.081
13.0,13,2.101868
10.0,10,2.117836
9.0,9,2.132495
24.0,24,2.171424
10.0,10,2.187809
12.0,12,2.207133
12.0,12,2.226634
16.0,16,2.252769
10.0,10,2.26897
13.0,13,2.289922
12.0,12,2.309525
13.0,13,2.330481
13.0,13,2.351656
8.0,8,2.364665
85.0,85,2.502803
44.0,44,2.573824
11.0,11,2.591598
11.0,11,2.609669
9.0,9,2.62427
10.0,10,2.640428
11.0,11,2.658228
17.0,17,2.685986
11.0,11,2.703739
13.0,13,2.724771
9.0,9,2.73933
10.0,10,2.755394
17.0,17,2.783115
10.0,10,2.799471
10.0,10,2.815875
8.0,8,2.828977
8.0,8,2.842026
8.0,8,2.855154
10.0,10,2.871293
11.0,11,2.889057
10.0,10,2.905329
9.0,9,2.919756
13.0,13,2.941001
11.0,11,2.95956
10.0,10,2.976055
9.0,9,2.990654
12.0,12,3.00983
11.0,11,3.027456
12.0,12,3.046738
10.0,10,3.062939
12.0,12,3.082354
10.0,10,3.098266
10.0,10,3.114488
19.0,19,3.144824
15.0,15,3.168853
10.0,10,3.184859
23.0,23,3.221622
13.0,13,3.243593
