#{"t_start": 1543300662.251673, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
130.0,496,72.344573
65.0,369,76.470821
105.0,437,94.01885
135.0,490,126.479373
45.0,354,150.374669
55.0,367,175.033864
225.0,782,226.418026
105.0,482,258.124459
180.0,623,299.252531
290.0,714,346.873209
160.0,579,385.172745
105.0,312,405.762036
215.0,870,463.089786
105.0,333,484.975021
75.0,467,515.988815
155.0,585,554.874218
115.0,495,587.154662
50.0,334,609.215582
205.0,485,641.413645
380.0,641,684.448293
30.0,294,704.063811
50.0,288,723.304628
220.0,609,763.853062
110.0,470,795.537542
185.0,715,842.898511
180.0,845,899.004845
460.0,881,957.977748
155.0,596,997.791985
135.0,505,1031.287512
145.0,463,1061.990425
200.0,598,1101.607337
330.0,623,1143.162253
215.0,637,1185.903999
65.0,253,1202.858969
320.0,806,1256.601806
125.0,449,1286.364826
110.0,439,1315.393991
60.0,272,1333.582106
35.0,306,1354.135007
10.0,364,1378.352627
65.0,306,1398.609836
250.0,747,1448.241744
155.0,590,1487.569881
80.0,286,1506.568559
190.0,582,1545.616768
180.0,474,1577.279522
75.0,356,1600.716133
260.0,747,1650.613039
50.0,279,1669.035212
120.0,525,1703.990497
90.0,463,1734.94697
0.0,354,1758.762305
30.0,282,1777.48415
140.0,908,1838.326729
335.0,1052,1908.433732
225.0,674,1953.236885
175.0,690,1998.814693
175.0,878,2056.745896
125.0,713,2104.333642
105.0,489,2136.934018
20.0,464,2167.677076
110.0,453,2197.908005
120.0,524,2232.405787
215.0,651,2275.412598
190.0,487,2307.675772
185.0,494,2340.872808
175.0,641,2383.433803
160.0,509,2417.19182
350.0,1029,2485.660359
135.0,603,2525.406651
55.0,385,2551.097276
325.0,683,2596.237036
180.0,576,2634.714412
505.0,841,2690.288969
85.0,598,2729.854532
110.0,481,2761.895674
120.0,488,2794.294708
195.0,642,2837.523836
205.0,995,2903.979125
50.0,487,2936.60834
215.0,605,2976.189902
85.0,294,2995.53303
375.0,775,3047.415424
155.0,636,3090.23006
280.0,779,3142.470077
195.0,485,3174.977188
85.0,423,3203.296327
80.0,489,3235.631453
80.0,377,3260.682526
215.0,742,3310.195653
590.0,1087,3381.331484
215.0,749,3430.893783
75.0,381,3456.336504
65.0,469,3487.175288
275.0,509,3520.722713
440.0,636,3562.254396
55.0,275,3580.333581
265.0,724,3628.35841
85.0,278,3646.533227
285.0,822,3700.759438
350.0,869,3757.408438
345.0,794,3809.038546
125.0,516,3842.651376
155.0,595,3881.198473
55.0,456,3910.956934
60.0,382,3935.746488
115.0,374,3960.520515
290.0,815,4013.652768
715.0,1115,4086.53709
105.0,492,4118.830071
330.0,920,4178.845706
270.0,864,4235.376768
205.0,609,4275.526178
85.0,486,4307.59286
185.0,622,4348.774092
250.0,527,4383.178344
215.0,705,4429.01655
260.0,1167,4505.691642
210.0,605,4545.473902
255.0,497,4578.15503
265.0,942,4640.095746
170.0,736,4688.015376
120.0,529,4723.111631
385.0,823,4776.941234
440.0,551,4812.922959
595.0,809,4865.463367
120.0,509,4898.94453
80.0,342,4921.479394
180.0,458,4952.19598
195.0,642,4994.626787
360.0,692,5040.180198
150.0,614,5080.55808
190.0,613,5120.78791
285.0,723,5168.09208
150.0,502,5201.19863
235.0,758,5250.984173
175.0,637,5292.606542
135.0,553,5328.923804
10.0,267,5346.547439
115.0,897,5405.519678
120.0,503,5438.653853
110.0,495,5471.249372
185.0,639,5513.220563
205.0,700,5558.633164
230.0,956,5621.604455
265.0,687,5666.350965
45.0,348,5689.325387
120.0,322,5710.3049
135.0,482,5741.862308
35.0,277,5760.08205
65.0,385,5785.485684
335.0,854,5841.25286
215.0,475,5872.312514
105.0,401,5898.796992
195.0,629,5939.884548
285.0,637,5982.16162
75.0,300,6001.995839
540.0,836,6056.632443
215.0,687,6101.500305
90.0,412,6128.592617
490.0,886,6186.539524
440.0,1301,6271.844478
500.0,922,6332.30117
135.0,521,6366.5275
80.0,295,6385.83295
250.0,767,6435.655514
170.0,965,6498.923627
135.0,622,6539.242486
50.0,292,6558.359231
