#{"t_start": 1543465128.7020302, "env_id": "Acrobot-v1"}
r,l,t
-455.0,456,3.176853
-500.0,500,4.138058
-500.0,500,7.004294
-500.0,500,9.737036
-500.0,500,12.541479
-500.0,500,15.297517
-500.0,500,18.080173
-500.0,500,20.847615
-500.0,500,23.611375
-209.0,210,24.750499
-500.0,500,27.486794
-500.0,500,30.212191
-500.0,500,32.978312
-500.0,500,35.652748
-500.0,500,38.421809
-500.0,500,41.172184
-500.0,500,44.036663
-500.0,500,46.708021
-500.0,500,49.32528
-500.0,500,51.940395
-500.0,500,54.552423
-500.0,500,57.17247
-500.0,500,59.87263
-500.0,500,62.593624
-500.0,500,65.29126
-500.0,500,67.920133
-500.0,500,70.644279
-500.0,500,73.422681
-500.0,500,76.177675
-500.0,500,78.803512
-500.0,500,81.535108
-500.0,500,84.12362
-500.0,500,86.784215
-500.0,500,89.479306
-500.0,500,92.30382
-500.0,500,94.928207
-500.0,500,97.64599
-216.0,217,98.759157
-149.0,150,99.57796
-500.0,500,102.316667
-80.0,81,102.74754
-500.0,500,105.362804
-264.0,265,106.74796
-500.0,500,109.38338
-500.0,500,112.099867
-500.0,500,114.788095
-500.0,500,117.491009
-500.0,500,120.091594
-500.0,500,122.761517
-500.0,500,125.47223
-500.0,500,128.073626
-500.0,500,130.708916
-436.0,437,133.066125
-500.0,500,135.725374
-500.0,500,138.447815
-500.0,500,141.112829
-500.0,500,143.721223
-500.0,500,146.521565
-500.0,500,149.114392
-453.0,454,151.54684
-500.0,500,154.198913
-136.0,137,154.897203
-500.0,500,157.530622
-500.0,500,160.150948
-147.0,148,160.995236
-85.0,86,161.468755
-500.0,500,164.095795
-422.0,423,166.361948
-500.0,500,169.032209
-500.0,500,171.68709
-251.0,252,173.009151
-500.0,500,175.625104
-500.0,500,178.382546
-500.0,500,180.964516
-167.0,168,181.848325
-500.0,500,184.464282
-500.0,500,187.107262
-500.0,500,189.776657
-500.0,500,192.436555
-500.0,500,195.013541
-500.0,500,197.662589
-500.0,500,200.357862
-500.0,500,203.007535
-500.0,500,205.712148
-500.0,500,208.385884
-500.0,500,211.093901
-500.0,500,213.767493
-500.0,500,216.359349
-500.0,500,219.017699
-500.0,500,221.708655
-500.0,500,224.356075
-500.0,500,227.023585
-189.0,190,228.015295
-500.0,500,230.611296
-500.0,500,233.235539
-500.0,500,235.827021
-500.0,500,238.525784
-500.0,500,241.246969
-500.0,500,243.821528
-500.0,500,246.58679
-500.0,500,249.20014
-102.0,103,249.736562
-500.0,500,252.305343
-500.0,500,254.896294
-113.0,114,255.491323
-134.0,135,256.198651
-313.0,314,257.823468
-63.0,64,258.164594
-500.0,500,260.719575
-500.0,500,263.322878
-500.0,500,266.021963
-500.0,500,268.66327
-500.0,500,271.29365
-500.0,500,273.936425
-83.0,84,274.364016
-110.0,111,274.95691
-500.0,500,277.569831
-500.0,500,280.157883
-130.0,131,280.880213
-105.0,106,281.456594
-500.0,500,283.963867
-500.0,500,286.422753
-500.0,500,288.940093
-118.0,119,289.528338
-178.0,179,290.431805
-500.0,500,292.988485
-500.0,500,295.562479
-164.0,165,296.388581
-500.0,500,298.987048
-500.0,500,301.719728
-500.0,500,304.309932
-500.0,500,306.984983
-500.0,500,309.641493
-93.0,94,310.143812
-114.0,115,310.747257
-72.0,73,311.148186
-93.0,94,311.653315
-166.0,167,312.561386
-126.0,127,313.248655
-83.0,84,313.710714
-100.0,101,314.251925
-198.0,199,315.294637
-101.0,102,315.864844
-500.0,500,318.617796
-84.0,85,319.081419
-500.0,500,321.822657
-500.0,500,324.405971
-500.0,500,327.018982
-500.0,500,329.704827
-500.0,500,332.393
-500.0,500,334.97472
-500.0,500,337.555395
-73.0,74,337.953397
-500.0,500,340.597719
-82.0,83,341.069153
-500.0,500,343.765148
-500.0,500,346.454354
-103.0,104,347.011786
-500.0,500,349.661977
-500.0,500,352.297935
-87.0,88,352.759224
-121.0,122,353.416197
-114.0,115,354.018219
-90.0,91,354.479814
-101.0,102,355.021214
-500.0,500,357.64748
-500.0,500,360.387527
-131.0,132,361.113673
-103.0,104,361.680236
-83.0,84,362.16044
-91.0,92,362.640572
-75.0,76,363.026566
-85.0,86,363.512916
-500.0,500,366.210549
-77.0,78,366.614109
-500.0,500,369.225966
-500.0,500,371.888543
-75.0,76,372.297437
-500.0,500,374.918316
-107.0,108,375.494458
-71.0,72,375.870988
-500.0,500,378.56319
-500.0,500,381.176621
-500.0,500,383.829998
-158.0,159,384.686769
-93.0,94,385.190922
-108.0,109,385.767079
-500.0,500,388.539841
-119.0,120,389.207666
-123.0,124,389.877048
-500.0,500,392.503093
-109.0,110,393.096857
-500.0,500,395.704666
-500.0,500,398.338315
-105.0,106,398.912606
-125.0,126,399.590229
-85.0,86,400.057362
-77.0,78,400.480625
-95.0,96,400.970351
-89.0,90,401.430583
-89.0,90,401.912572
-134.0,135,402.612682
-83.0,84,403.017561
-93.0,94,403.519319
-83.0,84,403.969836
-94.0,95,404.450566
-89.0,90,404.91711
-82.0,83,405.355432
-120.0,121,405.995152
-500.0,500,408.678631
-112.0,113,409.233953
-82.0,83,409.649924
-86.0,87,410.092496
-98.0,99,410.567065
-79.0,80,410.966492
-76.0,77,411.344415
-76.0,77,411.702867
-86.0,87,412.152026
-108.0,109,412.69221
-79.0,80,413.072088
-86.0,87,413.484177
-81.0,82,413.882736
-74.0,75,414.225595
-123.0,124,414.787971
-95.0,96,415.20266
-135.0,136,415.814088
-95.0,96,416.241621
-101.0,102,416.691351
-90.0,91,417.089036
-500.0,500,419.313983
-121.0,122,419.858736
-500.0,500,422.119625
-500.0,500,424.353643
-85.0,86,424.750707
-112.0,113,425.256136
-96.0,97,425.70367
-147.0,148,426.430952
-81.0,82,426.792818
-82.0,83,427.180075
-87.0,88,427.567873
-175.0,176,428.368675
-95.0,96,428.787628
-500.0,500,431.045908
-134.0,135,431.66269
-95.0,96,432.106738
-98.0,99,432.564669
-83.0,84,432.938376
-98.0,99,433.379449
-61.0,62,433.657961
-133.0,134,434.263878
-108.0,109,434.76149
-65.0,66,435.056501
-92.0,93,435.469732
-106.0,107,435.934908
-103.0,104,436.396083
-95.0,96,436.828187
-88.0,89,437.238652
-69.0,70,437.55682
-104.0,105,438.050353
-96.0,97,438.485646
-94.0,95,438.910929
-114.0,115,439.415959
-177.0,178,440.203548
-117.0,118,440.724072
-500.0,500,442.952049
-152.0,153,443.649494
-72.0,73,443.978368
-98.0,99,444.413952
-62.0,63,444.705269
-85.0,86,445.087724
-84.0,85,445.468416
-152.0,153,446.15393
-185.0,186,446.985365
-82.0,83,447.351855
-500.0,500,449.582401
-111.0,112,450.083138
-129.0,130,450.64144
-103.0,104,451.097159
-500.0,500,453.279178
-155.0,156,453.962789
-132.0,133,454.542881
-107.0,108,455.029505
-130.0,131,455.628123
-84.0,85,456.013309
-81.0,82,456.380246
-114.0,115,456.884387
-113.0,114,457.410413
-86.0,87,457.821702
-151.0,152,458.51216
-500.0,500,460.705868
-104.0,105,461.170432
-80.0,81,461.539897
-102.0,103,462.002578
-79.0,80,462.354118
-76.0,77,462.697382
-82.0,83,463.05568
-148.0,149,463.713678
-76.0,77,464.061241
-104.0,105,464.533035
-99.0,100,464.991005
-94.0,95,465.443331
-500.0,500,467.736852
-500.0,500,469.91075
-500.0,500,472.104601
-105.0,106,472.567223
-75.0,76,472.89938
-79.0,80,473.261652
-163.0,164,474.007592
-96.0,97,474.424359
-85.0,86,474.797277
-104.0,105,475.265069
-69.0,70,475.577244
-88.0,89,475.964525
-74.0,75,476.287374
-122.0,123,476.850443
-93.0,94,477.280428
-69.0,70,477.591389
-176.0,177,478.388635
-107.0,108,478.860577
-500.0,500,481.084986
-117.0,118,481.642525
-500.0,500,483.909063
-152.0,153,484.592556
-94.0,95,485.029493
-69.0,70,485.350376
-91.0,92,485.768749
-80.0,81,486.136992
-80.0,81,486.481354
-63.0,64,486.767188
-92.0,93,487.182389
-106.0,107,487.654504
-69.0,70,487.962502
-87.0,88,488.358276
-91.0,92,488.765507
-500.0,500,490.972673
-143.0,144,491.616502
-169.0,170,492.37666
-88.0,89,492.7829
-107.0,108,493.263
-142.0,143,493.900556
-73.0,74,494.225557
-93.0,94,494.633925
-500.0,500,496.770905
-81.0,82,497.121901
-69.0,70,497.428866
-75.0,76,497.771461
-70.0,71,498.08673
-70.0,71,498.388945
-84.0,85,498.755275
-108.0,109,499.228876
-91.0,92,499.627779
-81.0,82,499.978276
-117.0,118,500.48777
-130.0,131,501.048402
-251.0,252,502.13528
-90.0,91,502.519932
-87.0,88,502.898315
-100.0,101,503.308076
-500.0,500,505.32961
-110.0,111,505.756453
-500.0,500,507.650907
-75.0,76,507.920823
-500.0,500,509.633946
-101.0,102,509.971083
-90.0,91,510.26072
-79.0,80,510.518017
