#{"t_start": 1543465128.7015462, "env_id": "CartPole-v1"}
r,l,t
12.0,12,2.284563
9.0,9,2.294886
15.0,15,2.313162
9.0,9,2.323744
9.0,9,2.33523
10.0,10,2.347242
9.0,9,2.358394
10.0,10,2.373493
9.0,9,2.388706
33.0,33,2.446972
10.0,10,2.462293
10.0,10,2.477351
11.0,11,2.494191
30.0,30,2.539281
10.0,10,2.554903
10.0,10,2.571657
9.0,9,2.585017
9.0,9,2.599272
13.0,13,2.619998
209.0,209,2.954948
79.0,79,3.100349
10.0,10,3.120106
77.0,77,3.261213
72.0,72,3.397851
12.0,12,3.419032
9.0,9,3.43787
9.0,9,3.457221
9.0,9,3.473476
15.0,15,3.499938
9.0,9,3.521391
9.0,9,3.537691
13.0,13,3.561279
28.0,28,3.615367
12.0,12,3.638233
14.0,14,3.665334
9.0,9,3.68293
10.0,10,3.700612
92.0,92,3.864012
10.0,10,3.880733
9.0,9,3.897993
18.0,18,3.929772
9.0,9,3.944888
11.0,11,3.965607
36.0,36,4.717129
12.0,12,4.770583
31.0,31,4.923819
19.0,19,5.014222
9.0,9,5.055049
20.0,20,5.158572
26.0,26,5.288872
8.0,8,5.329934
24.0,24,5.446656
9.0,9,5.487556
12.0,12,5.546749
13.0,13,5.607353
10.0,10,5.6572
9.0,9,5.706636
15.0,15,5.777269
11.0,11,5.828596
40.0,40,6.015581
10.0,10,6.063668
11.0,11,6.119032
9.0,9,6.165426
13.0,13,6.233139
10.0,10,6.28276
10.0,10,6.33528
23.0,23,6.449419
11.0,11,6.508384
10.0,10,6.555132
121.0,121,7.170074
8.0,8,7.216903
12.0,12,7.289674
21.0,21,7.401174
11.0,11,7.471244
12.0,12,7.534629
13.0,13,7.598245
20.0,20,7.697255
26.0,26,7.838067
34.0,34,8.020475
10.0,10,8.079261
18.0,18,8.181319
13.0,13,8.254995
11.0,11,8.322522
11.0,11,8.3865
11.0,11,8.440902
29.0,29,8.609134
10.0,10,8.672059
9.0,9,8.731471
12.0,12,8.83293
17.0,17,8.936623
13.0,13,9.021421
11.0,11,9.080823
35.0,35,9.276531
27.0,27,9.424489
14.0,14,9.505432
10.0,10,9.561912
9.0,9,9.61349
10.0,10,9.670373
12.0,12,9.73933
10.0,10,9.790153
10.0,10,9.838536
10.0,10,9.888156
27.0,27,10.023824
11.0,11,10.080158
11.0,11,10.140648
12.0,12,10.201815
11.0,11,10.26301
10.0,10,10.315514
9.0,9,10.358851
21.0,21,10.462713
9.0,9,10.505349
10.0,10,10.563664
11.0,11,10.6203
16.0,16,10.700052
10.0,10,10.748677
9.0,9,10.801787
16.0,16,10.878946
9.0,9,10.925801
10.0,10,10.987981
43.0,43,11.215784
11.0,11,11.273506
12.0,12,11.338254
12.0,12,11.408774
9.0,9,11.459739
9.0,9,11.52022
11.0,11,11.580219
11.0,11,11.636573
18.0,18,11.730403
14.0,14,11.818228
10.0,10,11.887316
11.0,11,11.94546
16.0,16,12.021142
51.0,51,12.294772
10.0,10,12.344844
12.0,12,12.409194
13.0,13,12.474221
16.0,16,12.556039
12.0,12,12.615464
11.0,11,12.67313
12.0,12,12.735089
10.0,10,12.785741
9.0,9,12.832735
12.0,12,12.899176
12.0,12,12.961468
10.0,10,13.013858
19.0,19,13.124464
24.0,24,13.243683
