#{"t_start": 1543453200.2139406, "env_id": "Enduro-ramNoFrameskip-v4"}
r,l,t
0.0,3327,58.768649
0.0,3327,117.982345
0.0,3322,173.609426
0.0,3323,228.731508
0.0,3327,283.316644
0.0,3325,338.722759
0.0,3321,394.595328
0.0,3323,448.927027
0.0,3326,503.366955
0.0,3326,558.922591
0.0,3322,613.153106
0.0,3321,667.774773
0.0,3322,720.969446
0.0,3327,774.669175
0.0,3324,828.794558
2.0,3324,883.172828
0.0,3325,937.002874
0.0,3325,990.547872
0.0,3327,1043.694223
0.0,3326,1097.409971
0.0,3323,1149.766819
0.0,3327,1200.258446
0.0,3322,1251.000592
0.0,3328,1299.583819
0.0,3322,1348.836295
0.0,3326,1398.735569
0.0,3324,1447.282435
0.0,3327,1497.775012
1.0,3325,1547.704407
2.0,3321,1596.538638
