#{"t_start": 1543465128.7014172, "env_id": "CartPole-v1"}
r,l,t
68.0,68,2.46318
9.0,9,2.480166
17.0,17,2.507231
28.0,28,2.552962
10.0,10,2.56809
9.0,9,2.581968
9.0,9,2.597403
9.0,9,2.612376
10.0,10,2.629582
10.0,10,2.646878
9.0,9,2.661299
11.0,11,2.68104
9.0,9,2.697948
9.0,9,2.711425
9.0,9,2.724221
31.0,31,2.774504
16.0,16,2.803108
9.0,9,2.817882
19.0,19,2.853187
15.0,15,2.882499
8.0,8,2.897681
16.0,16,2.929165
11.0,11,2.949744
8.0,8,2.963398
9.0,9,2.979151
42.0,42,3.047642
9.0,9,3.063651
11.0,11,3.08127
10.0,10,3.09771
11.0,11,3.115645
9.0,9,3.131091
13.0,13,3.151427
8.0,8,3.164213
13.0,13,3.18609
8.0,8,3.199883
12.0,12,3.220553
10.0,10,3.236565
25.0,25,3.277109
10.0,10,3.293636
10.0,10,3.309997
54.0,54,3.397584
10.0,10,3.414975
9.0,9,3.431119
9.0,9,3.44606
10.0,10,3.463151
10.0,10,3.480628
47.0,47,3.560431
9.0,9,3.574998
11.0,11,3.593402
16.0,16,3.621396
36.0,36,3.683537
12.0,12,3.70377
8.0,8,3.724818
13.0,13,3.747954
11.0,11,3.767084
12.0,12,3.788466
9.0,9,3.802665
10.0,10,3.820474
10.0,10,3.8372
10.0,10,3.853592
11.0,11,3.874282
11.0,11,3.892477
12.0,12,3.912863
11.0,11,3.932651
11.0,11,3.951746
113.0,113,4.948677
11.0,11,5.018242
9.0,9,5.072211
11.0,11,5.135245
10.0,10,5.190343
10.0,10,5.243045
10.0,10,5.296616
9.0,9,5.350724
207.0,207,6.477908
20.0,20,6.584366
8.0,8,6.625249
10.0,10,6.676648
13.0,13,6.747903
35.0,35,6.92232
9.0,9,6.968218
13.0,13,7.036313
8.0,8,7.077635
11.0,11,7.133591
10.0,10,7.179727
11.0,11,7.234515
9.0,9,7.280308
10.0,10,7.336611
9.0,9,7.383348
23.0,23,7.508588
8.0,8,7.546757
9.0,9,7.590271
10.0,10,7.638264
10.0,10,7.68574
9.0,9,7.730538
13.0,13,7.793891
13.0,13,7.862554
21.0,21,7.981084
14.0,14,8.075414
11.0,11,8.130314
9.0,9,8.181141
29.0,29,8.349719
9.0,9,8.398959
20.0,20,8.519528
12.0,12,8.59646
104.0,104,9.199592
10.0,10,9.25327
8.0,8,9.293656
10.0,10,9.345556
9.0,9,9.391708
12.0,12,9.450076
10.0,10,9.495488
9.0,9,9.53721
20.0,20,9.645493
10.0,10,9.696902
12.0,12,9.756674
11.0,11,9.814073
500.0,500,12.554619
20.0,20,12.665622
11.0,11,12.725425
10.0,10,12.782192
9.0,9,12.826591
9.0,9,12.875385
9.0,9,12.925713
10.0,10,12.984008
17.0,17,13.07918
14.0,14,13.155812
43.0,43,13.384362
10.0,10,13.443223
11.0,11,13.516066
38.0,38,13.727502
9.0,9,13.779402
11.0,11,13.837971
9.0,9,13.888513
11.0,11,13.959915
10.0,10,14.016684
9.0,9,14.065588
8.0,8,14.108199
31.0,31,14.274239
11.0,11,14.327915
19.0,19,14.420854
9.0,9,14.464771
18.0,18,14.559037
11.0,11,14.612981
24.0,24,14.738252
26.0,26,14.873038
9.0,9,14.916766
12.0,12,14.979722
11.0,11,15.04801
18.0,18,15.150117
9.0,9,15.200956
15.0,15,15.284748
9.0,9,15.329036
12.0,12,15.391674
10.0,10,15.448644
10.0,10,15.50794
55.0,55,15.811026
15.0,15,15.891887
9.0,9,15.94474
17.0,17,16.057058
8.0,8,16.112206
12.0,12,16.173835
9.0,9,16.220109
23.0,23,16.364848
9.0,9,16.413624
12.0,12,16.486057
11.0,11,16.561057
9.0,9,16.601551
10.0,10,16.660874
10.0,10,16.727301
13.0,13,16.791516
9.0,9,16.84658
11.0,11,16.904184
9.0,9,16.948641
28.0,28,17.129683
13.0,13,17.192001
16.0,16,17.277454
14.0,14,17.345327
19.0,19,17.454756
11.0,11,17.513873
8.0,8,17.551663
9.0,9,17.594783
9.0,9,17.639388
53.0,53,17.92563
12.0,12,17.989559
11.0,11,18.041903
9.0,9,18.084073
365.0,365,20.048925
10.0,10,20.097552
12.0,12,20.155599
10.0,10,20.219768
12.0,12,20.281306
10.0,10,20.333627
9.0,9,20.379176
10.0,10,20.429906
10.0,10,20.48205
11.0,11,20.544422
9.0,9,20.59564
12.0,12,20.651686
11.0,11,20.715116
12.0,12,20.773942
11.0,11,20.826044
11.0,11,20.886248
72.0,72,21.255656
8.0,8,21.301764
9.0,9,21.361557
10.0,10,21.425905
69.0,69,21.82903
11.0,11,21.88263
11.0,11,21.942381
9.0,9,21.994729
11.0,11,22.06188
9.0,9,22.110552
9.0,9,22.155478
17.0,17,22.253089
10.0,10,22.306585
13.0,13,22.369237
16.0,16,22.450609
28.0,28,22.597603
17.0,17,22.687802
24.0,24,22.817977
9.0,9,22.861225
10.0,10,22.916723
10.0,10,22.968381
10.0,10,23.026364
12.0,12,23.086888
17.0,17,23.179951
54.0,54,23.485143
8.0,8,23.530944
10.0,10,23.58504
9.0,9,23.633286
22.0,22,23.760873
10.0,10,23.811627
10.0,10,23.872594
8.0,8,23.919456
9.0,9,23.968666
11.0,11,24.022813
10.0,10,24.078148
9.0,9,24.122235
9.0,9,24.174438
8.0,8,24.217583
12.0,12,24.282083
9.0,9,24.329421
10.0,10,24.381625
9.0,9,24.440835
11.0,11,24.500313
