#{"t_start": 1543466051.1710706, "env_id": "CartPole-v1"}
r,l,t
25.0,25,1.57318
24.0,24,1.587312
20.0,20,1.599476
23.0,23,1.614133
13.0,13,1.622024
20.0,20,1.634477
39.0,39,1.658305
11.0,11,1.665233
20.0,20,1.677395
16.0,16,1.687087
16.0,16,1.696859
16.0,16,1.706499
17.0,17,1.716765
13.0,13,1.725474
15.0,15,1.734029
37.0,37,1.754864
10.0,10,1.760405
24.0,24,1.773899
32.0,32,1.792826
54.0,54,1.825656
12.0,12,1.832773
30.0,30,1.851509
25.0,25,1.866661
47.0,47,1.896417
10.0,10,1.90293
12.0,12,1.910846
13.0,13,1.918898
18.0,18,1.93015
38.0,38,1.952349
23.0,23,1.966022
19.0,19,1.978759
17.0,17,1.988852
24.0,24,2.003835
18.0,18,2.014983
12.0,12,2.022022
19.0,19,2.032768
12.0,12,2.040017
21.0,21,2.052818
45.0,45,2.078293
12.0,12,2.084738
32.0,32,2.102112
34.0,34,2.12085
13.0,13,2.12781
11.0,11,2.134051
17.0,17,2.143212
10.0,10,2.148626
36.0,36,2.886317
11.0,11,2.929596
42.0,42,3.115737
35.0,35,3.2656
17.0,17,3.337432
16.0,16,3.411052
11.0,11,3.458809
14.0,14,3.523985
37.0,37,3.686625
31.0,31,3.81578
14.0,14,3.878461
24.0,24,3.975965
15.0,15,4.038643
19.0,19,4.114671
18.0,18,4.185699
19.0,19,4.25774
15.0,15,4.313606
26.0,26,4.4123
30.0,30,4.509217
18.0,18,4.567231
21.0,21,4.636524
19.0,19,4.697777
19.0,19,4.7557
29.0,29,4.848272
14.0,14,4.907726
9.0,9,4.949064
22.0,22,5.046727
10.0,10,5.090619
14.0,14,5.1517
14.0,14,5.215944
22.0,22,5.314637
14.0,14,5.377562
21.0,21,5.485638
27.0,27,5.602678
20.0,20,5.694085
13.0,13,5.752846
13.0,13,5.811358
15.0,15,5.886817
21.0,21,5.984362
20.0,20,6.078738
17.0,17,6.15425
17.0,17,6.23047
38.0,38,6.402314
12.0,12,6.455886
20.0,20,6.541687
12.0,12,6.593499
11.0,11,6.640488
19.0,19,6.720927
26.0,26,6.849521
89.0,89,7.231506
40.0,40,7.396839
13.0,13,7.448957
28.0,28,7.568839
12.0,12,7.623832
32.0,32,7.77534
33.0,33,7.906647
36.0,36,8.053168
20.0,20,8.144446
27.0,27,8.258729
18.0,18,8.346902
23.0,23,8.478635
9.0,9,8.513826
44.0,44,8.763051
16.0,16,8.826969
18.0,18,8.920015
12.0,12,8.974269
14.0,14,9.035267
26.0,26,9.175777
13.0,13,9.236602
14.0,14,9.301254
31.0,31,9.446234
11.0,11,9.501107
20.0,20,9.587071
15.0,15,9.660378
20.0,20,9.757442
32.0,32,9.911795
36.0,36,10.098421
20.0,20,10.190348
45.0,45,10.403855
48.0,48,10.663892
34.0,34,10.828598
29.0,29,10.966352
15.0,15,11.032878
14.0,14,11.089617
34.0,34,11.233871
12.0,12,11.287367
15.0,15,11.350607
12.0,12,11.430581
21.0,21,11.529277
28.0,28,11.655301
34.0,34,11.82369
76.0,76,12.209088
32.0,32,12.34623
34.0,34,12.495822
26.0,26,12.597101
24.0,24,12.707565
26.0,26,12.834577
14.0,14,12.891773
18.0,18,12.974688
24.0,24,13.07726
27.0,27,13.20302
13.0,13,13.256639
17.0,17,13.328905
16.0,16,13.401344
22.0,22,13.527283
16.0,16,13.603226
19.0,19,13.690844
23.0,23,13.80981
23.0,23,13.925094
28.0,28,14.062144
20.0,20,14.158856
12.0,12,14.215565
18.0,18,14.290483
14.0,14,14.351538
14.0,14,14.420835
32.0,32,14.583241
29.0,29,14.707549
10.0,10,14.753564
18.0,18,14.832859
42.0,42,15.020293
10.0,10,15.106266
45.0,45,15.307271
16.0,16,15.380344
71.0,71,15.69135
30.0,30,15.821709
42.0,42,16.009444
41.0,41,16.195022
17.0,17,16.290992
18.0,18,16.369213
37.0,37,16.523971
19.0,19,16.613476
54.0,54,16.865603
11.0,11,16.907893
59.0,59,17.166552
25.0,25,17.277175
46.0,46,17.509372
32.0,32,17.651703
17.0,17,17.722849
16.0,16,17.793943
39.0,39,17.974893
22.0,22,18.071589
18.0,18,18.153234
18.0,18,18.237421
58.0,58,18.517116
13.0,13,18.57793
16.0,16,18.652728
24.0,24,18.75969
13.0,13,18.818415
20.0,20,18.898532
22.0,22,19.006862
14.0,14,19.069339
23.0,23,19.188591
18.0,18,19.285826
12.0,12,19.343606
20.0,20,19.438427
13.0,13,19.507864
47.0,47,19.711995
16.0,16,19.784402
17.0,17,19.863507
34.0,34,20.03617
12.0,12,20.091437
38.0,38,20.264415
15.0,15,20.402103
12.0,12,20.449411
28.0,28,20.562132
11.0,11,20.606599
31.0,31,20.734947
20.0,20,20.817768
9.0,9,20.865055
16.0,16,20.934619
19.0,19,21.020003
12.0,12,21.073853
41.0,41,21.257605
25.0,25,21.365924
13.0,13,21.421752
20.0,20,21.522423
42.0,42,21.711719
21.0,21,21.811434
33.0,33,21.963451
35.0,35,22.119548
27.0,27,22.253011
19.0,19,22.32794
17.0,17,22.399573
22.0,22,22.490737
45.0,45,22.685199
33.0,33,22.839004
10.0,10,22.896384
16.0,16,22.965137
13.0,13,23.019605
39.0,39,23.212025
10.0,10,23.262102
16.0,16,23.342846
22.0,22,23.448379
20.0,20,23.53095
14.0,14,23.592585
49.0,49,23.836318
14.0,14,23.909659
16.0,16,23.988909
32.0,32,24.127597
39.0,39,24.303813
14.0,14,24.366676
27.0,27,24.477329
14.0,14,24.542097
17.0,17,24.619897
16.0,16,24.69164
15.0,15,24.751635
56.0,56,24.987257
13.0,13,25.063272
11.0,11,25.118211
19.0,19,25.198816
12.0,12,25.244966
18.0,18,25.334123
15.0,15,25.397206
17.0,17,25.490785
63.0,63,25.796256
17.0,17,25.872584
10.0,10,25.91746
15.0,15,25.990715
23.0,23,26.095939
