#{"t_start": 1543465128.7008765, "env_id": "CartPole-v1"}
r,l,t
8.0,8,2.410329
10.0,10,2.427427
9.0,9,2.443862
10.0,10,2.460485
10.0,10,2.47841
10.0,10,2.494829
9.0,9,2.510517
9.0,9,2.52615
14.0,14,2.551026
9.0,9,2.564806
8.0,8,2.577245
8.0,8,2.589129
10.0,10,2.604729
10.0,10,2.619952
9.0,9,2.634645
9.0,9,2.648898
11.0,11,2.665965
10.0,10,2.682887
9.0,9,2.697304
10.0,10,2.712327
34.0,34,2.766942
8.0,8,2.778939
10.0,10,2.798864
11.0,11,2.816669
10.0,10,2.832963
9.0,9,2.846292
9.0,9,2.860028
10.0,10,2.875823
9.0,9,2.889051
30.0,30,2.933674
18.0,18,2.96257
12.0,12,2.983467
10.0,10,3.001834
10.0,10,3.020155
39.0,39,3.090427
9.0,9,3.106563
10.0,10,3.12503
8.0,8,3.140999
11.0,11,3.161297
33.0,33,3.221492
9.0,9,3.238565
23.0,23,3.280695
11.0,11,3.301008
9.0,9,3.316976
10.0,10,3.335806
10.0,10,3.355226
10.0,10,3.374012
11.0,11,3.394946
12.0,12,3.417352
11.0,11,3.439352
14.0,14,3.464783
11.0,11,3.485037
8.0,8,3.500288
10.0,10,3.522339
18.0,18,3.555502
10.0,10,3.575496
9.0,9,3.591438
45.0,45,3.678042
8.0,8,3.692736
11.0,11,3.712272
12.0,12,3.73272
24.0,24,3.776514
47.0,47,3.857893
10.0,10,3.875202
8.0,8,3.888672
10.0,10,3.908205
9.0,9,3.924358
37.0,37,3.989967
15.0,15,4.019038
9.0,9,4.034291
13.0,13,4.058081
8.0,8,4.07123
10.0,10,4.087864
9.0,9,4.10153
9.0,9,4.11501
46.0,46,4.904819
9.0,9,4.946693
20.0,20,5.038426
10.0,10,5.087124
46.0,46,5.313059
26.0,26,5.440145
9.0,9,5.479954
10.0,10,5.5256
14.0,14,5.591461
9.0,9,5.632114
9.0,9,5.67625
9.0,9,5.718898
11.0,11,5.771202
13.0,13,5.836772
8.0,8,5.873262
10.0,10,5.919056
28.0,28,6.048809
9.0,9,6.089634
10.0,10,6.138272
12.0,12,6.196818
12.0,12,6.263552
12.0,12,6.325139
13.0,13,6.393431
11.0,11,6.450056
9.0,9,6.490904
10.0,10,6.536288
35.0,35,6.695577
11.0,11,6.742609
12.0,12,6.795988
12.0,12,6.855165
10.0,10,6.902823
35.0,35,7.076052
8.0,8,7.116276
9.0,9,7.166739
