#{"t_start": 1543291066.1750185, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-386.509138,78,1.007631
-752.652615,60,1.343863
-525.879501,88,1.610725
-450.409542,100,1.860823
-446.450785,77,2.081432
-268.247239,126,2.318423
-764.634667,64,2.374195
-548.709827,59,2.564372
-1269.722446,94,2.781802
-456.576775,76,2.999691
-558.03819,74,3.051744
-1102.233941,94,3.297197
-557.577024,66,3.505021
-890.197098,85,3.738959
-686.324779,73,3.918739
-834.080106,88,4.143078
-530.001144,83,4.249511
-973.428112,91,4.484324
-367.290118,81,4.68939
-876.835738,89,4.897747
-711.890073,77,5.08826
-1279.12945,96,5.32537
-259.443692,76,5.372041
-826.21996,67,5.593448
-761.84841,61,5.842103
-867.920969,76,5.90409
-401.650473,50,6.099702
-517.304654,57,6.283867
-1371.818525,102,6.521114
-170.057509,83,6.572353
-506.558151,58,6.767284
-337.950125,51,6.796351
-573.872132,71,7.014263
-779.263234,64,7.214057
-370.626588,109,7.466853
-458.713407,64,7.678635
-1057.36935,88,7.753747
-439.725793,160,8.20155
8.240762,80,8.441322
-842.34882,76,8.666335
-901.976537,70,8.713416
-631.3273,67,8.919561
-1984.057864,131,9.180128
-901.423363,91,9.423225
-470.511336,71,9.636745
-303.395978,55,9.675217
-447.285672,51,9.867265
-522.015654,69,10.087561
-823.130378,77,10.146976
-743.677925,84,10.3524
-573.087128,69,10.545452
-1162.165397,92,10.763241
-1007.504036,94,10.994074
-506.261381,65,11.03476
-1050.595523,109,11.415259
-168.460502,72,11.465264
-155.412689,60,11.669847
-1339.056287,144,11.935363
-507.910941,70,12.119697
-990.570633,86,12.324919
-1538.483653,116,12.604417
-490.571558,63,12.826591
-392.239428,54,12.868286
-140.922248,80,13.087502
-188.246218,80,13.286168
-294.604339,73,13.517255
-378.912561,56,13.555317
-719.281341,64,13.745759
-375.114791,63,13.78378
-452.368911,50,13.959043
-391.669841,60,13.992131
-1288.821658,147,14.413664
-697.587653,75,14.638889
-632.367679,72,14.686025
-442.848768,52,14.874913
-220.616942,67,15.105337
-590.193447,68,15.160396
-366.257868,80,15.40081
-581.306549,62,15.594363
-853.466981,86,15.836799
-504.463517,63,15.905285
-358.549442,88,16.139463
-357.544971,53,16.345036
-830.873222,115,16.591283
-148.577219,89,16.819069
-352.502157,107,17.08003
-410.348699,54,17.115931
-691.690878,74,17.329905
-747.024064,77,17.542568
-810.236864,82,17.737999
-1145.052338,98,17.961317
-808.456173,90,18.030071
-313.437588,72,18.23665
-730.466231,99,18.465075
-566.960406,62,18.654965
-21.957524,87,18.845339
-850.060866,80,18.906524
-435.449823,60,19.120785
-207.861046,80,19.32418
-118.430305,66,19.524589
-116.969262,54,19.552366
-634.3848,64,19.757566
-316.810936,74,19.801594
-793.881607,67,20.003808
-543.994081,84,20.24519
-428.707213,49,20.274009
-129.827546,68,20.480511
-141.252154,62,20.669493
-497.372792,56,20.705503
-209.455174,51,20.899227
-344.522851,50,20.941956
