#{"t_start": 1543455335.9175642, "env_id": "BeamRider-ramNoFrameskip-v4"}
r,l,t
308.0,1192,10.605183
132.0,962,19.102523
308.0,1207,29.589751
88.0,826,37.053213
660.0,2142,54.978833
132.0,938,62.776917
176.0,1811,77.923241
132.0,1223,88.1107
88.0,1330,99.124722
0.0,1044,107.761737
528.0,1170,117.416869
660.0,1997,133.559582
132.0,955,141.37128
660.0,3187,167.331307
0.0,1188,177.041618
264.0,2667,199.090045
0.0,1312,209.770072
176.0,1274,220.075557
660.0,2183,237.480663
352.0,1861,252.333336
900.0,3626,281.721263
88.0,1117,290.769629
44.0,1693,304.547811
44.0,1704,317.887583
0.0,1517,329.759419
0.0,1473,341.382006
572.0,1435,352.927467
440.0,1659,366.022848
220.0,1603,378.803922
220.0,1124,387.730157
660.0,2692,409.438109
756.0,2599,430.220226
396.0,1389,441.158959
660.0,1985,456.525761
0.0,1696,470.011633
44.0,1762,483.878953
660.0,2472,503.136131
176.0,1572,515.447485
44.0,1374,526.035268
572.0,1712,539.786972
308.0,1239,549.486194
616.0,2249,566.973771
0.0,1268,577.015502
396.0,1970,592.480561
660.0,2327,610.976389
88.0,1503,622.447068
616.0,2621,643.015817
660.0,2153,659.832163
660.0,1606,672.42539
484.0,1380,683.198992
708.0,1756,696.923985
44.0,1320,707.296947
756.0,3134,731.876636
0.0,1186,741.071171
708.0,2255,758.731511
756.0,2656,779.580209
660.0,2262,796.854265
