#{"t_start": 1543372978.9674528, "env_id": "CartPole-v1"}
r,l,t
16.0,16,0.785513
16.0,16,0.797442
51.0,51,0.832968
20.0,20,0.846618
15.0,15,0.856203
20.0,20,0.87013
20.0,20,0.884301
13.0,13,0.893413
13.0,13,0.902891
22.0,22,0.916739
15.0,15,0.927639
44.0,44,0.958962
24.0,24,0.976646
18.0,18,0.990769
38.0,38,1.020132
29.0,29,1.039677
42.0,42,1.078062
23.0,23,1.105487
25.0,25,1.150841
12.0,12,1.177559
13.0,13,1.222541
10.0,10,1.247378
11.0,11,1.282676
14.0,14,1.323359
15.0,15,1.335871
23.0,23,1.371146
13.0,13,1.407101
26.0,26,1.450799
13.0,13,1.473286
19.0,19,1.518097
32.0,32,1.564988
15.0,15,1.585925
13.0,13,1.620944
12.0,12,1.633157
30.0,30,1.681135
23.0,23,1.710686
16.0,16,1.735324
14.0,14,1.748491
12.0,12,1.760245
27.0,27,1.792766
24.0,24,1.818678
11.0,11,1.83095
13.0,13,1.844162
23.0,23,1.866331
27.0,27,1.891824
15.0,15,1.90396
20.0,20,1.92325
19.0,19,1.939996
13.0,13,1.951797
11.0,11,2.145239
18.0,18,2.215533
18.0,18,2.269067
12.0,12,2.302661
23.0,23,2.375861
12.0,12,2.416331
13.0,13,2.458631
11.0,11,2.502181
21.0,21,2.567513
11.0,11,2.601311
25.0,25,2.661673
11.0,11,2.695682
11.0,11,2.73883
18.0,18,2.79116
25.0,25,2.863121
9.0,9,2.886697
16.0,16,2.931835
15.0,15,2.973662
26.0,26,3.056817
19.0,19,3.116584
11.0,11,3.160458
21.0,21,3.231487
21.0,21,3.289396
28.0,28,3.363016
18.0,18,3.41992
11.0,11,3.466995
15.0,15,3.52827
43.0,43,3.664107
16.0,16,3.709424
54.0,54,3.871196
10.0,10,3.909181
14.0,14,3.94933
29.0,29,4.038802
10.0,10,4.072805
21.0,21,4.134487
11.0,11,4.162182
14.0,14,4.210803
12.0,12,4.25346
20.0,20,4.324711
15.0,15,4.378898
33.0,33,4.481461
14.0,14,4.527191
9.0,9,4.553719
10.0,10,4.587568
26.0,26,4.662724
12.0,12,4.704596
19.0,19,4.761514
23.0,23,4.846467
10.0,10,4.884001
21.0,21,4.956108
15.0,15,4.995882
25.0,25,5.064559
16.0,16,5.109897
13.0,13,5.156744
14.0,14,5.208529
9.0,9,5.242182
12.0,12,5.277483
36.0,36,5.424925
24.0,24,5.479055
19.0,19,5.544921
21.0,21,5.623429
29.0,29,5.721224
27.0,27,5.811166
34.0,34,5.927696
16.0,16,5.987149
57.0,57,6.165268
38.0,38,6.279012
11.0,11,6.313651
31.0,31,6.42049
15.0,15,6.464043
18.0,18,6.535346
17.0,17,6.586996
21.0,21,6.646637
54.0,54,6.825406
34.0,34,6.923128
21.0,21,6.995632
13.0,13,7.032335
31.0,31,7.115217
59.0,59,7.297718
44.0,44,7.426036
39.0,39,7.547699
45.0,45,7.707936
32.0,32,7.872889
64.0,64,8.235981
30.0,30,8.461981
31.0,31,8.562395
49.0,49,8.725477
57.0,57,8.953415
52.0,52,9.168696
13.0,13,9.213018
38.0,38,9.356311
19.0,19,9.411753
19.0,19,9.545157
35.0,35,9.728786
49.0,49,9.928188
62.0,62,10.219798
50.0,50,10.430564
33.0,33,10.553695
50.0,50,10.760683
91.0,91,11.099226
71.0,71,11.377309
64.0,64,11.595908
119.0,119,12.05504
11.0,11,12.090416
64.0,64,12.289941
63.0,63,12.541724
58.0,58,12.716792
115.0,115,13.171879
79.0,79,13.421317
109.0,109,13.803198
11.0,11,13.852332
186.0,186,14.475916
86.0,86,14.808456
121.0,121,15.412376
114.0,114,16.035073
112.0,112,16.507531
106.0,106,17.075262
120.0,120,17.598896
104.0,104,18.057456
181.0,181,18.980499
166.0,166,19.62032
259.0,259,20.738766
152.0,152,21.368715
49.0,49,21.578949
207.0,207,22.411386
172.0,172,23.061012
129.0,129,23.968973
154.0,154,24.653933
146.0,146,25.399281
98.0,98,25.880679
178.0,178,26.814396
223.0,223,27.842699
147.0,147,28.725272
196.0,196,29.68703
151.0,151,30.37839
169.0,169,31.221113
234.0,234,32.578869
188.0,188,33.481436
197.0,197,34.291704
164.0,164,35.142668
162.0,162,35.99007
204.0,204,36.939112
158.0,158,37.625787
152.0,152,38.342382
246.0,246,39.351779
195.0,195,40.185161
169.0,169,40.821732
213.0,213,41.77798
185.0,185,42.588017
302.0,302,44.207861
122.0,122,44.749265
131.0,131,45.385582
118.0,118,45.821647
131.0,131,46.413242
126.0,126,46.962346
130.0,130,47.732389
111.0,111,48.220196
105.0,105,48.716241
108.0,108,49.137485
107.0,107,49.54965
105.0,105,50.031347
97.0,97,50.502963
100.0,100,50.875475
95.0,95,51.264585
104.0,104,51.899065
97.0,97,52.297121
107.0,107,52.771607
110.0,110,53.255251
114.0,114,53.644186
108.0,108,54.032901
103.0,103,54.414561
95.0,95,54.799806
121.0,121,55.318892
99.0,99,55.739435
99.0,99,56.097284
153.0,153,56.821481
97.0,97,57.14862
96.0,96,57.5552
106.0,106,58.00389
118.0,118,58.473433
114.0,114,59.027426
110.0,110,59.538833
117.0,117,60.101034
110.0,110,60.51571
112.0,112,60.895274
121.0,121,61.358459
108.0,108,61.709921
114.0,114,62.324322
123.0,123,62.890723
104.0,104,63.274163
98.0,98,63.720063
110.0,110,64.135604
96.0,96,64.414121
103.0,103,64.76507
96.0,96,65.168419
111.0,111,65.627846
108.0,108,65.966736
96.0,96,66.376349
121.0,121,66.840349
106.0,106,67.262614
112.0,112,67.736175
119.0,119,68.25615
122.0,122,68.801066
123.0,123,69.300303
118.0,118,69.745527
148.0,148,70.359044
104.0,104,70.759962
123.0,123,71.295147
107.0,107,71.689133
127.0,127,72.208077
150.0,150,72.868637
132.0,132,73.433679
103.0,103,73.888619
139.0,139,74.691284
103.0,103,75.079115
23.0,23,75.17345
104.0,104,75.535225
105.0,105,75.914568
102.0,102,76.232717
107.0,107,76.686036
104.0,104,77.059808
96.0,96,77.356254
97.0,97,77.651801
100.0,100,78.255775
15.0,15,78.313022
97.0,97,78.638916
106.0,106,79.053117
104.0,104,79.419363
106.0,106,79.8139
99.0,99,80.289258
103.0,103,80.700789
105.0,105,81.180726
105.0,105,81.722889
104.0,104,82.222188
