#{"t_start": 1543453200.2109606, "env_id": "Pong-ramNoFrameskip-v4"}
r,l,t
-21.0,761,8.778231
-21.0,758,20.727113
-21.0,758,35.072961
-21.0,761,49.17638
-21.0,759,65.020053
-21.0,758,80.594223
-21.0,759,96.822402
-21.0,761,112.383569
-21.0,759,128.019152
-21.0,758,142.053962
-21.0,760,157.173562
-21.0,761,173.246299
-21.0,805,189.904509
-21.0,762,205.74535
-21.0,760,221.824996
-21.0,763,236.887774
-21.0,762,253.184844
-21.0,760,268.627234
-21.0,761,283.297325
-21.0,758,298.596876
-21.0,762,314.351985
-21.0,764,329.759122
-21.0,758,345.792739
-21.0,760,360.926827
-21.0,762,376.551986
-21.0,761,391.835456
-21.0,758,407.281155
-21.0,758,422.975522
-21.0,824,439.520063
-21.0,761,454.690984
-21.0,761,470.036328
-21.0,763,485.619402
-21.0,761,501.223337
-21.0,763,516.597704
-21.0,760,532.17135
-21.0,761,547.961941
-21.0,763,563.204069
-21.0,761,579.332462
-21.0,763,595.139349
-21.0,757,610.285234
-21.0,758,625.592503
-21.0,761,641.644884
-21.0,761,657.471501
-21.0,764,673.002461
-21.0,762,688.984148
-21.0,762,704.009491
-21.0,757,719.823876
-21.0,759,734.819431
-21.0,760,749.547996
-21.0,760,764.653905
-21.0,763,780.070389
-21.0,819,797.136592
-21.0,763,812.151399
-21.0,760,827.395217
-21.0,761,842.714749
-21.0,759,858.416679
-21.0,758,873.398877
-21.0,759,888.122618
-21.0,762,904.605472
-21.0,760,919.511291
-21.0,757,934.345352
-21.0,763,949.835481
-21.0,761,964.906795
-21.0,763,980.490484
-21.0,761,995.450612
-21.0,759,1009.921744
-21.0,757,1025.879941
-21.0,761,1040.663587
-21.0,760,1056.227101
-21.0,764,1071.2323
-21.0,760,1086.061468
-21.0,818,1102.303586
-21.0,759,1116.233955
-21.0,763,1129.75112
-21.0,763,1142.673838
-21.0,758,1155.72026
-21.0,760,1168.239074
-21.0,763,1180.134184
-21.0,761,1192.223415
-21.0,758,1203.724411
-21.0,763,1215.375978
-21.0,761,1226.994764
-21.0,807,1239.698744
-21.0,824,1252.024894
-21.0,760,1264.018473
-21.0,761,1276.199388
-21.0,760,1287.824618
-21.0,758,1299.081865
-21.0,822,1311.440356
-21.0,809,1323.451081
-21.0,763,1334.499511
-21.0,764,1345.999058
-21.0,811,1358.176337
-21.0,763,1369.64935
-21.0,760,1381.392154
-21.0,761,1392.393953
-21.0,762,1403.703651
-21.0,758,1414.68939
-21.0,761,1426.321413
-21.0,763,1437.557122
-21.0,763,1448.849782
-21.0,762,1460.503449
-21.0,761,1471.812721
-21.0,760,1483.15226
-21.0,764,1494.09707
-21.0,764,1505.458186
-21.0,763,1516.564578
-21.0,763,1528.106035
-21.0,760,1539.147171
-21.0,758,1551.057873
-21.0,760,1561.967032
-21.0,763,1572.895361
-21.0,762,1584.584173
-21.0,761,1595.317534
-21.0,763,1605.805525
-21.0,806,1616.279813
-21.0,823,1627.078475
-21.0,759,1635.934257
-21.0,758,1643.835062
-21.0,757,1651.250594
-21.0,764,1658.080435
-21.0,764,1664.673578
-21.0,762,1670.924481
-21.0,758,1676.671538
-21.0,764,1682.304687
-21.0,757,1687.469549
-21.0,760,1692.339622
-21.0,763,1696.93308
-21.0,759,1701.23493
-21.0,759,1705.470666
