#{"t_start": 1543453200.0642855, "env_id": "Enduro-ramNoFrameskip-v4"}
r,l,t
0.0,3328,51.688756
0.0,3327,109.124875
0.0,3322,163.526316
0.0,3325,218.689254
0.0,3325,273.160272
0.0,3322,328.666074
0.0,3323,381.765215
0.0,3322,435.854599
0.0,3322,491.857351
0.0,3325,547.1084
0.0,3326,602.1863
0.0,3324,655.886543
0.0,3326,710.013784
0.0,3327,763.922556
0.0,3322,818.295066
0.0,3323,871.987
0.0,3325,924.929904
0.0,3323,979.729105
0.0,3328,1033.223996
0.0,3326,1086.904811
0.0,3325,1140.963264
13.0,3323,1192.026027
0.0,3325,1242.546129
27.0,3325,1292.719122
0.0,3327,1342.836632
9.0,3326,1392.599558
1.0,3324,1441.622339
0.0,3328,1490.971813
0.0,3323,1539.567898
0.0,3328,1589.592625
