#{"t_start": 1543453200.2279727, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
0.0,126,1.953609
1.0,176,2.216306
0.0,130,2.494254
0.0,124,2.851137
2.0,211,3.682398
0.0,130,4.294007
3.0,273,9.082693
4.0,263,12.190659
1.0,161,14.138074
1.0,180,16.259244
2.0,203,18.755022
0.0,133,20.533649
1.0,176,23.031085
0.0,134,24.737931
0.0,132,26.774703
1.0,183,29.198802
2.0,224,32.43411
1.0,190,35.35495
0.0,141,37.392361
1.0,200,40.540796
3.0,290,44.405672
1.0,184,47.196439
1.0,173,49.612501
3.0,260,53.407257
1.0,174,55.75745
6.0,409,61.666394
0.0,158,63.921102
0.0,146,66.120305
2.0,239,69.748429
3.0,292,73.708623
0.0,142,75.70914
3.0,242,79.094933
0.0,138,81.220139
0.0,153,83.444769
0.0,139,85.824535
0.0,151,87.938311
2.0,209,90.826651
0.0,130,92.91721
0.0,137,94.866269
3.0,322,99.210625
0.0,174,101.751106
2.0,249,105.279536
0.0,131,107.07085
1.0,170,109.091094
1.0,174,111.759099
0.0,144,113.738092
0.0,171,116.079003
2.0,216,119.365484
2.0,226,122.542993
0.0,150,124.822807
0.0,198,127.608607
4.0,343,132.170429
1.0,242,135.581547
1.0,180,137.94981
0.0,144,140.065317
2.0,279,144.056085
2.0,279,148.249321
0.0,164,150.334185
2.0,276,154.145139
0.0,237,157.389329
2.0,207,160.197165
1.0,244,163.614843
0.0,205,166.641435
0.0,166,168.8251
1.0,196,171.154793
0.0,162,173.228589
3.0,306,177.808906
2.0,216,181.008773
1.0,191,183.760406
0.0,193,186.182238
0.0,148,188.13992
1.0,168,190.226684
0.0,144,192.211491
3.0,320,196.505303
0.0,158,198.935353
1.0,168,201.383551
2.0,230,204.598736
0.0,162,206.831291
2.0,225,210.067021
3.0,289,214.012913
3.0,271,217.43433
2.0,219,220.259345
3.0,278,223.780561
4.0,340,228.346672
1.0,198,230.759731
2.0,234,233.790798
2.0,237,237.105899
1.0,218,240.062392
1.0,195,242.672153
4.0,312,246.854989
3.0,303,251.108955
0.0,155,253.055384
0.0,164,255.592226
0.0,162,257.622825
0.0,146,259.372316
4.0,316,263.830825
0.0,194,266.60357
1.0,176,268.894757
5.0,338,273.09559
0.0,152,275.298987
2.0,211,277.94165
2.0,207,280.78279
0.0,151,282.924401
1.0,214,286.020933
1.0,198,288.645208
0.0,137,290.592882
0.0,176,292.867819
0.0,166,295.363219
0.0,143,297.613337
0.0,178,300.163403
0.0,325,304.596156
1.0,217,307.728638
1.0,189,310.171335
2.0,264,313.761962
1.0,205,316.77349
3.0,237,320.091295
2.0,225,323.052575
5.0,338,327.624496
2.0,218,330.701079
0.0,139,332.5786
3.0,290,336.576548
2.0,199,339.332144
0.0,157,341.309276
2.0,278,345.295485
0.0,156,347.28467
2.0,241,350.622534
2.0,276,354.458365
2.0,277,358.292902
0.0,161,360.594702
3.0,322,364.783702
2.0,188,367.445174
5.0,375,372.526884
0.0,131,374.382886
0.0,149,376.508174
1.0,158,378.657924
1.0,225,381.467791
4.0,345,386.332274
0.0,173,388.502192
0.0,144,390.537195
2.0,200,393.257722
3.0,277,397.267929
0.0,148,399.20685
5.0,334,403.902544
0.0,169,406.13963
0.0,153,408.091809
1.0,285,412.150569
2.0,201,414.969515
9.0,419,420.712452
5.0,373,425.449864
1.0,156,427.433872
5.0,380,432.681091
2.0,188,434.937842
9.0,405,440.414879
0.0,139,442.396416
3.0,216,445.12008
3.0,229,448.254203
8.0,343,452.849732
7.0,446,458.656455
0.0,177,461.214861
0.0,135,463.120929
0.0,137,465.008427
5.0,307,469.150869
0.0,126,470.866472
0.0,152,472.782088
9.0,411,478.168713
4.0,248,481.680976
0.0,125,483.259665
1.0,174,485.528795
0.0,125,487.273291
3.0,229,489.955591
3.0,229,493.561248
7.0,254,497.113683
11.0,267,500.645488
6.0,394,505.695725
0.0,133,507.484598
0.0,156,509.870638
1.0,183,512.639683
11.0,272,516.29467
0.0,125,518.117794
0.0,128,519.887898
4.0,276,523.681528
0.0,165,526.010322
0.0,138,527.881301
11.0,267,531.424926
11.0,267,535.318133
7.0,251,538.900725
6.0,402,544.614686
0.0,203,547.41095
7.0,390,552.783293
0.0,288,557.033867
1.0,169,559.392921
7.0,280,563.268585
0.0,246,566.84639
1.0,242,570.5014
0.0,159,572.391783
4.0,382,577.36377
0.0,227,580.653395
0.0,375,585.870731
9.0,496,592.779453
0.0,357,597.666254
0.0,212,600.334487
11.0,734,610.310975
14.0,663,619.619929
13.0,582,627.368757
0.0,159,629.58198
0.0,133,631.398046
0.0,125,633.494648
5.0,410,638.403047
0.0,172,640.965821
0.0,157,643.372512
1.0,155,645.443809
0.0,135,647.19779
14.0,320,651.304598
10.0,451,657.350482
7.0,248,660.668441
11.0,271,664.743328
0.0,140,666.792923
10.0,452,673.197815
0.0,125,674.985404
1.0,173,677.618844
0.0,125,679.472871
11.0,267,683.07913
0.0,124,684.721527
7.0,246,687.952853
0.0,133,689.696915
0.0,125,691.179358
12.0,318,695.237741
0.0,157,697.331501
8.0,489,703.82182
13.0,566,711.532924
7.0,456,718.063581
10.0,534,725.228376
16.0,683,735.00887
7.0,381,740.172225
11.0,269,743.906532
7.0,403,749.227747
7.0,353,753.776716
6.0,369,758.547499
12.0,493,765.223493
12.0,517,772.451655
13.0,566,779.940565
1.0,182,782.710289
0.0,126,784.50062
4.0,261,787.94691
7.0,416,793.419436
0.0,125,794.956125
1.0,152,797.064431
12.0,281,800.438602
