#{"t_start": 1543466051.1704166, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.208201
-500.0,500,4.207642
-500.0,500,7.855594
-500.0,500,10.679477
-500.0,500,13.630958
-500.0,500,16.494029
-500.0,500,19.40762
-500.0,500,22.382895
-500.0,500,25.422801
-500.0,500,28.425214
-500.0,500,31.208838
-149.0,150,32.074849
-500.0,500,35.101009
-500.0,500,38.019802
-500.0,500,40.856686
-383.0,384,43.099428
-90.0,91,43.630795
-500.0,500,46.441487
-120.0,121,47.100325
-500.0,500,49.976057
-500.0,500,52.83031
-500.0,500,55.7576
-500.0,500,58.540666
-500.0,500,61.567707
-500.0,500,64.433723
-500.0,500,67.383877
-500.0,500,70.270732
-181.0,182,71.338701
-500.0,500,74.156329
-500.0,500,77.026557
-500.0,500,79.936138
-500.0,500,82.935241
-500.0,500,85.907305
-500.0,500,88.713436
-500.0,500,91.632141
-500.0,500,94.601294
-500.0,500,97.461076
-500.0,500,100.582587
-500.0,500,103.512931
-500.0,500,106.434762
-500.0,500,109.33079
-500.0,500,112.202961
-313.0,314,114.03159
-500.0,500,116.923082
-500.0,500,119.756919
-500.0,500,122.699553
-500.0,500,125.577743
-500.0,500,128.671303
-500.0,500,131.584909
-500.0,500,134.412084
-500.0,500,137.228866
-500.0,500,140.066186
-500.0,500,142.962987
-500.0,500,145.757795
-500.0,500,148.659416
-500.0,500,151.538082
-500.0,500,154.4041
-155.0,156,155.355515
-500.0,500,158.280499
-500.0,500,161.224746
-500.0,500,164.15733
-500.0,500,167.10369
-500.0,500,170.038918
-500.0,500,172.886038
-216.0,217,174.073092
-156.0,157,174.980124
-208.0,209,176.160077
-500.0,500,179.006362
-206.0,207,180.196657
-120.0,121,180.873237
-98.0,99,181.457906
-221.0,222,183.069606
-500.0,500,186.00544
-176.0,177,187.104838
-100.0,101,187.680977
-113.0,114,188.31811
-89.0,90,188.803976
-500.0,500,191.556196
-500.0,500,194.356414
-500.0,500,197.222702
-500.0,500,200.084372
-133.0,134,200.818957
-105.0,106,201.406299
-500.0,500,204.219948
-500.0,500,207.070238
-112.0,113,207.719501
-101.0,102,208.251721
-500.0,500,211.070718
-500.0,500,213.874225
-500.0,500,216.747597
-500.0,500,219.782113
-118.0,119,220.443217
-138.0,139,221.198514
-500.0,500,224.065944
-122.0,123,224.761673
-103.0,104,225.435357
-111.0,112,226.058033
-84.0,85,226.518199
-500.0,500,229.389797
-84.0,85,229.872607
-90.0,91,230.376829
-99.0,100,230.974635
-127.0,128,231.719305
-86.0,87,232.191648
-87.0,88,232.66796
-127.0,128,233.429886
-96.0,97,234.003801
-86.0,87,234.497663
-138.0,139,235.280973
-94.0,95,235.798531
-98.0,99,236.365139
-114.0,115,237.045533
-68.0,69,237.463885
-91.0,92,237.996095
-500.0,500,240.893555
-500.0,500,243.774346
-169.0,170,244.72928
-121.0,122,245.437931
-102.0,103,246.018112
-86.0,87,246.511646
-101.0,102,247.100152
-73.0,74,247.520534
-81.0,82,247.975136
-500.0,500,250.756587
-119.0,120,251.45467
-149.0,150,252.306515
-76.0,77,252.734935
-103.0,104,253.303029
-386.0,387,255.483451
-140.0,141,256.315587
-95.0,96,256.848107
-91.0,92,257.361327
-500.0,500,260.207498
-500.0,500,263.157577
-86.0,87,263.677629
-100.0,101,264.26319
-119.0,120,264.954794
-92.0,93,265.460774
-170.0,171,266.450571
-83.0,84,266.900169
-77.0,78,267.364992
-75.0,76,267.81673
-107.0,108,268.416446
-500.0,500,271.343283
-127.0,128,272.033598
-95.0,96,272.554242
-134.0,135,273.299324
-173.0,174,274.28401
-62.0,63,274.646784
-102.0,103,275.294684
-69.0,70,275.731793
-73.0,74,276.142174
-87.0,88,276.61812
-500.0,500,279.493501
-92.0,93,280.031318
-80.0,81,280.476845
-93.0,94,281.013213
-94.0,95,281.558322
-71.0,72,281.967107
-125.0,126,282.736786
-500.0,500,285.797141
-185.0,186,286.869713
-79.0,80,287.347461
-500.0,500,290.152005
-131.0,132,290.896496
-500.0,500,293.783553
-96.0,97,294.499043
-147.0,148,295.346973
-102.0,103,295.966468
-500.0,500,298.994883
-500.0,500,301.786208
-500.0,500,304.531729
-500.0,500,307.39504
-205.0,206,308.554018
-500.0,500,311.428751
-216.0,217,312.571737
-111.0,112,313.172862
-96.0,97,313.698914
-102.0,103,314.324226
-500.0,500,317.126755
-136.0,137,317.963269
-131.0,132,318.796207
-500.0,500,321.886249
-235.0,236,323.275003
-500.0,500,326.00989
-500.0,500,328.886998
-500.0,500,331.683435
-500.0,500,334.687547
-500.0,500,337.573323
-500.0,500,340.548664
-122.0,123,341.267934
-500.0,500,344.302464
-500.0,500,347.285253
-500.0,500,350.3618
-500.0,500,353.306366
-500.0,500,356.177152
-500.0,500,358.989867
-129.0,130,359.711032
-136.0,137,360.455407
-73.0,74,360.921298
-161.0,162,361.840672
-500.0,500,364.711647
-500.0,500,367.777436
-83.0,84,368.271567
-228.0,229,369.625517
-107.0,108,370.293999
-500.0,500,373.255946
-164.0,165,374.249949
-118.0,119,374.955826
-102.0,103,375.563395
-86.0,87,376.06813
-500.0,500,379.115173
-119.0,120,379.774639
-102.0,103,380.347864
-500.0,500,383.225153
-93.0,94,383.777263
-92.0,93,384.292212
-101.0,102,384.908243
-94.0,95,385.446723
-279.0,280,387.027827
-83.0,84,387.485578
-61.0,62,387.859089
-92.0,93,388.437714
-500.0,500,391.287664
-99.0,100,391.852545
-72.0,73,392.24553
-93.0,94,392.779871
-115.0,116,393.435313
-93.0,94,393.988356
-96.0,97,394.517941
-91.0,92,395.005282
-109.0,110,395.626763
-74.0,75,396.056
-237.0,238,397.459918
-102.0,103,398.025887
-63.0,64,398.415783
-78.0,79,398.880802
-81.0,82,399.367931
-115.0,116,400.058321
-329.0,330,402.026798
-105.0,106,402.627006
-98.0,99,403.17432
-121.0,122,403.857399
-95.0,96,404.393981
-90.0,91,404.89358
-75.0,76,405.354784
-83.0,84,405.835175
-159.0,160,406.729798
-112.0,113,407.38393
-70.0,71,407.783103
-500.0,500,410.636076
-111.0,112,411.337556
-93.0,94,411.943733
-178.0,179,412.991432
-106.0,107,413.619283
-129.0,130,414.401626
-71.0,72,414.796926
-80.0,81,415.271071
-107.0,108,415.892221
-71.0,72,416.294228
-73.0,74,416.693342
-120.0,121,417.389872
-99.0,100,417.992935
-79.0,80,418.455316
-93.0,94,418.9979
-102.0,103,419.523445
-76.0,77,419.953233
-63.0,64,420.329585
-63.0,64,420.712674
-500.0,500,423.543317
-72.0,73,423.959989
-108.0,109,424.579413
-91.0,92,425.095427
-91.0,92,425.617845
-74.0,75,426.019568
-89.0,90,426.51379
-106.0,107,427.131122
-76.0,77,427.563781
-102.0,103,428.171811
-73.0,74,428.570481
-76.0,77,429.009917
-86.0,87,429.503443
-102.0,103,430.091894
-92.0,93,430.630014
-83.0,84,431.117597
-156.0,157,432.00244
-90.0,91,432.492287
-102.0,103,433.045206
-85.0,86,433.482556
-96.0,97,433.960337
-93.0,94,434.450004
-137.0,138,435.188073
-78.0,79,435.609528
-117.0,118,436.246203
-83.0,84,436.682089
-84.0,85,437.144338
-80.0,81,437.603242
-108.0,109,438.2836
-152.0,153,439.15122
-103.0,104,439.729319
-76.0,77,440.13689
-77.0,78,440.599009
-82.0,83,441.027898
-75.0,76,441.480332
-76.0,77,441.879549
-92.0,93,442.370589
-75.0,76,442.820193
-73.0,74,443.215656
-76.0,77,443.651562
-74.0,75,444.092217
-74.0,75,444.5011
-96.0,97,445.044511
-119.0,120,445.839498
-81.0,82,446.326999
-84.0,85,446.857449
-69.0,70,447.275282
-79.0,80,447.795146
-88.0,89,448.327438
-88.0,89,448.899734
-100.0,101,449.532574
-95.0,96,450.119529
-94.0,95,450.661639
-92.0,93,451.17021
-102.0,103,451.755878
-83.0,84,452.216602
-77.0,78,452.663344
-108.0,109,453.297278
-80.0,81,453.744134
-65.0,66,454.119475
-112.0,113,454.744952
-70.0,71,455.161974
-63.0,64,455.535966
-63.0,64,455.900016
-138.0,139,456.713536
-81.0,82,457.163941
-83.0,84,457.634051
-96.0,97,458.162265
