#{"t_start": 1543453200.061613, "env_id": "BeamRider-ramNoFrameskip-v4"}
r,l,t
484.0,1591,23.484207
484.0,1526,53.229128
44.0,1186,76.852335
220.0,1547,107.832944
756.0,2554,157.915509
660.0,2132,200.1256
0.0,1607,233.439208
660.0,2602,285.583585
440.0,1528,317.717697
352.0,1334,344.543019
352.0,876,363.332286
88.0,1338,391.62771
572.0,2342,440.969791
756.0,3568,515.163249
0.0,1279,541.85404
0.0,1766,577.924757
0.0,1291,604.484618
0.0,1964,646.89896
88.0,1218,672.46661
572.0,14500,980.668357
220.0,2085,1024.426105
0.0,1589,1058.424488
0.0,1766,1094.913326
660.0,2116,1138.659244
660.0,34648,1700.752819
572.0,1673,1710.980738
528.0,1681,1720.66942
308.0,1178,1727.226664
