#{"t_start": 1543455335.9207876, "env_id": "Enduro-ramNoFrameskip-v4"}
r,l,t
0.0,3322,30.270104
0.0,3327,60.608431
0.0,3326,90.73133
0.0,3323,120.515319
0.0,3324,149.177685
0.0,3327,177.559008
0.0,3324,205.660314
0.0,3325,233.557698
5.0,3321,261.326294
0.0,3325,289.227185
0.0,3323,316.856707
0.0,3323,344.55087
0.0,3323,372.691866
0.0,3324,400.285927
0.0,3325,428.152483
0.0,3327,455.368706
0.0,3325,482.726183
0.0,3325,509.923862
0.0,3322,536.954399
0.0,3327,563.867458
0.0,3327,590.904218
0.0,3325,617.581687
0.0,3325,644.344746
0.0,3325,671.518524
0.0,3322,698.375732
0.0,3325,725.838251
0.0,3328,752.834893
0.0,3325,779.783551
1.0,3327,805.171204
1.0,3327,822.042076
