#{"t_start": 1543787069.1402507, "env_id": "BipedalWalker-v2"}
r,l,t
-101.024891,55,2.819507
-127.843476,85,3.5071
-116.918695,1600,9.317697
-107.785807,46,9.358498
-102.849036,104,9.687218
-99.478693,90,10.012461
-123.065132,71,10.355225
-127.226925,1600,16.177911
-164.999836,1600,22.026174
-105.291097,1600,27.836386
-102.113997,69,28.171316
-100.639365,71,28.232826
-100.23839,82,28.575136
-100.987314,91,28.937196
-101.384857,1600,35.014294
-118.221406,1600,40.828743
-141.23724,1600,46.597582
-121.723761,68,46.936963
-101.137981,63,46.994102
-119.632296,1600,52.8993
-169.235727,1600,58.548345
-159.921737,1600,64.111333
-93.447352,1600,69.761988
-120.187832,74,70.115985
-89.225665,1600,75.458667
-165.486123,1600,80.939045
-155.707662,1600,86.654484
-110.602603,1600,93.007749
-111.789197,84,93.379484
-108.129141,150,94.115181
-133.862075,1600,100.030114
-122.117026,43,100.072986
-121.834887,44,100.111452
-122.367331,43,100.429806
-118.150147,98,100.759979
-119.681144,45,100.794695
-109.413513,54,101.102973
-118.533742,81,101.420482
-134.661645,1600,107.067258
-119.164069,52,107.116809
-112.515792,40,107.430193
-100.588964,62,107.479661
-109.997334,54,107.827861
-102.585795,61,107.879462
-99.549255,75,108.220461
-100.605383,56,108.534905
-102.023706,74,108.592346
-101.15591,62,108.910417
-108.650377,49,108.952942
-106.449939,110,109.603109
-103.422856,102,109.947903
-100.937418,57,109.990338
-101.019594,63,110.285275
-108.897485,67,110.337368
-105.87179,71,110.646368
-101.411211,65,110.977466
-118.188951,47,111.013075
-108.359767,47,111.340248
-121.709796,43,111.377177
-108.733871,89,111.696694
-102.797242,55,111.991764
-122.224315,47,112.026794
-102.161797,65,112.320213
-122.840085,41,112.351925
-119.702632,48,112.644063
-128.069705,44,112.678823
-126.117392,45,112.980947
-157.248065,1600,118.484398
-133.172962,1600,124.109219
-137.277094,231,124.802105
-119.242061,71,125.127986
-107.105126,105,125.46038
-102.290049,98,125.790646
-105.463902,58,125.836833
-120.287255,71,126.141772
-88.879424,1600,132.13023
-110.224237,1600,138.005234
-122.514132,112,138.381424
-108.633971,104,138.746706
-116.551324,52,139.04643
-116.947738,53,139.091808
-108.928895,158,139.747133
-108.031858,157,140.14302
-109.832393,174,140.82286
-112.506322,34,140.856878
-109.615388,86,141.191932
-109.471006,107,141.541951
-89.575675,1600,147.290305
-101.950625,68,147.669997
-120.424893,113,148.061701
-103.411538,100,148.439646
-119.984643,105,148.8242
-100.934041,98,149.191794
-103.527821,113,149.568361
-121.13923,88,149.904891
-106.222059,153,150.562287
-113.800052,68,150.617143
-106.88739,96,150.954467
-113.252235,172,151.710002
-103.483804,122,152.166181
-123.954117,65,152.469377
-147.1096,1600,157.994187
-128.906231,119,158.388538
-132.104792,144,158.788214
-124.031491,117,159.453672
-128.58683,129,159.814491
-116.766824,71,160.13396
-119.772106,75,160.197852
-152.44367,1600,165.651676
-105.009962,91,165.990871
-118.955058,69,166.338051
-112.736572,195,167.012926
-107.892583,95,167.361396
-148.645749,1600,172.872238
-154.766019,1600,178.523738
-137.050895,122,178.881254
-136.738233,137,179.241496
-166.515699,1600,184.826825
-156.375609,1600,190.387501
-102.655531,70,190.708923
-136.193057,124,191.066284
-160.275659,1600,196.714508
-113.080224,120,197.376122
-115.245036,137,197.750041
-113.607631,114,198.129415
-125.147733,111,198.525747
-133.334063,168,199.184573
-127.069592,1600,205.006724
-136.012547,1600,210.74692
-126.692377,99,211.086949
-125.558117,114,211.480429
-144.762488,1600,216.980007
-133.731594,1600,222.551507
-118.976346,56,222.882317
-133.629786,101,223.225521
-121.178418,55,223.269282
-124.057659,89,223.618877
-120.651404,54,223.964587
-109.967985,1600,229.80471
-148.411337,1600,235.310198
-121.633513,78,235.369462
-118.533531,1600,241.295631
-143.174643,1600,246.701512
-175.589953,1600,252.195071
-159.92464,1600,257.762803
-121.177663,73,258.095777
-142.019744,1600,263.77076
-166.575388,1600,269.431913
-176.25565,1600,274.947774
-179.376875,1600,280.43631
-178.962172,1600,285.98546
-178.91338,1600,291.728452
-134.886843,1600,297.687487
-150.331794,1600,303.578293
-127.43272,47,303.917162
-166.290646,1600,309.595131
-138.526708,1600,315.034264
-105.447717,51,315.077705
-107.214013,53,315.374661
-107.769058,58,315.420723
-109.304081,57,315.718917
-107.306002,56,315.7637
-108.563844,58,316.086751
-108.54181,59,316.13644
-107.630216,57,316.463742
-109.207758,59,316.775512
-106.821208,54,316.819871
-108.609799,50,317.115649
-108.104368,51,317.155295
-104.114652,48,317.444222
-108.62978,55,317.487039
-104.549881,50,317.774099
-108.81724,54,317.81544
-105.698166,50,318.112702
-111.685634,56,318.160044
-109.079022,58,318.46162
-108.388808,59,318.774919
-105.981784,54,318.81994
-106.851969,50,319.176529
-112.09542,57,319.222049
-108.489735,54,319.523812
-106.013142,52,319.565408
-107.92171,50,319.891353
-110.749569,54,319.93932
-107.767788,52,320.246269
-106.213645,54,320.296115
-106.440709,55,320.620157
-109.906811,62,320.673033
-109.125379,61,321.010792
-106.767748,53,321.452314
-105.074965,51,321.50247
-106.413985,51,321.864894
-108.088051,59,321.924116
-106.738693,54,322.246591
-104.728328,49,322.286458
-105.994261,48,322.583729
-105.341136,50,322.625148
-104.810092,52,322.919016
-106.234796,55,322.961809
-107.164921,50,323.374334
-107.874728,53,323.424617
-106.914797,49,323.745368
-106.756516,54,323.785477
-113.003632,69,324.085267
-112.025469,56,324.445489
-108.016865,51,324.491201
-111.896258,56,324.80385
-105.457807,51,324.845888
-106.653441,54,325.155271
-108.048883,56,325.200657
-108.354398,52,325.583214
-109.155596,57,325.632927
-106.65494,55,325.973164
-108.462055,62,326.345593
-108.596105,59,326.399698
-115.323566,85,326.796075
-107.878183,59,327.141941
-107.713227,57,327.185833
-109.135117,61,327.502504
-109.489573,58,327.552017
-109.454568,59,327.884004
-107.672716,55,327.92666
-107.648156,66,328.262183
-174.419961,1600,333.887285
-176.137072,1600,339.31647
-175.642875,1600,344.966118
-106.707965,106,345.310617
-173.227567,1600,350.748274
-106.748687,65,351.060604
-109.748011,53,351.10898
-108.405308,57,351.417114
-122.362853,119,351.792167
-113.459283,70,352.184209
-110.444033,63,352.246407
-111.187331,56,352.609324
-111.958132,69,352.959385
-108.670664,62,353.013013
-104.264421,1600,358.758593
-110.545891,68,359.071788
-114.079195,61,359.40649
-109.475643,55,359.452241
-106.039786,63,359.771314
-107.42548,66,359.821888
-106.263399,64,360.159797
-106.116955,63,360.503697
-105.613832,64,360.552062
-105.268819,64,360.872271
-108.894157,55,361.175559
-114.016447,93,361.242859
-114.017534,71,361.564034
-110.354012,80,361.890683
-101.230862,1600,367.399447
-134.70034,141,367.780039
-127.22446,98,368.127363
-115.983878,44,368.442232
-138.604688,164,368.868522
-107.689005,57,369.232027
-158.620353,842,371.933474
-127.308798,70,372.231694
-127.691825,82,372.556543
-126.471285,1600,378.065342
-107.48181,99,378.418197
-108.933798,71,378.736047
-108.826051,112,379.129184
-141.87207,568,380.881815
-105.776212,93,381.233313
-110.029545,67,381.580372
-105.907973,80,381.920888
-128.646692,494,383.634902
-136.689836,530,385.388619
-125.946408,1600,390.908537
-228.978165,1297,395.770386
-204.824896,1204,400.029806
-125.486639,1600,405.41923
-108.919642,107,405.760386
-106.477355,56,406.071312
-121.029198,69,406.131271
-120.818674,69,406.457349
-126.025792,110,406.851272
-107.586834,91,407.195252
-110.323917,97,407.533923
-114.200495,78,407.853483
-108.134234,67,408.194765
-111.553626,58,408.243721
-111.377048,58,408.568599
-107.853399,53,408.610592
-108.501474,55,408.929157
-115.688778,1600,414.497889
-130.344685,1600,419.9607
-103.579428,110,420.336618
-103.513688,111,420.734495
-102.934046,89,421.091938
-102.905384,97,421.467636
-101.355184,95,421.813836
-160.561603,1080,425.646734
-103.123494,86,425.713737
-105.476586,87,426.054554
-106.776501,76,426.39492
-102.350099,98,426.719259
-113.335674,100,427.078124
-112.452926,111,427.435236
-102.568957,116,427.777604
-102.347655,95,428.11557
-124.810289,98,428.6224
-103.625907,123,429.241188
-131.578826,87,429.307486
-102.609963,96,429.670667
-102.994917,92,430.076765
-100.800788,162,430.837528
-100.967215,93,431.17703
-99.970427,150,431.570936
-101.513169,214,432.301814
-102.170269,91,432.654408
-103.942324,109,433.000103
-103.752799,84,433.313421
-121.599794,353,434.709229
-102.708873,161,435.1177
-96.987775,1600,440.778769
-123.682549,87,441.113956
