#{"t_start": 1543291066.178082, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-758.84703,56,1.11866
-132.607103,78,1.42691
-772.192112,58,1.469234
-182.095997,59,1.708886
-365.792911,53,1.935856
-557.830798,70,1.990504
-674.771553,68,2.177088
-816.799642,74,2.377146
-593.464753,78,2.428603
-901.666974,95,2.66624
-725.612106,58,2.881759
-473.98788,58,3.096154
-559.529858,60,3.147692
-466.89895,57,3.365257
-517.622821,59,3.464145
-1355.527474,114,3.732684
-569.567342,66,3.940017
-761.880505,77,4.19938
-373.798638,51,4.236993
-625.171193,67,4.467432
-430.646242,74,4.700054
-1047.091098,83,4.930318
-611.077086,62,4.973066
-487.180855,68,5.185118
-474.669282,58,5.391919
-139.68969,57,5.434376
-486.160889,75,5.750303
-472.186926,61,5.799952
-360.730803,54,6.014713
-481.195436,59,6.235464
-464.72115,66,6.286841
-731.028625,63,6.513532
-893.583266,86,6.743659
-803.315578,83,7.002262
-708.023705,56,7.05362
-394.449049,61,7.264013
-678.947439,77,7.333063
-483.668924,55,7.548983
-955.454583,89,7.810889
-1986.976563,135,8.110644
-799.830537,78,8.333726
-773.033656,81,8.660082
-716.41454,80,8.889854
-824.173319,83,8.958202
-1286.865608,106,9.429839
-694.310398,57,9.486606
-889.966889,77,9.71694
-329.452514,62,9.909091
-844.103519,79,9.982376
-882.54384,78,10.201006
-1211.048979,93,10.407162
-752.032579,77,10.608327
-394.90771,63,10.65473
-812.664956,68,10.855758
-911.933465,81,11.067464
-187.28169,124,11.322483
-881.917081,70,11.535407
-746.550647,62,11.582922
-524.596345,68,11.773081
-1317.750054,101,11.989307
-743.913882,57,12.175157
-1050.215387,88,12.388057
-846.890852,68,12.433982
-510.127017,62,12.61429
-897.234599,74,12.823101
-823.028056,72,12.87471
-619.375443,72,13.089779
-778.402217,61,13.287829
-620.863809,96,13.516892
-572.109649,69,13.561721
-483.685541,56,13.752368
-1399.837889,102,14.015752
-787.3623,83,14.213671
-213.756695,60,14.262081
-609.787404,73,14.459846
-560.269477,72,14.682995
-1345.663222,101,14.905767
-90.685419,50,14.93322
-565.048799,70,15.140043
-828.588185,75,15.340764
-306.631413,63,15.375412
-554.710046,113,15.725652
-157.774078,61,15.758134
-1842.928829,125,15.997096
-524.789699,57,16.159425
-390.929064,56,16.32854
-336.183118,72,16.370253
-448.459279,57,16.543828
-864.524902,68,16.595995
-1009.838516,88,16.825458
-541.289459,57,17.011981
-149.103158,76,17.194483
-485.679647,75,17.242857
-554.198469,64,17.415907
-1835.561572,130,17.639055
-818.56488,66,17.830588
-883.918208,84,18.032139
-380.652006,64,18.212795
-314.807234,109,18.441383
-441.345491,114,18.700751
-632.667518,74,18.74783
-832.951573,79,18.938288
-209.901536,53,19.138765
-343.527443,78,19.312515
-751.437823,81,19.361621
-960.165463,78,19.551811
-168.200778,67,19.75034
-741.799855,73,19.947765
-226.936477,81,19.99525
-344.265295,53,20.184048
-610.277657,67,20.37566
-592.657963,65,20.415957
-491.748913,74,20.597082
-223.552913,89,20.805239
-462.309368,51,20.837947
-710.413075,71,21.060788
-399.731037,345,21.977176
-569.185102,67,22.018482
-486.43916,70,22.207747
-774.550968,59,22.505021
-523.265648,63,22.552574
-987.137102,87,22.766615
-577.009328,68,22.960212
-93.928381,52,22.997521
-727.202319,55,23.201123
-199.474367,67,23.244813
-432.06019,68,23.432524
-273.523898,68,23.634765
-459.669453,77,23.937023
-330.27506,50,23.968672
-484.876689,58,24.148199
-92.632975,88,24.369254
-372.103948,90,24.422195
-340.293685,75,24.691302
-408.184903,53,24.876988
-1025.863524,83,25.094918
-478.840944,62,25.13374
-485.772574,93,25.374512
-1608.974942,121,25.626736
-633.600913,96,25.845312
-130.482754,52,26.045266
-381.04496,52,26.158099
-560.03268,64,26.372944
-557.654875,78,26.577498
-755.82565,83,26.782482
-2180.997563,146,27.075975
-482.968353,83,27.303851
-124.754909,86,27.522509
-742.653633,76,27.590306
-1076.855498,87,27.842186
-837.254457,80,28.089234
-478.469652,54,28.35031
-830.490577,80,28.420855
-677.345437,78,28.684637
-509.252042,57,28.896564
-660.249493,66,28.95602
-616.326655,65,29.180896
-749.341084,65,29.411175
-490.367714,96,29.670199
-783.091164,101,29.930574
-570.839729,93,30.186625
-137.512197,55,30.222276
-603.700998,60,30.439901
-614.949598,119,30.694874
-998.984348,95,30.937967
-300.979785,91,31.226762
-1236.830887,93,31.506393
-548.138411,72,31.727395
-774.632605,65,31.791651
-220.062389,53,31.998746
