#{"t_start": 1543376067.5460124, "env_id": "CartPole-v1"}
r,l,t
16.0,16,0.41544
45.0,45,0.432399
16.0,16,0.43846
19.0,19,0.445585
20.0,20,0.45306
15.0,15,0.458682
16.0,16,0.464641
20.0,20,0.472118
23.0,23,0.480674
17.0,17,0.487049
34.0,34,0.499693
42.0,42,0.515216
12.0,12,0.519721
21.0,21,0.52752
67.0,67,0.552277
22.0,22,0.560504
21.0,21,0.568276
20.0,20,0.576696
27.0,27,0.587353
48.0,48,0.605921
30.0,30,0.61752
64.0,64,0.642246
49.0,49,0.661173
50.0,50,0.680515
52.0,52,0.700531
34.0,34,0.713609
76.0,76,0.7428
46.0,46,0.760518
41.0,41,0.77631
27.0,27,0.786773
45.0,45,0.938718
39.0,39,0.990758
19.0,19,1.015354
15.0,15,1.034763
15.0,15,1.054347
13.0,13,1.071321
17.0,17,1.093347
9.0,9,1.105056
13.0,13,1.12199
13.0,13,1.139036
13.0,13,1.156068
15.0,15,1.175445
11.0,11,1.189721
13.0,13,1.206647
13.0,13,1.22343
26.0,26,1.257327
11.0,11,1.271593
13.0,13,1.288592
10.0,10,1.301492
9.0,9,1.31329
13.0,13,1.330137
18.0,18,1.35353
25.0,25,1.385949
8.0,8,1.396559
10.0,10,1.409575
13.0,13,1.426387
10.0,10,1.439331
10.0,10,1.452276
8.0,8,1.462636
11.0,11,1.476896
10.0,10,1.489816
18.0,18,1.513156
16.0,16,1.533864
11.0,11,1.548281
11.0,11,1.562473
12.0,12,1.578191
39.0,39,1.628852
12.0,12,1.644622
10.0,10,1.657708
11.0,11,1.671997
22.0,22,1.700811
10.0,10,1.713917
10.0,10,1.726959
25.0,25,1.759316
14.0,14,1.777532
14.0,14,1.795722
11.0,11,1.810099
9.0,9,1.821855
10.0,10,1.834807
13.0,13,1.851943
17.0,17,1.874021
9.0,9,1.885758
14.0,14,1.903788
8.0,8,1.914298
11.0,11,1.928689
14.0,14,1.946899
14.0,14,1.965197
10.0,10,1.978562
10.0,10,1.991776
15.0,15,2.011424
9.0,9,2.023145
17.0,17,2.045138
14.0,14,2.063473
13.0,13,2.080414
9.0,9,2.091997
29.0,29,2.129849
17.0,17,2.151701
16.0,16,2.172306
10.0,10,2.185339
11.0,11,2.199528
9.0,9,2.211142
8.0,8,2.221655
15.0,15,2.240942
10.0,10,2.25396
26.0,26,2.287503
37.0,37,2.335111
28.0,28,2.371461
38.0,38,2.420789
11.0,11,2.43504
20.0,20,2.46127
10.0,10,2.474267
19.0,19,2.498847
27.0,27,2.533938
10.0,10,2.546882
15.0,15,2.56625
23.0,23,2.596032
21.0,21,2.62321
12.0,12,2.638817
27.0,27,2.673675
10.0,10,2.686684
43.0,43,2.742378
14.0,14,2.760483
10.0,10,2.773513
53.0,53,2.842112
77.0,77,2.942167
55.0,55,3.01305
30.0,30,3.051927
156.0,156,3.253597
188.0,188,3.496284
42.0,42,3.55044
241.0,241,3.860653
178.0,178,4.090039
279.0,279,4.451179
195.0,195,4.703378
255.0,255,5.03259
214.0,214,5.309542
242.0,242,5.624634
302.0,302,6.014012
215.0,215,6.295196
217.0,217,6.578314
279.0,279,6.94266
235.0,235,7.249289
254.0,254,7.580287
260.0,260,7.919385
305.0,305,8.31713
183.0,183,8.555285
215.0,215,8.838986
206.0,206,9.107556
137.0,137,9.2855
134.0,134,9.45978
144.0,144,9.64728
160.0,160,9.85648
137.0,137,10.034813
127.0,127,10.199429
132.0,132,10.371721
134.0,134,10.547015
150.0,150,10.743024
126.0,126,10.909966
133.0,133,11.083879
134.0,134,11.25884
134.0,134,11.433259
135.0,135,11.609231
141.0,141,11.792756
151.0,151,11.990066
124.0,124,12.151048
146.0,146,12.341574
156.0,156,12.545635
118.0,118,12.699976
126.0,126,12.864312
148.0,148,13.057454
116.0,116,13.209208
144.0,144,13.397976
121.0,121,13.555957
119.0,119,13.711197
133.0,133,13.885213
118.0,118,14.039362
111.0,111,14.184409
131.0,131,14.355418
125.0,125,14.51875
155.0,155,14.720721
108.0,108,14.861655
118.0,118,15.015727
122.0,122,15.174538
208.0,208,15.444306
126.0,126,15.608022
124.0,124,15.76944
147.0,147,15.960408
161.0,161,16.169346
161.0,161,16.378772
151.0,151,16.57476
171.0,171,16.79741
123.0,123,16.957711
124.0,124,17.119146
134.0,134,17.293432
140.0,140,17.475695
138.0,138,17.655645
151.0,151,17.852232
140.0,140,18.034777
137.0,137,18.21553
117.0,117,18.367351
157.0,157,18.571562
133.0,133,18.744269
194.0,194,18.996831
132.0,132,19.168605
142.0,142,19.353405
156.0,156,19.555727
36.0,36,19.602521
124.0,124,19.76358
135.0,135,19.938632
132.0,132,20.11046
129.0,129,20.280327
124.0,124,20.441876
176.0,176,20.671047
151.0,151,20.86694
203.0,203,21.131584
144.0,144,21.319644
264.0,264,21.665183
155.0,155,21.8676
200.0,200,22.128375
177.0,177,22.359165
199.0,199,22.619804
169.0,169,22.840022
149.0,149,23.034641
138.0,138,23.214435
150.0,150,23.410079
155.0,155,23.612168
148.0,148,23.804933
205.0,205,24.07148
129.0,129,24.239367
109.0,109,24.382008
111.0,111,24.526682
112.0,112,24.673324
196.0,196,24.929375
187.0,187,25.173428
106.0,106,25.3121
237.0,237,25.622224
178.0,178,25.855051
108.0,108,25.995936
112.0,112,26.141905
