#{"t_start": 1543280768.7735386, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-356.650342,91,1.291115
-130.777132,93,1.77732
-748.85742,62,2.149164
-495.337307,73,2.427526
-297.9736,90,2.747489
-472.586638,60,2.803833
-815.61751,65,3.114827
-937.950698,89,3.465331
0.480969,69,3.532325
-445.913364,54,3.867484
-765.817694,80,4.136903
-785.305769,80,4.44556
-567.445418,67,4.504042
-860.304241,87,4.877599
-147.410677,60,5.158217
-451.110997,70,5.203635
-140.873881,83,5.446597
-546.636613,68,5.746935
-767.334424,81,6.04119
-456.207222,68,6.118482
-486.112431,53,6.373827
-411.672079,50,6.407944
-227.958612,58,6.653909
-553.233715,62,6.957151
-541.193965,58,7.011272
-475.960342,64,7.271338
-351.846693,55,7.323858
-777.769569,84,7.641281
-500.94237,63,7.90365
-798.88207,86,8.119103
-515.292149,64,8.16552
-634.594446,71,8.407238
-478.932523,62,8.634423
-506.953245,64,8.682185
-432.157679,59,8.902631
-421.369898,51,8.939
-451.564254,61,9.154216
-149.570136,88,9.386335
-390.012213,54,9.426693
-942.568817,84,9.706587
-440.984867,62,9.931295
-540.526455,68,10.150484
-441.350185,56,10.186866
-425.156783,60,10.37463
-636.398711,76,10.578233
-1234.599603,98,10.800745
-419.440076,54,10.834623
-1045.053763,88,11.057396
-530.385509,68,11.256064
-398.616579,61,11.301441
-300.763961,51,11.514634
-326.944901,65,11.551362
-184.748845,76,11.743584
-327.048937,48,11.927233
-144.966524,59,11.972538
-745.581235,82,12.190228
-438.513314,59,12.380822
-103.050208,53,12.405794
-787.435888,80,12.620447
-116.03348,69,12.811992
-516.410185,74,12.852824
-221.880186,84,13.018951
-378.028036,77,13.18005
-276.889641,88,13.426694
-136.294373,75,13.66468
-475.831334,83,13.736177
-735.887889,80,14.021559
2.04468,91,14.283953
-148.149255,90,14.508912
-155.961337,87,14.734475
-335.798615,49,14.76798
-830.486564,79,15.000629
-151.513224,60,15.215506
-344.957517,54,15.253713
-160.665225,54,15.431334
-111.515387,59,15.464464
-142.571672,52,15.643858
-723.315302,77,15.867771
-142.684576,52,15.895569
-211.707137,51,16.104508
-22.496203,70,16.146933
-199.000774,74,16.36133
-130.466438,84,16.570276
-158.994182,67,16.774264
-159.446494,61,16.819083
-160.979861,78,17.036448
-265.66445,83,17.282682
-143.820284,67,17.532334
-124.397009,63,17.569609
-152.605398,55,17.769505
-192.117606,90,17.981141
-11.59072,62,18.011197
-448.15457,75,18.2101
-229.360777,96,18.421195
-90.707831,57,18.585801
-38.984081,94,18.8082
-109.933029,59,18.849554
-121.919732,91,19.08101
-715.710297,82,19.279194
-159.578387,65,19.457798
-294.900382,87,19.50277
-301.55938,66,19.685551
-184.580218,54,19.859892
-154.725465,80,19.898186
-147.325707,83,20.077854
-144.22058,53,20.246606
-114.154624,66,20.277336
-119.222559,52,20.463496
-196.590508,52,20.492715
-137.943288,57,20.675794
-146.667882,76,20.88429
