#{"t_start": 1543466051.168715, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,2.591045
-200.0,200,2.987603
-200.0,200,3.388856
-200.0,200,3.77883
-200.0,200,4.181551
-200.0,200,5.949113
-200.0,200,7.058704
-200.0,200,8.342785
-200.0,200,9.549161
-200.0,200,10.946071
-200.0,200,12.149116
-200.0,200,13.412697
-200.0,200,14.713557
-200.0,200,15.976731
-200.0,200,17.210516
-200.0,200,18.455734
-200.0,200,19.682858
-200.0,200,20.926365
-200.0,200,22.12154
-200.0,200,23.325138
-200.0,200,24.59158
-200.0,200,25.833041
-200.0,200,27.172293
-200.0,200,28.38286
-200.0,200,29.677872
-200.0,200,31.035843
-200.0,200,32.292019
-200.0,200,33.597137
-200.0,200,34.766466
-200.0,200,36.068007
-200.0,200,37.321601
-200.0,200,38.634512
-200.0,200,39.903911
-200.0,200,41.13983
-200.0,200,42.509824
-200.0,200,43.788794
-200.0,200,45.053326
-200.0,200,46.355746
-200.0,200,47.515615
-200.0,200,48.778458
-200.0,200,50.05527
-200.0,200,51.285652
-200.0,200,52.439569
-200.0,200,53.812876
-200.0,200,55.20023
-200.0,200,56.404792
-200.0,200,57.620143
-200.0,200,58.799685
-200.0,200,60.017676
-200.0,200,61.176628
-200.0,200,62.415251
-200.0,200,63.644528
-200.0,200,64.888322
-200.0,200,66.038181
-200.0,200,67.435514
-200.0,200,68.618212
-200.0,200,69.842527
-200.0,200,71.004167
-200.0,200,72.185395
-200.0,200,73.412709
-200.0,200,74.540922
-200.0,200,75.798432
-200.0,200,77.018839
-200.0,200,78.173528
-200.0,200,79.313764
-200.0,200,80.432676
-200.0,200,81.651734
-200.0,200,82.84325
-200.0,200,83.992499
-200.0,200,85.286278
-200.0,200,86.508004
-200.0,200,87.724178
-200.0,200,88.79583
-200.0,200,90.007507
-200.0,200,91.317559
-200.0,200,92.463253
-200.0,200,93.634801
-200.0,200,94.824418
-200.0,200,96.115498
-200.0,200,97.182026
-200.0,200,98.47193
-200.0,200,99.668856
-200.0,200,100.792949
-200.0,200,101.94594
-200.0,200,103.221881
-200.0,200,104.416934
-200.0,200,105.609171
-200.0,200,106.819605
-200.0,200,108.036383
-200.0,200,109.316066
-200.0,200,110.526783
-200.0,200,111.644828
-200.0,200,112.769152
-200.0,200,113.945993
-200.0,200,115.176426
-200.0,200,116.396342
-200.0,200,117.591101
