#{"t_start": 1543286836.165791, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
370.0,689,68.740457
140.0,696,120.885893
150.0,836,225.097433
75.0,294,261.444927
180.0,591,335.066246
45.0,1148,476.523235
145.0,376,523.064494
5.0,489,584.043199
395.0,838,687.3758
95.0,487,747.551466
105.0,480,807.091825
315.0,973,927.380108
195.0,424,979.729447
165.0,604,1054.680511
105.0,489,1114.79634
175.0,674,1197.843543
140.0,488,1257.434281
260.0,591,1330.55236
255.0,595,1403.337568
190.0,776,1498.568649
65.0,289,1533.975074
120.0,544,1600.79137
105.0,516,1665.266898
50.0,301,1702.184196
110.0,494,1763.04189
185.0,616,1838.269441
120.0,590,1910.8024
155.0,588,1982.79764
95.0,475,2041.533285
380.0,609,2115.985534
315.0,614,2191.294211
155.0,472,2249.021564
45.0,352,2292.578596
160.0,526,2357.941814
210.0,622,2435.248881
210.0,638,2514.107464
230.0,510,2577.510706
200.0,618,2654.063114
210.0,597,2727.643357
225.0,983,2848.959295
75.0,396,2897.771537
110.0,975,3018.113926
180.0,627,3094.735416
150.0,650,3174.759568
220.0,693,3259.863108
105.0,329,3300.369582
35.0,386,3347.722524
335.0,601,3422.295634
205.0,704,3509.323068
150.0,491,3569.673002
225.0,633,3647.25015
240.0,810,3747.686091
110.0,518,3811.397907
145.0,472,3869.549472
185.0,669,3952.023726
225.0,740,4042.569893
75.0,382,4089.442431
105.0,490,4149.994092
225.0,690,4235.045954
75.0,484,4294.843591
55.0,289,4330.867846
220.0,650,4410.801738
135.0,433,4464.425398
105.0,495,4525.573143
110.0,282,4560.472316
80.0,471,4619.119006
30.0,464,4675.882852
200.0,672,4758.996903
225.0,672,4842.235299
355.0,636,4920.38581
100.0,504,4982.644147
305.0,1066,5113.920772
355.0,664,5196.155114
140.0,824,5298.203059
240.0,855,5402.983272
0.0,482,5462.044749
155.0,613,5537.643831
590.0,1098,5672.871372
75.0,490,5733.321599
65.0,281,5768.172563
110.0,459,5824.609965
105.0,583,5896.507891
180.0,759,5989.662876
105.0,514,6053.455564
165.0,606,6128.502025
115.0,471,6187.095639
140.0,341,6228.638615
410.0,983,6349.563757
140.0,497,6410.772225
110.0,601,6484.451699
210.0,702,6571.328766
140.0,505,6633.784793
235.0,734,6724.058271
150.0,914,6837.358947
40.0,545,6905.089401
215.0,531,6969.664129
205.0,618,7046.016515
225.0,1034,7173.517706
200.0,714,7262.003296
90.0,692,7347.618192
275.0,833,7450.782671
160.0,811,7551.277915
75.0,303,7588.493892
505.0,848,7692.224015
95.0,604,7767.130386
55.0,842,7870.72179
85.0,455,7926.736684
110.0,568,7997.280849
180.0,577,8068.2722
65.0,266,8101.420005
215.0,523,8166.045925
60.0,365,8210.598881
5.0,291,8246.909742
285.0,760,8341.036866
40.0,501,8402.438598
60.0,378,8448.907164
160.0,444,8504.026887
105.0,589,8576.992994
170.0,608,8651.999538
165.0,437,8706.233292
75.0,265,8738.816859
5.0,261,8770.96209
110.0,258,8802.854378
20.0,373,8848.802111
290.0,851,8953.97257
105.0,348,8996.829239
70.0,329,9037.844598
80.0,528,9102.722106
230.0,799,9201.305222
20.0,347,9244.166285
235.0,994,9367.109696
70.0,388,9415.065121
80.0,516,9479.237315
85.0,504,9541.597763
215.0,600,9615.963793
130.0,693,9701.234168
150.0,506,9763.592548
55.0,508,9825.973223
105.0,465,9882.995876
110.0,686,9967.370664
350.0,883,10076.034227
235.0,696,10161.642725
75.0,485,10221.81809
355.0,861,10328.071544
90.0,424,10380.365682
75.0,688,10464.94341
150.0,534,10530.390224
40.0,475,10589.417348
5.0,470,10647.775505
135.0,614,10724.601087
275.0,693,10810.139003
45.0,700,10896.844301
65.0,517,10960.85487
380.0,814,11061.303163
75.0,288,11097.379445
35.0,631,11175.076903
180.0,478,11233.591588
105.0,609,11308.458877
550.0,801,11406.960687
420.0,678,11490.759437
320.0,752,11583.043458
150.0,475,11641.506021
10.0,468,11698.852309
20.0,464,11756.067324
135.0,396,11804.988088
230.0,743,11896.871891
80.0,689,11981.485237
105.0,438,12035.124906
365.0,714,12122.644182
215.0,889,12231.551114
