#{"t_start": 1543455335.9155772, "env_id": "SpaceInvaders-ramNoFrameskip-v4"}
r,l,t
475.0,678,6.540489
120.0,479,10.296718
55.0,280,12.904014
105.0,459,16.821405
140.0,414,20.554558
180.0,512,25.327374
55.0,298,27.934859
115.0,414,31.602933
120.0,597,36.890719
155.0,599,42.265083
55.0,677,47.980452
25.0,273,50.509457
250.0,625,55.691519
100.0,497,60.012471
55.0,314,62.585752
135.0,464,66.384936
220.0,849,73.569417
140.0,490,77.987486
135.0,715,84.073446
30.0,287,86.586481
145.0,476,90.824664
5.0,482,94.932941
135.0,484,99.065382
155.0,611,104.177014
15.0,492,108.35006
315.0,972,116.441723
160.0,441,120.124285
15.0,476,124.127628
265.0,642,129.533571
120.0,476,133.510134
305.0,658,138.820266
50.0,462,142.653582
530.0,917,150.364272
440.0,714,156.336893
45.0,475,160.38258
90.0,699,166.348248
105.0,488,170.553351
5.0,525,175.022793
235.0,878,182.161732
80.0,463,185.979425
20.0,808,192.700625
5.0,461,196.496722
5.0,295,198.996738
110.0,474,202.979882
0.0,457,206.680263
460.0,745,212.877385
185.0,816,219.579133
5.0,452,223.298988
35.0,688,229.034264
30.0,676,234.674253
105.0,491,238.74141
320.0,865,245.80862
180.0,611,250.925456
280.0,719,256.85091
495.0,1187,266.735069
210.0,635,272.155562
530.0,731,278.207851
180.0,610,283.385898
135.0,590,288.280782
150.0,469,292.180616
140.0,509,296.456448
15.0,296,298.887007
150.0,479,302.765181
210.0,638,308.042826
185.0,828,314.869375
270.0,633,320.022354
235.0,827,327.097757
165.0,477,331.013342
225.0,849,338.007546
80.0,301,340.564607
5.0,472,344.504788
215.0,1037,353.148975
190.0,701,358.945958
180.0,607,364.067584
155.0,486,368.294232
0.0,285,370.698352
210.0,831,377.581546
225.0,674,383.036919
55.0,483,387.221053
25.0,500,391.374805
235.0,637,396.810221
180.0,516,400.980075
235.0,979,408.997085
210.0,631,414.16449
460.0,705,420.014977
635.0,962,427.713612
45.0,701,433.428022
180.0,597,438.158003
125.0,623,443.094701
155.0,580,447.851187
15.0,467,451.681872
145.0,484,455.804647
105.0,473,459.743755
375.0,1215,469.589163
180.0,607,474.396968
240.0,990,482.690752
20.0,270,484.900903
210.0,836,491.503989
5.0,471,495.402635
15.0,599,500.292775
95.0,383,503.525489
170.0,568,508.423148
285.0,750,514.510211
0.0,498,518.604481
225.0,835,525.239962
5.0,711,530.950313
255.0,909,538.402699
180.0,613,543.342837
10.0,497,547.452031
0.0,385,550.497878
155.0,592,555.362431
210.0,608,560.492722
260.0,711,566.291703
80.0,710,572.246796
0.0,594,577.287045
180.0,608,582.221695
685.0,907,589.84759
180.0,611,595.111863
150.0,471,598.951371
205.0,600,604.000849
25.0,342,606.814691
210.0,844,613.82458
410.0,608,618.720276
290.0,584,623.417725
275.0,952,631.030927
260.0,733,636.91447
5.0,461,640.761376
135.0,584,645.6214
280.0,802,652.154878
15.0,461,656.02906
210.0,834,662.677013
35.0,370,665.780789
185.0,484,669.66938
220.0,861,676.777476
95.0,512,680.995159
230.0,839,687.701814
155.0,616,692.840694
160.0,918,700.380107
85.0,469,704.300072
235.0,868,711.645273
235.0,825,718.449044
25.0,471,722.44527
410.0,630,727.600616
55.0,342,730.522056
180.0,511,734.777136
215.0,807,741.595437
120.0,715,747.418476
125.0,492,751.531169
125.0,488,755.562174
125.0,454,759.261362
75.0,495,763.352607
155.0,649,768.655236
300.0,1101,777.642437
170.0,469,781.564538
425.0,843,788.544123
340.0,572,793.249438
460.0,605,797.993131
235.0,872,804.262026
0.0,466,807.306402
70.0,699,811.488001
165.0,373,813.560858
180.0,609,816.705235
400.0,819,820.489424
