#{"t_start": 1543455335.9151547, "env_id": "Pong-ramNoFrameskip-v4"}
r,l,t
-21.0,969,8.242376
-21.0,760,15.008568
-21.0,883,22.725852
-21.0,760,29.121637
-21.0,852,36.32739
-21.0,759,42.594253
-21.0,762,49.181828
-20.0,838,56.389353
-21.0,808,63.424768
-19.0,1075,72.43954
-21.0,941,80.563103
-20.0,837,87.8188
-21.0,757,94.296394
-21.0,758,100.649195
-21.0,758,107.299936
-21.0,761,113.631492
-21.0,762,119.885331
-21.0,879,127.193238
-21.0,779,133.409647
-21.0,764,139.660969
-21.0,759,145.970474
-21.0,764,152.055513
-21.0,758,158.145511
-21.0,820,164.802898
-21.0,764,170.869984
-21.0,762,176.878149
-21.0,761,182.898755
-20.0,837,189.515064
-21.0,761,195.599554
-21.0,761,201.730762
-21.0,764,207.90713
-21.0,760,214.0224
-21.0,835,220.556781
-21.0,823,227.110617
-21.0,822,233.789909
-21.0,761,239.873611
-21.0,817,246.445294
-21.0,757,252.505837
-21.0,764,258.452173
-21.0,759,264.306123
-21.0,763,270.463555
-21.0,762,276.408188
-21.0,818,283.069929
-21.0,819,289.64747
-21.0,758,295.528577
-21.0,1184,305.002913
-21.0,837,311.638604
-21.0,761,317.674028
-21.0,761,323.628222
-21.0,759,329.720105
-21.0,763,335.869531
-20.0,841,342.378167
-21.0,759,348.265704
-21.0,764,354.239594
-21.0,760,360.463442
-21.0,762,366.521218
-21.0,764,372.51197
-21.0,763,378.365585
-21.0,762,384.395429
-21.0,846,390.980886
-21.0,761,397.001189
-21.0,760,403.088783
-21.0,819,409.366617
-21.0,764,415.310548
-21.0,761,421.246319
-21.0,761,427.237448
-21.0,760,433.102567
-21.0,758,438.986707
-21.0,759,444.8152
-21.0,757,450.539452
-21.0,763,456.354618
-21.0,815,462.695111
-21.0,758,468.731602
-21.0,762,474.577731
-21.0,759,480.392585
-21.0,764,486.424166
-21.0,758,492.224931
-21.0,787,498.475453
-21.0,761,504.28297
-21.0,761,510.369811
-21.0,760,516.102629
-21.0,757,521.937839
-21.0,817,528.331657
-21.0,761,534.124132
-21.0,761,539.993029
-21.0,879,546.886849
-21.0,763,552.697734
-21.0,760,558.467147
-21.0,761,564.513989
-21.0,760,570.502406
-20.0,840,577.100897
-21.0,763,582.934744
-21.0,759,588.876415
-21.0,762,594.874746
-21.0,761,600.701058
-21.0,758,606.542976
-21.0,757,612.461206
-21.0,761,618.232893
-21.0,758,624.215515
-21.0,758,630.183925
-21.0,822,636.578218
-21.0,764,642.557333
-21.0,762,648.387829
-21.0,762,654.369361
-21.0,790,660.562004
-21.0,761,666.473686
-21.0,763,672.359984
-21.0,761,678.152634
-21.0,810,684.523116
-20.0,840,691.026384
-21.0,839,697.785679
-21.0,758,703.698524
-21.0,757,709.622168
-21.0,758,715.403973
-21.0,760,721.108871
-21.0,761,727.098666
-21.0,819,733.449291
-21.0,763,739.645367
-21.0,762,745.736451
-21.0,764,751.926905
-21.0,761,757.785675
-21.0,761,763.738012
-21.0,761,769.544232
-21.0,759,775.367215
-21.0,762,781.229624
-21.0,758,787.083533
-21.0,821,793.44513
