#{"t_start": 1543286836.1502068, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
80.0,490,75.610846
165.0,591,91.685433
180.0,614,168.14965
75.0,495,230.286699
155.0,594,304.50286
80.0,588,378.018893
165.0,472,437.296518
55.0,696,524.636953
110.0,497,587.493387
160.0,617,664.707229
505.0,1228,817.9658
110.0,703,905.586776
50.0,519,970.278919
105.0,494,1031.834165
210.0,613,1108.922148
210.0,617,1186.80447
65.0,264,1220.005868
150.0,489,1281.380572
80.0,681,1366.356037
125.0,461,1423.612714
75.0,310,1463.252272
215.0,829,1567.340735
260.0,750,1662.592025
155.0,608,1738.427784
205.0,754,1833.427896
65.0,316,1873.584711
120.0,359,1918.7646
365.0,851,2025.361613
180.0,506,2088.350353
120.0,391,2137.20489
130.0,704,2224.904456
185.0,509,2288.643949
60.0,323,2329.052257
155.0,598,2404.079446
425.0,1212,2555.918735
385.0,1067,2690.063342
55.0,490,2751.982563
265.0,901,2865.037086
110.0,468,2923.943125
110.0,345,2967.093345
195.0,617,3043.852337
130.0,676,3128.53935
75.0,407,3180.176932
245.0,828,3284.270471
60.0,464,3343.029305
105.0,477,3402.366084
450.0,1166,3547.831575
365.0,1087,3684.926174
235.0,838,3789.672609
140.0,565,3860.352128
210.0,830,3964.269079
155.0,452,4021.18855
210.0,739,4113.598331
120.0,477,4172.991913
25.0,460,4230.2819
175.0,643,4311.249352
240.0,594,4385.355409
155.0,498,4447.636293
90.0,497,4510.006758
280.0,735,4601.99608
90.0,426,4655.12331
550.0,940,4774.467062
140.0,485,4835.513897
105.0,273,4869.202478
105.0,571,4940.889386
85.0,387,4989.166752
380.0,773,5085.421022
60.0,302,5123.450756
175.0,521,5188.747197
80.0,442,5243.760219
120.0,485,5303.920033
140.0,869,5412.813608
100.0,295,5449.620332
225.0,569,5520.946587
35.0,280,5556.080399
185.0,720,5646.471021
245.0,908,5760.970228
215.0,621,5838.968757
120.0,525,5904.571134
580.0,764,6000.925186
110.0,442,6056.419433
270.0,980,6179.482571
110.0,456,6236.712777
270.0,793,6335.931829
110.0,469,6394.360467
115.0,566,6465.50775
200.0,717,6555.325754
285.0,971,6677.342623
495.0,1296,6839.775195
210.0,664,6923.270044
195.0,627,7001.105096
290.0,880,7110.420978
260.0,728,7201.461226
105.0,314,7240.890435
185.0,615,7318.053663
380.0,1044,7447.734338
225.0,610,7523.789017
295.0,806,7624.742136
225.0,470,7683.080655
160.0,491,7744.190473
55.0,365,7789.745081
125.0,461,7847.378435
210.0,616,7924.433537
145.0,831,8027.977798
220.0,495,8089.233644
65.0,448,8145.649227
50.0,295,8183.116688
150.0,921,8298.134654
210.0,631,8377.323032
130.0,396,8426.739887
105.0,268,8460.240101
190.0,503,8523.379842
335.0,829,8627.082134
155.0,944,8746.257977
55.0,376,8792.851865
145.0,433,8847.759141
105.0,473,8906.480613
50.0,375,8953.084423
155.0,691,9039.995736
155.0,644,9121.023372
250.0,646,9201.853691
155.0,498,9264.532491
120.0,500,9326.936785
240.0,641,9407.708944
170.0,480,9468.053049
45.0,329,9509.292362
190.0,482,9569.693034
110.0,490,9631.149895
335.0,986,9754.193105
305.0,1132,9895.835278
210.0,515,9960.293405
160.0,414,10011.781938
645.0,953,10130.420454
90.0,257,10162.961581
185.0,389,10211.466729
310.0,597,10286.186061
240.0,777,10382.79215
225.0,689,10469.114282
260.0,536,10536.53429
125.0,491,10598.375005
155.0,605,10674.615121
265.0,717,10763.379361
105.0,307,10801.770121
135.0,710,10889.851131
495.0,784,10988.498782
190.0,628,11066.953241
50.0,282,11102.143301
265.0,761,11197.510459
160.0,621,11275.101365
160.0,508,11338.762606
470.0,851,11445.499943
115.0,570,11516.647754
115.0,508,11579.7906
245.0,778,11677.237984
355.0,864,11785.010252
160.0,418,11837.810027
160.0,901,11950.657518
390.0,807,12051.667139
310.0,534,12118.086694
10.0,364,12164.232408
260.0,672,12251.721287
480.0,812,12326.683396
95.0,263,12348.479584
210.0,649,12402.845208
