#{"t_start": 1543787069.1136599, "env_id": "MountainCarContinuous-v0"}
r,l,t
-24.430734,999,5.218043
-85.732254,999,9.142778
-73.758396,999,12.892614
-91.636466,999,16.821009
-39.808581,999,20.524919
-15.24054,999,23.836972
-98.830377,999,27.474136
-20.741794,999,31.27148
-39.242506,999,34.687942
-99.447878,999,38.237948
-98.264099,999,41.599991
-98.702141,999,45.019579
-15.004326,999,48.329667
-24.859321,999,51.670548
-94.385265,999,54.998907
-93.035894,999,58.375373
-98.76966,999,61.930302
-65.79257,999,65.284322
-44.279883,999,68.913539
-93.727156,999,72.15063
-8.987384,999,75.161213
-46.403669,999,78.299546
-15.347161,999,81.451027
-82.979083,999,85.016081
-96.299307,999,88.255736
-43.542185,999,91.817685
-89.774781,999,95.227235
-94.981539,999,98.662261
-16.496112,999,101.917817
-0.734692,999,105.164914
-46.67631,999,108.751081
-22.255033,999,112.216825
-98.146079,999,115.648179
-88.696757,999,118.79992
-98.140828,999,122.106148
-68.614867,999,125.406922
47.091741,960,128.809314
-98.947383,999,132.165706
-18.726821,999,135.49022
-98.919004,999,138.795567
-54.373135,999,142.139064
-65.708862,999,145.480521
-59.437714,999,149.076438
-8.805615,999,152.301086
-86.10373,999,155.651635
-32.450966,999,159.077823
-30.554396,999,162.581998
-27.510476,999,165.568585
-91.583458,999,168.72083
-79.589894,999,171.751654
-65.263482,999,175.062382
-29.152956,999,178.382658
-9.310888,999,181.649682
-99.300415,999,184.703675
-2.926878,999,187.780465
-2.438753,999,191.140509
-89.005358,999,194.642294
-58.999144,999,197.782254
-43.117292,999,201.169572
-60.638315,999,204.376381
-36.659054,999,207.440028
-88.234629,999,210.681286
-93.810679,999,213.927519
-16.183766,999,217.371213
-56.255755,999,220.795479
-1.034647,999,224.099803
-45.670869,999,227.240997
-24.834414,999,230.588738
-4.938976,999,233.885847
-16.147385,999,237.11928
-23.555693,999,240.820269
-57.81806,999,244.176052
-9.65651,999,247.504541
-61.309481,999,250.900484
-3.856124,999,254.156369
-78.109729,999,257.376039
-0.812136,999,261.004468
-17.274214,999,264.511137
-59.182657,999,267.826072
-57.682889,999,271.147584
-14.662471,999,274.607334
-3.738466,999,277.757844
-17.582096,999,280.815901
-8.119373,999,284.176057
-27.1645,999,287.346927
-21.993933,999,290.345073
-84.120375,999,293.631436
-52.987181,999,297.189893
-29.645434,999,300.5522
-4.495386,999,304.227374
-30.247514,999,307.648098
-50.124254,999,310.895754
-11.42576,999,314.109062
-48.265049,999,317.411856
-0.01878,999,320.875971
-71.327477,999,324.089955
88.783944,419,325.360274
-1.680535,999,328.745346
-30.348793,999,331.90002
-12.227171,999,335.136889
88.839973,730,337.83328
-5.910764,999,341.339007
-7.471643,999,344.654768
-8.753846,999,347.731794
-3.49022,999,350.871419
-3.686114,999,354.37334
-4.076976,999,357.593175
-16.554436,999,360.730697
-9.932999,999,363.84072
-48.461214,999,367.023548
-10.444048,999,370.491236
-3.833196,999,373.332314
-4.562224,999,376.774504
-4.418595,999,380.150527
-11.997639,999,383.419962
-11.516124,999,386.863547
-6.27899,999,390.105398
95.046072,459,391.734347
96.372124,401,393.055947
94.448893,542,394.905833
95.648582,351,396.314018
-6.290863,999,399.73579
91.812095,454,401.306314
95.530595,457,402.595577
95.408874,519,404.433297
94.7861,191,405.052386
92.778921,268,406.01352
95.02715,337,407.089067
90.51612,416,408.473791
90.752338,450,410.043332
95.418145,378,411.340948
95.639779,168,411.71019
95.064652,247,412.75744
89.455645,367,413.849559
94.188713,239,414.86739
87.709576,746,417.211182
95.836256,154,417.857333
95.523737,154,418.192277
93.838461,296,419.209821
95.483148,316,420.546538
93.26961,284,421.278475
91.266158,565,423.192891
89.711978,547,424.972407
84.104351,670,427.30291
95.006462,231,428.240639
95.285582,158,428.625655
94.456515,271,429.546927
94.700595,319,430.620167
93.518937,315,431.62118
95.370134,225,432.373328
96.224079,223,433.283328
93.762437,314,434.275699
90.724438,538,436.066438
95.925565,226,436.762448
93.458316,247,437.905661
93.880692,344,439.07817
94.65025,379,440.454201
95.356758,219,441.214004
94.949098,421,442.656054
89.958033,398,444.237191
91.258795,456,446.091069
93.64614,269,447.105925
-11.525956,999,450.549064
-1.933249,999,454.143245
-15.057578,999,457.586828
-4.130231,999,460.992172
94.012338,398,462.307583
-5.910818,999,465.587441
-5.38046,999,468.921899
-8.103443,999,472.184189
-6.445533,999,475.628184
-5.149319,999,479.055824
-2.965439,999,482.543807
