#{"t_start": 1543291066.1817596, "env_id": "BipedalWalker-v2"}
r,l,t
-131.933339,132,1.405098
-164.212454,1600,5.193306
-131.079591,109,5.426723
-126.295528,134,5.675918
-127.006056,59,5.886338
-170.151733,1600,9.336998
-139.104053,1600,12.971575
-164.811309,1600,16.541298
-177.443316,1600,20.031276
-180.884162,1600,24.061758
-176.903591,1600,27.963061
-110.452777,65,28.015803
-178.597488,1600,31.754071
-110.543061,44,31.940229
-146.418282,1600,35.633883
-101.411621,72,35.883122
-107.74087,44,35.922058
-147.639425,1600,39.810718
-101.027658,64,40.025646
-113.278967,47,40.062731
-119.071637,80,40.279742
-147.455782,1600,43.936131
-128.947598,45,43.973603
-179.272545,1600,47.734133
-116.074816,131,48.206921
-180.729003,1600,52.207679
-166.104083,1600,56.415641
-179.497564,1600,60.067437
-141.240877,189,60.551286
-130.52865,105,60.789331
-180.709051,1600,64.829675
-105.719544,129,65.084679
-108.498658,82,65.303236
-180.7305,1600,68.768439
-144.894274,1600,72.199405
-125.63945,47,72.233353
-118.699131,122,72.464561
-180.676496,1600,76.090567
-182.399711,1600,79.584346
-113.690732,116,79.984256
-109.528874,82,80.045393
-102.751777,63,80.255367
-123.496002,52,80.461672
-116.934308,93,80.673254
-183.731126,1600,84.326845
-107.549253,47,84.36064
-104.965889,49,84.55479
-107.977536,54,84.598464
-103.305467,60,84.808978
-180.712746,1600,88.53902
-159.14109,1600,92.144462
-103.877242,68,92.191624
-103.920527,94,92.391624
-103.892262,53,92.574886
-103.369378,47,92.607725
-104.229629,45,92.794349
-123.447455,42,92.824462
-125.778662,46,93.013338
-111.366714,133,93.262168
-124.612044,99,93.496703
-107.4002,47,93.532429
-181.066975,1600,97.124186
-179.409746,1600,100.583414
-127.419096,45,100.767548
-103.537706,56,100.806514
-126.113824,46,100.982022
-127.433944,46,101.014557
-126.958017,46,101.19128
-163.493951,1600,104.780993
-125.781621,48,104.814992
-101.428688,67,105.038485
-105.543976,54,105.086357
-135.486284,1600,108.705755
-129.006258,46,108.891849
-117.475449,156,109.153849
-182.756746,1600,112.830631
-102.961571,49,113.008016
-102.452508,50,113.04395
-125.810949,54,113.226914
-176.125851,1600,117.442199
-112.449542,83,117.68481
-106.569416,51,117.730591
-113.281987,153,118.219089
-145.952879,165,118.655168
-103.825887,59,118.702641
-109.39134,81,118.941892
-155.304211,1600,122.49645
-102.605426,50,122.534231
-128.24125,117,122.906119
-103.429821,61,122.948241
-128.026515,46,123.126133
-115.861081,129,123.357045
