#{"t_start": 1543300662.2405384, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
135.0,548,75.274072
65.0,467,83.169894
250.0,779,131.841065
510.0,768,183.603848
210.0,613,224.476061
85.0,435,253.106102
365.0,1037,322.011712
35.0,309,342.583608
160.0,608,382.79196
50.0,305,402.862959
30.0,297,422.467014
50.0,309,443.277862
200.0,599,482.930811
95.0,459,513.434897
230.0,1007,579.83601
345.0,576,618.146948
40.0,272,636.419749
130.0,810,690.330028
430.0,864,747.842677
120.0,563,784.693857
155.0,646,827.106654
60.0,291,846.294199
105.0,473,877.364483
150.0,505,910.936933
230.0,734,959.256487
185.0,458,989.971097
165.0,652,1032.735567
145.0,525,1067.713799
40.0,595,1107.72369
215.0,666,1151.989836
300.0,650,1195.375705
175.0,676,1239.934417
395.0,1282,1324.92481
185.0,511,1359.115282
205.0,606,1400.032171
185.0,671,1445.12558
250.0,962,1509.027225
205.0,795,1560.891172
110.0,348,1584.300464
60.0,461,1615.087039
135.0,469,1645.792213
120.0,495,1678.229531
210.0,640,1721.308995
135.0,710,1768.329956
65.0,458,1798.612171
210.0,439,1827.492505
90.0,379,1852.272097
135.0,569,1890.245185
250.0,943,1952.790833
190.0,505,1986.485929
250.0,894,2045.449306
235.0,753,2095.301741
315.0,642,2137.496307
135.0,453,2167.326658
280.0,798,2220.243639
190.0,504,2253.604929
220.0,641,2296.260462
60.0,392,2322.502992
80.0,729,2370.736822
430.0,951,2433.3395
210.0,631,2475.385914
155.0,684,2520.635919
170.0,692,2567.164803
165.0,508,2601.133096
110.0,465,2632.005841
40.0,468,2663.251247
125.0,384,2688.619746
170.0,516,2722.724009
205.0,513,2756.438581
180.0,810,2809.958042
365.0,762,2861.12054
210.0,634,2903.521563
210.0,705,2950.637159
285.0,909,3011.418683
240.0,690,3057.770324
95.0,543,3093.765273
30.0,470,3125.017143
40.0,297,3144.674685
285.0,714,3192.501712
90.0,389,3217.972537
135.0,455,3248.06292
50.0,517,3282.344018
60.0,381,3307.663283
130.0,495,3340.621912
180.0,612,3381.529668
50.0,269,3399.544388
135.0,383,3425.038197
340.0,890,3484.157263
300.0,863,3541.476833
155.0,480,3573.130468
580.0,701,3620.072481
120.0,822,3674.712616
155.0,548,3710.609342
55.0,414,3738.485792
75.0,464,3769.128675
360.0,972,3833.112559
255.0,872,3890.591315
200.0,491,3923.095388
200.0,730,3971.710828
95.0,437,4000.930313
535.0,885,4059.527436
110.0,539,4095.060045
295.0,767,4145.925569
155.0,676,4190.959848
165.0,645,4233.698429
195.0,682,4279.303669
125.0,493,4311.979563
115.0,526,4346.425799
175.0,818,4400.380916
210.0,686,4445.855044
155.0,495,4478.676903
265.0,851,4534.791979
45.0,509,4568.580203
75.0,299,4588.552354
105.0,376,4613.503502
155.0,589,4652.15028
375.0,684,4697.137296
35.0,404,4723.795738
195.0,514,4758.073956
85.0,391,4784.024304
170.0,677,4829.023942
210.0,632,4871.240658
135.0,409,4898.391998
45.0,291,4917.576353
440.0,760,4967.741596
230.0,740,5016.515862
130.0,468,5047.729939
265.0,607,5088.14831
330.0,634,5130.384321
90.0,486,5162.617198
60.0,413,5190.375663
65.0,410,5217.396821
160.0,604,5257.42115
245.0,649,5300.508485
180.0,521,5335.371436
195.0,815,5389.498088
165.0,971,5453.870845
65.0,272,5472.065273
160.0,547,5508.64032
105.0,439,5537.898279
135.0,486,5570.379596
240.0,647,5613.170137
80.0,714,5660.816407
260.0,827,5715.933116
245.0,792,5768.269397
150.0,586,5807.155837
195.0,594,5846.275209
240.0,638,5888.399374
105.0,527,5923.327056
105.0,296,5943.352885
205.0,781,5994.995125
120.0,497,6028.020153
205.0,910,6088.625903
170.0,695,6134.481623
175.0,381,6159.695821
135.0,484,6191.476717
185.0,469,6222.241971
385.0,966,6285.998719
235.0,851,6342.299852
190.0,648,6384.951957
110.0,514,6418.813701
185.0,753,6469.251658
120.0,504,6502.476829
215.0,638,6545.099401
180.0,489,6577.202173
260.0,779,6626.565426
