#{"t_start": 1543455335.9168, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
1.0,191,3.497894
2.0,228,5.220104
1.0,178,6.25359
0.0,133,7.057848
5.0,355,10.117784
3.0,288,12.650012
0.0,125,13.650208
0.0,135,14.797873
0.0,135,15.954364
0.0,138,17.227568
2.0,210,19.098352
0.0,135,20.237412
3.0,264,22.50676
0.0,137,23.723199
2.0,213,25.495248
2.0,212,27.363721
0.0,150,28.729405
4.0,335,31.582834
0.0,128,32.649214
0.0,160,34.051765
1.0,151,35.419356
0.0,127,36.503908
0.0,128,37.688379
10.0,454,41.669274
0.0,154,43.095229
1.0,151,44.343472
1.0,178,45.788928
9.0,451,49.592065
2.0,199,51.284616
5.0,365,54.310087
2.0,199,55.964002
0.0,146,57.155138
6.0,354,60.12049
0.0,156,61.380939
1.0,189,62.934886
0.0,158,64.250301
2.0,180,65.752475
0.0,158,67.037934
0.0,165,68.401353
0.0,226,70.195964
0.0,197,71.890349
2.0,199,73.543852
0.0,184,75.101104
0.0,212,76.879744
11.0,383,80.068519
11.0,580,84.91637
9.0,1100,94.243986
0.0,123,95.269134
3.0,822,102.229828
0.0,1029,110.632743
2.0,198,112.211257
1.0,870,119.488642
0.0,1395,130.807029
11.0,1667,144.232345
0.0,1922,160.205072
0.0,175,161.646508
0.0,1185,171.342947
0.0,277,173.59628
1.0,151,174.842253
0.0,610,179.947111
0.0,1224,189.668107
7.0,1456,201.311593
0.0,1021,209.778945
0.0,1582,222.781702
0.0,1072,231.572254
0.0,572,236.371694
11.0,1877,251.5649
0.0,1669,265.309487
0.0,715,271.157029
0.0,1422,283.069632
0.0,703,288.835493
0.0,1409,300.429282
0.0,1453,312.183766
1.0,1169,321.794539
0.0,124,322.836228
0.0,753,329.056765
0.0,1328,340.09295
0.0,907,347.514814
1.0,557,352.050823
0.0,1462,364.271596
9.0,1354,375.484174
0.0,1077,384.221593
11.0,868,391.612331
0.0,2036,408.696989
0.0,1137,418.20339
0.0,1033,426.630913
0.0,1508,439.162622
2.0,198,440.69404
0.0,1261,451.016273
3.0,213,452.627688
0.0,124,453.605057
11.0,1508,466.176557
0.0,1128,475.422426
1.0,715,481.342592
0.0,1471,493.362514
0.0,848,500.274226
2.0,180,501.8279
0.0,257,503.925774
0.0,967,512.028257
0.0,123,512.952038
9.0,1487,524.89593
0.0,856,531.950218
0.0,1070,540.4436
9.0,674,545.862638
0.0,423,549.127908
8.0,821,555.817507
2.0,1612,569.039784
0.0,484,573.000741
1.0,264,575.243877
3.0,1137,584.448522
0.0,1121,593.540912
0.0,122,594.549137
0.0,649,599.661128
0.0,570,604.20122
0.0,1179,613.852422
1.0,151,615.125398
4.0,827,621.665193
0.0,566,626.327505
0.0,775,632.624276
0.0,872,639.603392
0.0,1269,649.819312
0.0,123,650.938806
9.0,1075,659.62704
1.0,150,660.857912
0.0,691,666.285583
9.0,745,672.432595
0.0,465,676.190528
1.0,2033,692.620185
0.0,1224,702.641575
0.0,1333,713.444317
0.0,1342,724.387174
0.0,915,732.015568
11.0,1111,741.031727
0.0,1577,754.067313
9.0,2233,772.079705
0.0,756,778.264317
0.0,1708,792.284591
1.0,151,793.495167
1.0,150,794.693994
0.0,444,798.078254
0.0,593,802.387779
0.0,773,807.427686
0.0,123,808.225085
0.0,729,812.455562
1.0,151,813.282
0.0,513,815.990629
