#{"t_start": 1543376002.185082, "env_id": "CartPole-v1"}
r,l,t
15.0,15,0.581382
50.0,50,0.600492
15.0,15,0.606141
22.0,22,0.614348
20.0,20,0.621883
15.0,15,0.627583
19.0,19,0.634722
16.0,16,0.640853
24.0,24,0.649843
41.0,41,0.665112
49.0,49,0.683337
15.0,15,0.688937
14.0,14,0.694176
19.0,19,0.701323
11.0,11,0.705462
16.0,16,0.711462
20.0,20,0.718842
27.0,27,0.728935
41.0,41,0.744215
13.0,13,0.749143
26.0,26,0.758826
22.0,22,0.767029
12.0,12,0.771565
23.0,23,0.780164
12.0,12,0.784685
18.0,18,0.791445
18.0,18,0.798146
10.0,10,0.801864
23.0,23,0.810412
12.0,12,0.814943
15.0,15,0.820588
34.0,34,0.833374
13.0,13,0.838218
19.0,19,0.845309
13.0,13,0.850193
16.0,16,0.856184
11.0,11,0.860351
13.0,13,0.865268
13.0,13,0.87016
29.0,29,0.881103
12.0,12,0.885646
13.0,13,0.890656
12.0,12,0.895169
9.0,9,0.898583
24.0,24,0.907654
22.0,22,0.915866
12.0,12,0.920443
14.0,14,0.925716
11.0,11,0.929903
15.0,15,0.935516
10.0,10,0.939287
11.0,11,0.943474
18.0,18,0.950245
24.0,24,1.075639
24.0,24,1.107157
16.0,16,1.128039
9.0,9,1.139767
43.0,43,1.195453
12.0,12,1.211208
12.0,12,1.226748
11.0,11,1.240993
11.0,11,1.255228
10.0,10,1.268159
19.0,19,1.292805
14.0,14,1.310911
10.0,10,1.323931
8.0,8,1.334228
10.0,10,1.347293
11.0,11,1.36158
13.0,13,1.378591
10.0,10,1.391701
14.0,14,1.410057
15.0,15,1.429619
9.0,9,1.441373
10.0,10,1.454231
11.0,11,1.468524
11.0,11,1.482742
12.0,12,1.498256
15.0,15,1.517938
12.0,12,1.533574
11.0,11,1.548004
13.0,13,1.564917
12.0,12,1.580764
10.0,10,1.59402
10.0,10,1.606925
16.0,16,1.627861
9.0,9,1.639768
11.0,11,1.654131
11.0,11,1.668615
9.0,9,1.680431
12.0,12,1.696116
13.0,13,1.713324
17.0,17,1.735512
9.0,9,1.74736
9.0,9,1.759303
15.0,15,1.778933
12.0,12,1.794511
24.0,24,1.825915
18.0,18,1.849375
14.0,14,1.867495
10.0,10,1.880407
14.0,14,1.898907
10.0,10,1.912045
12.0,12,1.927614
13.0,13,1.944568
14.0,14,1.962836
8.0,8,1.973294
11.0,11,1.987702
22.0,22,2.016246
9.0,9,2.027995
12.0,12,2.043563
10.0,10,2.056631
11.0,11,2.071031
11.0,11,2.085524
16.0,16,2.106395
12.0,12,2.122213
10.0,10,2.135237
11.0,11,2.149748
11.0,11,2.164194
12.0,12,2.179877
13.0,13,2.196898
10.0,10,2.210067
10.0,10,2.223147
11.0,11,2.237492
