#{"t_start": 1543453200.1972141, "env_id": "Enduro-ramNoFrameskip-v4"}
r,l,t
0.0,3325,37.328968
0.0,3323,80.668688
0.0,3324,121.424628
0.0,3325,162.492251
0.0,3323,202.605916
0.0,3325,242.896935
0.0,3324,282.798912
0.0,3324,323.369279
1.0,3323,363.34155
0.0,3327,404.119469
0.0,3328,444.711495
8.0,3324,484.491803
0.0,3327,525.758402
0.0,3326,565.590535
12.0,3325,606.252659
31.0,3327,646.62092
16.0,3323,686.156875
11.0,3322,725.627034
21.0,3322,764.571002
0.0,3328,803.001856
32.0,3326,841.997335
30.0,3326,882.162121
41.0,3322,922.350774
24.0,3325,961.006896
15.0,3327,1000.309039
40.0,3325,1037.822262
13.0,3326,1077.302171
16.0,3327,1115.50355
22.0,3327,1153.30424
57.0,3328,1190.6434
