#{"t_start": 1543453200.225818, "env_id": "Pong-ramNoFrameskip-v4"}
r,l,t
-20.0,896,3.988867
-20.0,1065,18.676418
-21.0,760,28.916097
-20.0,956,41.207791
-21.0,776,51.57762
-21.0,839,62.153501
-20.0,842,72.793249
-21.0,874,83.927228
-20.0,976,96.307005
-21.0,877,107.342567
-21.0,1003,120.526578
-20.0,873,131.831367
-20.0,922,143.831813
-21.0,759,153.833841
-19.0,941,166.097738
-20.0,959,178.0035
-21.0,947,190.6721
-20.0,892,202.508256
-21.0,881,214.093099
-20.0,941,225.621934
-20.0,889,235.124458
-21.0,821,244.226413
-21.0,855,254.246212
-20.0,1081,266.643985
-21.0,760,274.958051
-21.0,866,284.36229
-21.0,763,292.499461
-21.0,883,302.002675
-21.0,970,312.678472
-21.0,817,321.678331
-20.0,1017,333.167295
-21.0,925,343.205053
-21.0,818,352.077754
-19.0,928,362.315745
-21.0,866,371.945326
-20.0,963,382.833294
-21.0,851,392.13299
-21.0,820,401.377587
-21.0,763,409.911632
-21.0,852,419.930273
-21.0,759,428.491114
-20.0,887,438.095243
-21.0,841,447.708308
-21.0,851,457.275056
-21.0,777,465.712912
-21.0,1023,477.236811
-21.0,838,486.500401
-20.0,840,495.8239
-21.0,896,506.023555
-20.0,948,516.342863
-20.0,906,526.101909
-21.0,987,536.949139
-20.0,916,547.059313
-20.0,1106,559.486
-21.0,943,570.014443
-19.0,1018,581.678016
-20.0,947,592.169896
-20.0,901,602.549139
-21.0,913,612.527961
-21.0,855,621.913347
-21.0,956,632.871132
-21.0,848,642.169838
-17.0,1120,654.731712
-20.0,990,666.085685
-21.0,808,675.565224
-21.0,1006,686.211711
-18.0,1117,698.03712
-21.0,928,708.264451
-20.0,980,719.132992
-20.0,1116,731.467569
-21.0,896,741.8412
-19.0,1192,755.298779
-19.0,1002,767.048916
-18.0,1053,778.362312
-21.0,852,787.670971
-18.0,1147,800.367212
-19.0,1067,811.941568
-21.0,891,821.81375
-20.0,1046,833.190871
-20.0,1037,844.913993
-17.0,1132,857.708961
-21.0,875,867.56033
-18.0,1171,881.342757
-19.0,998,892.950846
-20.0,1063,905.489743
-20.0,928,915.72392
-19.0,991,926.239999
-18.0,1043,937.663142
-19.0,999,948.359322
-18.0,1065,960.616912
-20.0,1083,972.506629
-19.0,1185,986.136997
-19.0,999,997.369994
-16.0,1271,1011.272378
-18.0,1238,1024.94116
-18.0,1066,1036.745246
-18.0,1161,1049.648028
-18.0,1120,1061.56171
-17.0,1261,1075.918815
-19.0,1081,1087.309262
-19.0,940,1097.167629
-19.0,1056,1108.366914
-18.0,1183,1120.716283
-21.0,998,1131.645359
