#{"t_start": 1543286836.1530895, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
110.0,399,55.317559
35.0,383,57.913445
75.0,368,78.539752
405.0,886,187.881608
150.0,556,255.891431
30.0,364,300.686754
45.0,456,357.098021
100.0,384,404.775416
180.0,461,461.734101
50.0,376,507.641175
120.0,530,572.557902
65.0,505,634.479777
50.0,369,679.462337
45.0,298,715.946647
105.0,509,778.152469
105.0,477,837.219153
125.0,471,894.7714
410.0,630,972.906876
35.0,292,1009.077894
155.0,540,1076.039318
125.0,437,1129.371841
295.0,675,1212.881532
225.0,474,1271.398504
260.0,794,1368.974743
60.0,415,1420.192569
140.0,498,1481.82639
100.0,522,1546.173867
110.0,324,1585.78486
185.0,479,1644.152111
35.0,380,1690.795718
385.0,591,1763.712104
170.0,721,1853.151362
450.0,973,1972.165669
245.0,673,2055.01055
50.0,360,2099.118747
30.0,433,2152.629335
210.0,547,2219.692934
175.0,574,2290.389589
210.0,674,2373.276275
80.0,367,2418.383591
310.0,817,2518.579393
195.0,660,2600.579272
95.0,409,2650.976687
245.0,1004,2773.881928
85.0,476,2832.889249
110.0,556,2902.081822
355.0,757,2995.789859
25.0,518,3059.330494
265.0,985,3180.624635
55.0,388,3228.745352
115.0,549,3296.105217
200.0,822,3397.960146
355.0,1069,3530.550882
15.0,363,3575.265687
140.0,511,3638.158121
480.0,984,3759.331162
170.0,511,3822.503214
180.0,703,3909.138128
115.0,569,3979.233078
160.0,569,4049.102427
155.0,609,4123.436413
165.0,498,4184.691269
220.0,620,4260.892902
350.0,769,4355.037122
185.0,585,4426.949672
50.0,296,4463.478421
135.0,585,4535.373427
435.0,620,4611.636096
235.0,818,4712.698228
80.0,474,4770.902704
65.0,412,4821.664349
220.0,869,4929.805845
215.0,707,5016.508946
445.0,889,5126.250681
110.0,365,5170.720191
155.0,662,5252.186045
300.0,510,5315.037611
120.0,572,5385.177376
45.0,299,5422.052872
80.0,388,5470.003962
60.0,458,5526.755403
120.0,597,5600.803849
760.0,934,5715.46744
65.0,290,5751.3234
260.0,755,5844.477571
75.0,293,5880.296683
170.0,730,5969.540924
220.0,656,6050.298809
180.0,589,6123.067562
385.0,1105,6258.795739
180.0,502,6320.497518
65.0,504,6382.803775
160.0,667,6465.160708
305.0,588,6537.552027
150.0,589,6609.817462
240.0,783,6706.294064
170.0,483,6765.94472
220.0,631,6843.062742
95.0,515,6905.803235
270.0,871,7012.295926
315.0,949,7128.8092
45.0,375,7175.068429
60.0,298,7211.567505
315.0,875,7319.221812
240.0,637,7396.971696
345.0,930,7510.512089
275.0,887,7619.62607
120.0,506,7682.049267
215.0,609,7756.604138
130.0,633,7834.002676
175.0,472,7891.49433
300.0,759,7984.903619
80.0,279,8019.136582
120.0,478,8078.237632
110.0,481,8137.732523
120.0,513,8200.332766
365.0,564,8269.450027
80.0,370,8313.96831
130.0,712,8400.959466
90.0,475,8459.765935
230.0,473,8518.075305
225.0,751,8610.612141
135.0,594,8683.742689
290.0,686,8768.169607
150.0,502,8829.442852
140.0,531,8895.232492
110.0,446,8949.885743
55.0,272,8983.341646
65.0,317,9022.020621
215.0,889,9130.850336
65.0,381,9177.160594
140.0,459,9233.436042
315.0,1057,9363.25766
130.0,449,9418.115273
150.0,520,9482.026655
210.0,697,9566.865508
430.0,1109,9703.741639
30.0,284,9738.557393
30.0,349,9781.445718
155.0,462,9838.728565
110.0,528,9903.858561
165.0,683,9988.15426
120.0,475,10046.484348
90.0,478,10105.890814
170.0,641,10184.785957
95.0,606,10258.870049
65.0,373,10305.044044
280.0,890,10414.158131
60.0,261,10446.61653
80.0,295,10482.311351
220.0,597,10555.345403
230.0,737,10645.241716
270.0,500,10706.724867
105.0,472,10764.669909
295.0,791,10861.756083
290.0,912,10973.961637
135.0,680,11056.944115
345.0,691,11141.639022
525.0,985,11262.10209
115.0,463,11319.208815
245.0,705,11405.552137
65.0,538,11471.738463
160.0,840,11575.022592
100.0,531,11640.456388
80.0,312,11678.973023
285.0,795,11776.724465
150.0,483,11835.839834
80.0,397,11884.580273
445.0,754,11976.902869
105.0,379,12024.070592
70.0,362,12068.339276
265.0,894,12178.332586
