#{"t_start": 1543280768.7622223, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-387.393262,98,1.024817
-2194.445794,192,1.99401
-592.967456,82,2.308855
-109.074838,73,2.598507
-868.774617,216,3.267922
-199.236835,153,3.969324
-466.07993,62,4.027061
-535.073017,68,4.34606
-781.078723,81,4.664006
-532.691307,84,4.980475
-129.212515,60,5.03682
-131.294086,85,5.350275
-482.407745,72,5.599391
-345.297148,59,5.663505
-554.688892,70,5.956877
-515.634362,82,6.319699
-566.102575,63,6.376767
-476.222211,83,6.631553
-590.7726,63,6.888388
-90.579867,92,7.116848
-89.291177,91,7.356744
-237.656387,55,7.394153
-646.12308,74,7.704628
-457.726147,75,7.960971
-229.107402,72,8.179812
-682.035341,74,8.230571
-144.442976,86,8.462029
-634.951598,98,8.710752
24.569135,67,8.97645
-160.935693,70,9.017516
-506.436624,63,9.216412
-362.19405,85,9.435027
-155.756991,65,9.628006
-193.466083,65,9.664154
-275.591764,60,9.838393
-137.694271,62,9.86916
-673.815662,81,10.051235
-121.69651,54,10.2174
-219.592059,94,10.413295
-124.671989,89,10.595388
-129.865074,81,10.632254
-168.586177,64,10.805772
-127.42932,69,10.979543
-225.536592,70,11.166917
-155.959155,75,11.202285
-289.940244,63,11.39412
-155.224447,71,11.581533
-193.225013,61,11.619478
-296.524273,99,11.81628
-132.134668,78,12.021498
-200.44857,54,12.204399
-126.545534,80,12.24406
-80.639227,52,12.435955
-468.901186,58,12.472682
-130.30662,64,12.666491
-107.343223,57,12.842805
-172.509856,65,12.874558
-108.136847,55,13.025893
-136.724807,80,13.197196
-150.932996,67,13.237247
-132.122787,83,13.413375
-118.211648,86,13.582628
-137.632231,74,13.763734
-126.683875,55,13.787766
-146.323138,82,13.98889
-150.224236,61,14.21415
-130.218093,67,14.251762
-137.347136,55,14.411277
-142.135896,54,14.437228
-120.947278,71,14.61409
-211.986372,51,14.790209
-156.337176,67,14.824106
-173.477448,84,14.999523
-287.208318,63,15.168212
-277.109099,79,15.35559
-149.633728,87,15.402891
-87.270548,91,15.584878
-277.909461,81,15.768313
-321.399862,92,16.006395
-205.838208,57,16.211838
-279.923563,70,16.25692
-308.612823,51,16.447596
-164.399297,59,16.645707
