#{"t_start": 1543466051.1718664, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.839035
-500.0,500,2.197285
-500.0,500,4.940623
-500.0,500,7.164648
-500.0,500,9.515839
-500.0,500,11.819272
-500.0,500,14.086182
-500.0,500,16.460327
-500.0,500,18.886088
-500.0,500,21.229562
-500.0,500,23.58999
-500.0,500,25.865212
-500.0,500,28.131101
-500.0,500,30.329966
-500.0,500,32.628636
-500.0,500,34.921432
-500.0,500,37.216424
-500.0,500,39.504529
-500.0,500,41.81327
-353.0,354,43.426125
-456.0,457,45.488049
-500.0,500,47.763496
-460.0,461,49.893771
-500.0,500,52.227048
-500.0,500,54.443715
-408.0,409,56.279891
-399.0,400,58.177597
-500.0,500,60.427129
-381.0,382,62.121848
-500.0,500,64.41742
-247.0,248,65.581998
-234.0,235,66.629905
-258.0,259,67.797559
-230.0,231,68.811826
-239.0,240,69.905329
-249.0,250,71.014351
-436.0,437,72.983088
-500.0,500,75.259319
-500.0,500,77.503303
-360.0,361,79.108503
-173.0,174,79.900687
-228.0,229,80.951923
-341.0,342,82.534016
-266.0,267,83.736439
-318.0,319,85.133813
-500.0,500,87.401692
-500.0,500,89.637506
-500.0,500,91.895231
-500.0,500,94.165912
-273.0,274,95.377492
-393.0,394,97.12779
-209.0,210,98.126863
-137.0,138,98.761763
-300.0,301,100.11815
-295.0,296,101.445501
-424.0,425,103.339038
-295.0,296,104.637808
-309.0,310,106.048618
-500.0,500,108.293674
-500.0,500,110.509273
-500.0,500,112.730475
-500.0,500,114.928047
-206.0,207,115.871413
-273.0,274,117.072188
-201.0,202,118.002463
-191.0,192,118.872171
-85.0,86,119.2537
-114.0,115,119.773689
-202.0,203,120.697956
-91.0,92,121.114419
-118.0,119,121.635513
-89.0,90,122.032828
-131.0,132,122.619165
-99.0,100,123.216343
-103.0,104,123.645961
-127.0,128,124.187392
-92.0,93,124.592014
-191.0,192,125.444792
-108.0,109,125.943017
-94.0,95,126.371958
-119.0,120,126.907614
-246.0,247,128.042866
-126.0,127,128.622704
-186.0,187,129.541913
-153.0,154,130.30105
-380.0,381,132.101463
-247.0,248,133.202736
-177.0,178,134.04482
-408.0,409,135.927166
-388.0,389,137.711414
-121.0,122,138.286036
-89.0,90,138.710357
-230.0,231,139.797849
-146.0,147,140.457123
-136.0,137,141.07438
-123.0,124,141.653378
-94.0,95,142.110847
-174.0,175,142.918229
-129.0,130,143.491628
-111.0,112,144.052503
-160.0,161,144.779042
-147.0,148,145.449167
-141.0,142,146.10593
-228.0,229,147.219432
-170.0,171,148.00564
-179.0,180,148.865683
-221.0,222,149.940779
-139.0,140,150.580437
-146.0,147,151.21636
-144.0,145,151.897968
-141.0,142,152.527685
-145.0,146,153.218605
-144.0,145,153.92413
-115.0,116,154.468403
-153.0,154,155.201727
-93.0,94,155.627136
-88.0,89,156.044615
-98.0,99,156.533483
-73.0,74,156.887862
-85.0,86,157.306032
-111.0,112,157.825529
-147.0,148,158.557414
-123.0,124,159.132114
-76.0,77,159.507028
-81.0,82,159.905002
-232.0,233,160.983336
-87.0,88,161.386312
-119.0,120,161.943982
-121.0,122,162.488417
-144.0,145,163.224394
-116.0,117,163.813077
-127.0,128,164.413141
-219.0,220,165.467399
-183.0,184,166.393577
-82.0,83,166.792573
-87.0,88,167.214199
-71.0,72,167.549089
-107.0,108,168.013955
-92.0,93,168.427474
-146.0,147,169.058295
-91.0,92,169.477905
-122.0,123,170.063051
-94.0,95,170.5164
-81.0,82,170.899559
-309.0,310,172.421237
-125.0,126,173.017179
-110.0,111,173.551844
-182.0,183,174.485073
-172.0,173,175.301176
-84.0,85,175.6848
-98.0,99,176.191125
-109.0,110,176.662756
-144.0,145,177.318975
-197.0,198,178.229388
-159.0,160,178.981348
-133.0,134,179.605068
-83.0,84,179.976674
-74.0,75,180.317007
-114.0,115,180.841873
-97.0,98,181.301185
-106.0,107,181.808623
-130.0,131,182.415685
-115.0,116,182.905642
-101.0,102,183.354122
-139.0,140,184.030133
-136.0,137,184.704901
-82.0,83,185.127556
-89.0,90,185.558331
-104.0,105,186.061356
-98.0,99,186.493907
-89.0,90,186.87854
-70.0,71,187.235519
-86.0,87,187.648329
-123.0,124,188.214317
-98.0,99,188.649266
-77.0,78,189.040041
-104.0,105,189.542853
-121.0,122,190.083881
-110.0,111,190.587403
-128.0,129,191.180684
-260.0,261,192.365811
-106.0,107,192.85867
-98.0,99,193.319697
-92.0,93,193.761277
-105.0,106,194.24256
-95.0,96,194.6691
-87.0,88,195.050869
-108.0,109,195.539991
-109.0,110,196.023965
-95.0,96,196.431679
-148.0,149,197.122487
-128.0,129,197.721241
-150.0,151,198.424994
-94.0,95,198.876397
-88.0,89,199.281653
-179.0,180,200.086254
-124.0,125,200.650939
-121.0,122,201.221509
-94.0,95,201.657309
-82.0,83,202.05772
-79.0,80,202.451476
-87.0,88,202.872204
-150.0,151,203.562238
-179.0,180,204.345949
-99.0,100,204.788345
-89.0,90,205.209399
-91.0,92,205.663368
-76.0,77,206.031781
-74.0,75,206.359715
-73.0,74,206.686396
-87.0,88,207.06651
-115.0,116,207.590373
-92.0,93,208.041157
-74.0,75,208.396698
-91.0,92,208.796814
-101.0,102,209.262096
-84.0,85,209.660732
-88.0,89,210.094675
-110.0,111,210.668811
-99.0,100,211.129008
-104.0,105,211.66582
-69.0,70,211.987072
-80.0,81,212.352965
-86.0,87,212.75833
-162.0,163,213.524082
-92.0,93,213.934888
-125.0,126,214.504374
-86.0,87,214.910883
-99.0,100,215.357095
-112.0,113,215.913627
-79.0,80,216.283908
-85.0,86,216.698966
-83.0,84,217.083957
-120.0,121,217.676256
-140.0,141,218.30993
-94.0,95,218.761353
-115.0,116,219.28931
-87.0,88,219.688371
-90.0,91,220.086176
-252.0,253,221.169688
-174.0,175,221.948165
-83.0,84,222.326312
-102.0,103,222.799583
-77.0,78,223.136136
-110.0,111,223.64134
-176.0,177,224.471121
-98.0,99,224.896134
-79.0,80,225.297759
-106.0,107,225.794376
-80.0,81,226.171501
-62.0,63,226.471662
-70.0,71,226.810614
-99.0,100,227.273544
-93.0,94,227.728056
-83.0,84,228.106349
-88.0,89,228.470566
-79.0,80,228.822958
-63.0,64,229.108365
-95.0,96,229.531296
-80.0,81,229.877291
-68.0,69,230.192122
-177.0,178,231.009111
-91.0,92,231.441712
-79.0,80,231.819505
-67.0,68,232.137129
-73.0,74,232.467821
-77.0,78,232.847332
-90.0,91,233.29388
-75.0,76,233.624568
-98.0,99,234.068682
-110.0,111,234.57115
-96.0,97,235.000848
-325.0,326,236.502298
-95.0,96,236.957784
-64.0,65,237.267492
-254.0,255,238.506018
-84.0,85,238.912339
-94.0,95,239.362296
-155.0,156,240.080868
-63.0,64,240.399266
-63.0,64,240.705621
-78.0,79,241.104682
-73.0,74,241.430051
-81.0,82,241.799564
-88.0,89,242.197515
-83.0,84,242.57531
-88.0,89,242.990537
-62.0,63,243.28896
-62.0,63,243.581359
-73.0,74,243.896704
-73.0,74,244.231484
-78.0,79,244.585672
-93.0,94,245.027695
-88.0,89,245.430439
-87.0,88,245.809827
-90.0,91,246.261176
-132.0,133,246.869322
-89.0,90,247.274303
-62.0,63,247.574219
-91.0,92,248.001183
-63.0,64,248.290051
-86.0,87,248.702082
-85.0,86,249.08157
-76.0,77,249.450553
-83.0,84,249.84204
-88.0,89,250.26116
-73.0,74,250.632509
-92.0,93,251.072577
-83.0,84,251.455307
-88.0,89,251.867018
-68.0,69,252.186321
-70.0,71,252.503696
-113.0,114,253.044758
-77.0,78,253.409099
-74.0,75,253.766091
-78.0,79,254.113946
-84.0,85,254.512654
-87.0,88,254.888559
-75.0,76,255.231482
-82.0,83,255.620898
-115.0,116,256.145374
-64.0,65,256.423927
-87.0,88,256.824785
-86.0,87,257.221833
-79.0,80,257.58244
-84.0,85,257.960996
-92.0,93,258.383125
-88.0,89,258.790269
-84.0,85,259.19077
-87.0,88,259.591601
-79.0,80,259.96412
-84.0,85,260.340551
-72.0,73,260.658188
-64.0,65,260.955915
-93.0,94,261.364744
-71.0,72,261.695397
-103.0,104,262.211907
-96.0,97,262.661512
-94.0,95,263.100419
-62.0,63,263.403644
-207.0,208,264.318008
-72.0,73,264.622298
-93.0,94,265.035894
-83.0,84,265.404258
-106.0,107,265.906205
-74.0,75,266.25286
-70.0,71,266.583261
-75.0,76,266.960716
-109.0,110,267.470477
-105.0,106,267.932581
-72.0,73,268.246627
-74.0,75,268.581169
-82.0,83,268.963058
-82.0,83,269.322929
-77.0,78,269.672479
-80.0,81,270.04755
-94.0,95,270.503598
-75.0,76,270.856117
-63.0,64,271.147697
-73.0,74,271.493748
-78.0,79,271.875086
-64.0,65,272.168493
-114.0,115,272.708225
-72.0,73,273.044279
-72.0,73,273.369337
-89.0,90,273.777759
-94.0,95,274.177725
-72.0,73,274.498736
-94.0,95,274.926914
-90.0,91,275.383355
-84.0,85,275.759819
-64.0,65,276.007255
-89.0,90,276.390931
-78.0,79,276.745627
-89.0,90,277.147919
-84.0,85,277.526185
-63.0,64,277.814786
-75.0,76,278.183376
-74.0,75,278.557254
-78.0,79,278.919661
-106.0,107,279.413638
-74.0,75,279.753917
-74.0,75,280.093443
-82.0,83,280.476592
-82.0,83,280.828408
-79.0,80,281.198404
-81.0,82,281.571398
-79.0,80,281.927026
-77.0,78,282.277567
-71.0,72,282.614624
-89.0,90,282.992574
-71.0,72,283.321612
-77.0,78,283.666364
-70.0,71,284.00873
-94.0,95,284.425896
-500.0,500,286.7947
-100.0,101,287.248651
-98.0,99,287.683567
-100.0,101,288.170576
-82.0,83,288.54001
-82.0,83,288.957739
-82.0,83,289.336863
-94.0,95,289.74753
-72.0,73,290.088999
-107.0,108,290.577213
-79.0,80,290.94836
-91.0,92,291.359053
-86.0,87,291.732788
-71.0,72,292.04844
-80.0,81,292.409109
-73.0,74,292.760981
-65.0,66,293.058559
-72.0,73,293.390773
-104.0,105,293.841029
-77.0,78,294.183053
-72.0,73,294.534261
-64.0,65,294.863344
-87.0,88,295.267184
-94.0,95,295.692507
-63.0,64,295.986673
-92.0,93,296.40317
-89.0,90,296.798064
-75.0,76,297.131304
-93.0,94,297.543946
-87.0,88,297.947655
-75.0,76,298.29701
-76.0,77,298.63413
-94.0,95,299.05424
-108.0,109,299.582853
-90.0,91,299.976794
-96.0,97,300.41282
-208.0,209,301.35024
-74.0,75,301.705366
-73.0,74,302.045598
-70.0,71,302.382725
-80.0,81,302.756307
-89.0,90,303.19023
-70.0,71,303.515646
-83.0,84,303.914896
-86.0,87,304.321964
-74.0,75,304.667698
-119.0,120,305.187337
-106.0,107,305.66465
-91.0,92,306.122285
-75.0,76,306.478772
-77.0,78,306.83685
-75.0,76,307.180563
-73.0,74,307.536401
-71.0,72,307.929529
-63.0,64,308.235577
-73.0,74,308.54315
-63.0,64,308.807258
-97.0,98,309.236583
-89.0,90,309.630611
-89.0,90,310.043874
-95.0,96,310.448673
-78.0,79,310.794526
-72.0,73,311.134489
-83.0,84,311.559363
-93.0,94,311.996411
-75.0,76,312.416118
-89.0,90,312.873921
-126.0,127,313.46208
-62.0,63,313.749169
-74.0,75,314.083618
-72.0,73,314.43455
-100.0,101,314.904884
-74.0,75,315.265783
-97.0,98,315.742236
-108.0,109,316.237787
-93.0,94,316.647115
-86.0,87,317.04367
-74.0,75,317.401473
-111.0,112,317.931003
-71.0,72,318.255976
-82.0,83,318.616095
-63.0,64,318.8928
-74.0,75,319.209399
-74.0,75,319.524139
-73.0,74,319.843839
-79.0,80,320.186392
-73.0,74,320.498794
-62.0,63,320.784088
-72.0,73,321.081247
-89.0,90,321.44648
-92.0,93,321.822613
-72.0,73,322.123418
-93.0,94,322.523905
-70.0,71,322.885219
-72.0,73,323.21309
-64.0,65,323.495436
-76.0,77,323.851813
-73.0,74,324.173227
-92.0,93,324.624674
-82.0,83,325.014085
-62.0,63,325.278886
-70.0,71,325.600406
-79.0,80,325.945965
-101.0,102,326.394464
-84.0,85,326.774931
-84.0,85,327.151744
-85.0,86,327.523565
-162.0,163,328.286371
-115.0,116,328.830149
-85.0,86,329.227652
-95.0,96,329.670381
-76.0,77,330.02916
-94.0,95,330.44315
-65.0,66,330.744446
-76.0,77,331.135504
-75.0,76,331.50112
-69.0,70,331.814108
-99.0,100,332.241017
-88.0,89,332.624239
-92.0,93,333.032229
-87.0,88,333.446107
-77.0,78,333.7918
-73.0,74,334.146277
-74.0,75,334.474245
-88.0,89,334.863181
-94.0,95,335.280233
-74.0,75,335.61066
-77.0,78,335.959137
-81.0,82,336.317204
-101.0,102,336.758217
-76.0,77,337.109137
-96.0,97,337.557884
-109.0,110,338.042858
-62.0,63,338.31865
-73.0,74,338.631041
-78.0,79,338.96784
-93.0,94,339.356863
-96.0,97,339.773167
-101.0,102,340.208407
-82.0,83,340.536739
-81.0,82,340.883219
-62.0,63,341.159169
-74.0,75,341.483364
-97.0,98,341.920401
-88.0,89,342.305153
-72.0,73,342.618889
-73.0,74,342.939107
-101.0,102,343.360307
-72.0,73,343.671671
-63.0,64,343.941098
-76.0,77,344.263706
-72.0,73,344.594796
-75.0,76,344.945946
-87.0,88,345.336153
-95.0,96,345.73754
-74.0,75,346.075845
-91.0,92,346.473061
-95.0,96,346.862285
-75.0,76,347.20928
-89.0,90,347.639068
-83.0,84,348.028196
-95.0,96,348.425138
-75.0,76,348.776162
-69.0,70,349.108908
-87.0,88,349.506564
-164.0,165,350.268428
-86.0,87,350.646612
-74.0,75,350.981562
-87.0,88,351.380367
-70.0,71,351.697384
-88.0,89,352.063688
-63.0,64,352.364512
-80.0,81,352.713243
-75.0,76,353.054029
-74.0,75,353.380688
-95.0,96,353.826496
-93.0,94,354.268775
-84.0,85,354.637537
-76.0,77,354.980453
-93.0,94,355.365415
-63.0,64,355.637988
-89.0,90,356.0247
-77.0,78,356.367289
-75.0,76,356.708387
-106.0,107,357.198428
-94.0,95,357.628394
-96.0,97,358.073324
-79.0,80,358.424314
-70.0,71,358.747995
-84.0,85,359.131256
-71.0,72,359.475164
-102.0,103,359.938692
-74.0,75,360.290889
-74.0,75,360.622402
-89.0,90,361.025566
-92.0,93,361.444562
-90.0,91,361.85549
-73.0,74,362.178497
-76.0,77,362.503593
-127.0,128,363.083314
-79.0,80,363.446278
-63.0,64,363.722173
-62.0,63,364.000754
-86.0,87,364.374864
-78.0,79,364.715095
-70.0,71,365.044275
-82.0,83,365.416643
-75.0,76,365.752866
-85.0,86,366.135715
-128.0,129,366.732065
-79.0,80,367.10955
-69.0,70,367.445434
-87.0,88,367.840392
-78.0,79,368.187266
-100.0,101,368.630414
-69.0,70,368.947282
-86.0,87,369.317104
-76.0,77,369.646809
-77.0,78,370.001594
-106.0,107,370.522131
-79.0,80,370.90926
-80.0,81,371.309246
-71.0,72,371.63094
-79.0,80,371.987345
-84.0,85,372.359185
-86.0,87,372.757648
-74.0,75,373.112946
-112.0,113,373.620159
-71.0,72,373.936457
-92.0,93,374.342298
-94.0,95,374.765123
-75.0,76,375.098023
-71.0,72,375.414755
-73.0,74,375.724896
-76.0,77,376.04291
-74.0,75,376.351753
-77.0,78,376.686391
-70.0,71,377.016161
-88.0,89,377.394659
-73.0,74,377.696001
-79.0,80,378.040525
-74.0,75,378.385613
-133.0,134,378.959709
-104.0,105,379.430851
-74.0,75,379.782171
-82.0,83,380.170695
-92.0,93,380.629646
-64.0,65,380.93246
-82.0,83,381.310837
-75.0,76,381.638131
-75.0,76,382.005573
-71.0,72,382.32061
-63.0,64,382.612785
-74.0,75,382.958092
-86.0,87,383.333471
-75.0,76,383.661863
-76.0,77,384.013789
-90.0,91,384.396868
-71.0,72,384.712717
-78.0,79,385.04493
-62.0,63,385.320353
-98.0,99,385.770198
-72.0,73,386.114873
-85.0,86,386.513027
-75.0,76,386.889562
-87.0,88,387.266099
-82.0,83,387.670507
-115.0,116,388.203844
-70.0,71,388.505594
-76.0,77,388.839072
-96.0,97,389.274816
-78.0,79,389.663323
-63.0,64,389.943376
-75.0,76,390.313995
-85.0,86,390.714084
-75.0,76,391.058866
-70.0,71,391.387028
-98.0,99,391.859513
-81.0,82,392.227221
-86.0,87,392.645708
-100.0,101,393.113737
-70.0,71,393.43822
-74.0,75,393.784792
-71.0,72,394.112134
-164.0,165,394.84962
-82.0,83,395.253154
-88.0,89,395.66179
-99.0,100,396.092932
-73.0,74,396.403487
-86.0,87,396.794312
-114.0,115,397.340757
-90.0,91,397.76398
-160.0,161,398.505635
-87.0,88,398.904766
-98.0,99,399.338711
-63.0,64,399.620653
-77.0,78,399.990292
-106.0,107,400.511826
-76.0,77,400.903755
-71.0,72,401.257684
-71.0,72,401.596288
-83.0,84,402.015419
-93.0,94,402.471135
-62.0,63,402.763512
-63.0,64,403.073034
-88.0,89,403.480809
-69.0,70,403.805539
-70.0,71,404.128202
-101.0,102,404.555655
-98.0,99,405.016453
-91.0,92,405.427407
-91.0,92,405.867509
-75.0,76,406.21512
-106.0,107,406.700393
-74.0,75,407.042749
-66.0,67,407.344147
-76.0,77,407.721843
-76.0,77,408.055088
-90.0,91,408.440299
-75.0,76,408.772123
-94.0,95,409.187466
-76.0,77,409.523184
-76.0,77,409.872041
-234.0,235,410.985241
-84.0,85,411.365056
-88.0,89,411.763623
-77.0,78,412.108397
-74.0,75,412.445712
-71.0,72,412.78655
-86.0,87,413.215029
-106.0,107,413.731394
-79.0,80,414.10354
-70.0,71,414.426495
-71.0,72,414.715376
-76.0,77,415.053713
-83.0,84,415.410745
-62.0,63,415.71465
-113.0,114,416.204679
-75.0,76,416.540385
-75.0,76,416.872514
-92.0,93,417.275411
-90.0,91,417.67394
-89.0,90,418.037581
-93.0,94,418.452676
-79.0,80,418.817222
-85.0,86,419.200483
-75.0,76,419.522519
-73.0,74,419.844291
-78.0,79,420.176406
-87.0,88,420.56165
-103.0,104,421.031619
-124.0,125,421.555055
-85.0,86,421.948565
-96.0,97,422.391819
-100.0,101,422.846201
-108.0,109,423.40705
-75.0,76,423.760573
